subject_id,URL 4,URL 8,workflow_id,task,Full Task Text,data.aligned_text,data.number_views,data.consensus_score,data.consensus_text,data.user_ids
82941852,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_10.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_9.jpeg,19099,T3,First row Length Range [Text],"[['13.4', '13.4', '13.4']]",3,3,13.4,"[1312868, 2155858, 1484814]"
82941852,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_10.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_9.jpeg,19099,T4,First row Mean Length [Text],"[['13.4', '13.4', '13.4']]",3,3,13.4,"[1312868, 2155858, 1484814]"
82941852,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_10.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_9.jpeg,19099,T8,Second row Number of Fish [Text],"[['1', '1', '1']]",3,3,1,"[1312868, 2155858, 1484814]"
82941852,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_10.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_9.jpeg,19099,T9,Second row Length Range [Text],"[['13.8', '13.8', '13.8']]",3,3,13.8,"[1312868, 2155858, 1484814]"
82941852,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_10.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Grand_GROW_9.jpeg,19099,T10,Second row Mean Length [Text],"[['13.8', '13.8', '13.8']]",3,3,13.8,"[1312868, 2155858, 1484814]"
82941856,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_3.jpeg,19099,T2,First row Number of Fish [Text],"[['8', '8']]",2,2,8,"[1312868, 2155858]"
82941856,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_3.jpeg,19099,T3,First row Length Range [Text],"[['7.4-9.3', '7.4-9.3']]",2,2,7.4-9.3,"[1312868, 2155858]"
82941856,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_3.jpeg,19099,T4,First row Mean Length [Text],"[['8.5', '8.5']]",2,2,8.5,"[1312868, 2155858]"
82941856,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_3.jpeg,19099,T8,Second row Number of Fish [Text],"[['2', '2']]",2,2,2,"[1312868, 2155858]"
82941856,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_3.jpeg,19099,T9,Second row Length Range [Text],"[['9.8-10.0', '9.8-10.0']]",2,2,9.8-10.0,"[1312868, 2155858]"
82941856,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_3.jpeg,19099,T10,Second row Mean Length [Text],"[['9.9', '9.9']]",2,2,9.9,"[1312868, 2155858]"
82941856,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_3.jpeg,19099,T14,Third row Number of Fish [Text],"[['25', '25']]",2,2,25,"[1312868, 2155858]"
82941856,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_3.jpeg,19099,T15,Third row Length Range [Text],"[['10.7-13.3', '10.7-13.3']]",2,2,10.7-13.3,"[1312868, 2155858]"
82941856,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_3.jpeg,19099,T16,Third row Mean Length [Text],"[['12.1', '12.1']]",2,2,12.1,"[1312868, 2155858]"
82941856,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_3.jpeg,19099,T20,Fourth row Number of Fish [Text],"[['21', '21']]",2,2,21,"[1312868, 2155858]"
82941856,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_3.jpeg,19099,T21,Fourth row Length Range [Text],"[['13.2-15.2', '13.2-15.2']]",2,2,13.2-15.2,"[1312868, 2155858]"
82941856,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_3.jpeg,19099,T22,Fourth row Mean Length [Text],"[['14', '14']]",2,2,14,"[1312868, 2155858]"
82941856,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_3.jpeg,19099,T26,5th row Number of Fish [Text],"[['11', '11']]",2,2,11,"[1312868, 2155858]"
82941856,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_3.jpeg,19099,T27,5th row Length Range [Text],"[['14.6-16.5', '14.6-16.5']]",2,2,14.6-16.5,"[1312868, 2155858]"
82941856,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_3.jpeg,19099,T28,5th row Mean Length [Text],"[['15.7', '15.7']]",2,2,15.7,"[1312868, 2155858]"
82941856,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_3.jpeg,19099,T32,6th row Number of Fish [Text],"[['8', '8']]",2,2,8,"[1312868, 2155858]"
82941856,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_3.jpeg,19099,T33,6th row Length Range [Text],"[['16.5-17.1', '16.5-17.1']]",2,2,16.5-17.1,"[1312868, 2155858]"
82941856,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_3.jpeg,19099,T34,6th row Mean Length [Text],"[['16.9', '16.9']]",2,2,16.9,"[1312868, 2155858]"
82941856,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_3.jpeg,19099,T38,7th row Number of Fish [Text],"[['2', '2']]",2,2,2,"[1312868, 2155858]"
82941856,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_3.jpeg,19099,T39,7th row Length Range [Text],"[['17.5-18.1', '17.5-18.1']]",2,2,17.5-18.1,"[1312868, 2155858]"
82941856,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_3.jpeg,19099,T40,7th row Mean Length [Text],"[['17.8', '17.8']]",2,2,17.8,"[1312868, 2155858]"
82941856,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_3.jpeg,19099,T44,8th row Number of Fish [Text],"[['2', '2']]",2,2,2,"[1312868, 2155858]"
82941856,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_3.jpeg,19099,T45,8th row Length Range [Text],"[['18.2', '18.2']]",2,2,18.2,"[1312868, 2155858]"
82941856,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_3.jpeg,19099,T46,8th row Mean Length [Text],"[['18.2', '18.2']]",2,2,18.2,"[1312868, 2155858]"
82941856,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_3.jpeg,19099,T50,9th row Number of Fish [Text],"[['2', '2']]",2,2,2,"[1312868, 2155858]"
82941856,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_3.jpeg,19099,T51,9th row Length Range [Text],"[['18.4-19.0', '18.4-19.0']]",2,2,18.4-19.0,"[1312868, 2155858]"
82941856,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_3.jpeg,19099,T52,9th row Mean Length [Text],"[['18.7', '18.7']]",2,2,18.7,"[1312868, 2155858]"
82941856,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_3.jpeg,19099,T56,10th row Number of Fish [Text],"[['2', '2']]",2,2,2,"[1312868, 2155858]"
82941856,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_3.jpeg,19099,T57,10th row Length Range [Text],"[['20.0-20.3', '18.4-19.0']]",2,1,20.0-20.3,"[1312868, 2155858]"
82941856,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_3.jpeg,19099,T58,10th row Mean Length [Text],"[['20.1', '18.7']]",2,1,20.1,"[1312868, 2155858]"
82941856,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_3.jpeg,19099,T62,11th row Number of Fish [Text],"[['1', '1']]",2,2,1,"[1312868, 2155858]"
82941856,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_3.jpeg,19099,T63,11th row Length Range [Text],"[['21.3', '21.3']]",2,2,21.3,"[1312868, 2155858]"
82941856,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/PresqueIsle_Nettie_GROW_3.jpeg,19099,T64,11th row Mean Length [Text],"[['21.3', '21.3']]",2,2,21.3,"[1312868, 2155858]"
82941857,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Roscommon_StHelens_GROW_8.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Roscommon_StHelens_GROW_7.jpeg,19099,T2,First row Number of Fish [Text],"[['2', '2', '2']]",3,3,2,"[1484814, 1691537, 1312868]"
82941857,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Roscommon_StHelens_GROW_8.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Roscommon_StHelens_GROW_7.jpeg,19099,T3,First row Length Range [Text],"[['6.4-6.9', '6.4-6.9', '6.4-6.9']]",3,3,6.4-6.9,"[1484814, 1691537, 1312868]"
82941857,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Roscommon_StHelens_GROW_8.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Roscommon_StHelens_GROW_7.jpeg,19099,T4,First row Mean Length [Text],"[['6.7', '6.7', '6.7']]",3,3,6.7,"[1484814, 1691537, 1312868]"
82941857,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Roscommon_StHelens_GROW_8.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Roscommon_StHelens_GROW_7.jpeg,19099,T8,Second row Number of Fish [Text],"[['5', '5', '5']]",3,3,5,"[1484814, 1691537, 1312868]"
82941857,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Roscommon_StHelens_GROW_8.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Roscommon_StHelens_GROW_7.jpeg,19099,T9,Second row Length Range [Text],"[['8.2-9.1', '8.2-9.1', '8.2-9.1']]",3,3,8.2-9.1,"[1484814, 1691537, 1312868]"
82941857,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Roscommon_StHelens_GROW_8.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Roscommon_StHelens_GROW_7.jpeg,19099,T10,Second row Mean Length [Text],"[['8.8', '8.8', '8.8']]",3,3,8.8,"[1484814, 1691537, 1312868]"
82941857,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Roscommon_StHelens_GROW_8.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Roscommon_StHelens_GROW_7.jpeg,19099,T14,Third row Number of Fish [Text],"[['8', '8', '8']]",3,3,8,"[1484814, 1691537, 1312868]"
82941857,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Roscommon_StHelens_GROW_8.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Roscommon_StHelens_GROW_7.jpeg,19099,T15,Third row Length Range [Text],"[['10.5-12.9', '10.5-12.9', '10.5-12.9']]",3,3,10.5-12.9,"[1484814, 1691537, 1312868]"
82941857,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Roscommon_StHelens_GROW_8.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Roscommon_StHelens_GROW_7.jpeg,19099,T16,Third row Mean Length [Text],"[['11.6', '11.6', '11.6']]",3,3,11.6,"[1484814, 1691537, 1312868]"
82941857,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Roscommon_StHelens_GROW_8.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Roscommon_StHelens_GROW_7.jpeg,19099,T20,Fourth row Number of Fish [Text],"[['1', '1', '1']]",3,3,1,"[1484814, 1691537, 1312868]"
82941857,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Roscommon_StHelens_GROW_8.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Roscommon_StHelens_GROW_7.jpeg,19099,T21,Fourth row Length Range [Text],"[['17.5', '17.5', '17.5']]",3,3,17.5,"[1484814, 1691537, 1312868]"
82941857,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Roscommon_StHelens_GROW_8.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/Roscommon_StHelens_GROW_7.jpeg,19099,T22,Fourth row Mean Length [Text],"[['17.5', '17.5', '17.5']]",3,3,17.5,"[1484814, 1691537, 1312868]"
82941858,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/StJosesph_Fishers_GROW_20.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/StJosesph_Fishers_GROW_18.jpeg,19099,T2,First row Number of Fish [Text],"[['6', '6', '6']]",3,3,6,"[1312868, 2155858, 1484814]"
82941858,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/StJosesph_Fishers_GROW_20.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/StJosesph_Fishers_GROW_18.jpeg,19099,T3,First row Length Range [Text],"[['6.8-8.0', '6.8-8.0', '6.8-8.0']]",3,3,6.8-8.0,"[1312868, 2155858, 1484814]"
82941858,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/StJosesph_Fishers_GROW_20.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/StJosesph_Fishers_GROW_18.jpeg,19099,T4,First row Mean Length [Text],"[['7.7', '7.7', '7.7']]",3,3,7.7,"[1312868, 2155858, 1484814]"
82941858,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/StJosesph_Fishers_GROW_20.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/StJosesph_Fishers_GROW_18.jpeg,19099,T8,Second row Number of Fish [Text],"[['5', '5', '5']]",3,3,5,"[1312868, 2155858, 1484814]"
82941858,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/StJosesph_Fishers_GROW_20.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/StJosesph_Fishers_GROW_18.jpeg,19099,T9,Second row Length Range [Text],"[['8.1-9.6', '8.1-9.6', '8.1-9.6']]",3,3,8.1-9.6,"[1312868, 2155858, 1484814]"
82941858,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/StJosesph_Fishers_GROW_20.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/StJosesph_Fishers_GROW_18.jpeg,19099,T10,Second row Mean Length [Text],"[['9.1', '9.1', '9.1']]",3,3,9.1,"[1312868, 2155858, 1484814]"
82941858,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/StJosesph_Fishers_GROW_20.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/StJosesph_Fishers_GROW_18.jpeg,19099,T14,Third row Number of Fish [Text],"[['6', '6', '6']]",3,3,6,"[1312868, 2155858, 1484814]"
82941858,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/StJosesph_Fishers_GROW_20.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/StJosesph_Fishers_GROW_18.jpeg,19099,T15,Third row Length Range [Text],"[['10.4-11.2', '10.4-11.2', '10.4-11.2']]",3,3,10.4-11.2,"[1312868, 2155858, 1484814]"
82941858,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/StJosesph_Fishers_GROW_20.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/StJosesph_Fishers_GROW_18.jpeg,19099,T16,Third row Mean Length [Text],"[['10.8', '10.8', '10.8']]",3,3,10.8,"[1312868, 2155858, 1484814]"
82941858,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/StJosesph_Fishers_GROW_20.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/StJosesph_Fishers_GROW_18.jpeg,19099,T20,Fourth row Number of Fish [Text],"[['2', '2', '2']]",3,3,2,"[1312868, 2155858, 1484814]"
82941858,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/StJosesph_Fishers_GROW_20.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/StJosesph_Fishers_GROW_18.jpeg,19099,T21,Fourth row Length Range [Text],"[['11.8-12.7', '11.8-12.7', '11.8-12.7']]",3,3,11.8-12.7,"[1312868, 2155858, 1484814]"
82941858,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/StJosesph_Fishers_GROW_20.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/StJosesph_Fishers_GROW_18.jpeg,19099,T22,Fourth row Mean Length [Text],"[['12.3', '12.3', '12.3']]",3,3,12.3,"[1312868, 2155858, 1484814]"
82941858,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/StJosesph_Fishers_GROW_20.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/StJosesph_Fishers_GROW_18.jpeg,19099,T26,5th row Number of Fish [Text],"[['1', '1', '1']]",3,3,1,"[1312868, 2155858, 1484814]"
82941858,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/StJosesph_Fishers_GROW_20.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/StJosesph_Fishers_GROW_18.jpeg,19099,T27,5th row Length Range [Text],"[['14.5', '14.5', '14.5']]",3,3,14.5,"[1312868, 2155858, 1484814]"
82941858,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/StJosesph_Fishers_GROW_20.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/StJosesph_Fishers_GROW_18.jpeg,19099,T28,5th row Mean Length [Text],"[['14.5', '14.5', '14.5']]",3,3,14.5,"[1312868, 2155858, 1484814]"
