subject_id,workflow_id,task,reducer,data.aggregation_version,data.value
58754490,18136,T37,dropdown_reducer,3.4.5,[{'b0292f693ea53': 4}]
58754490,18136,T43,dropdown_reducer,3.4.5,
58754490,18136,T49,dropdown_reducer,3.4.5,
58754490,18136,T55,dropdown_reducer,3.4.5,
58754490,18136,T61,dropdown_reducer,3.4.5,
58754490,18136,T67,dropdown_reducer,3.4.5,
58754490,18136,T73,dropdown_reducer,3.4.5,
58754490,18136,T79,dropdown_reducer,3.4.5,
58754491,18136,T1,dropdown_reducer,3.4.5,
58754491,18136,T7,dropdown_reducer,3.4.5,
58754491,18136,T13,dropdown_reducer,3.4.5,
58754491,18136,T19,dropdown_reducer,3.4.5,
58754491,18136,T25,dropdown_reducer,3.4.5,
58754491,18136,T31,dropdown_reducer,3.4.5,
58754491,18136,T37,dropdown_reducer,3.4.5,
58754491,18136,T43,dropdown_reducer,3.4.5,
58754491,18136,T49,dropdown_reducer,3.4.5,
58754491,18136,T55,dropdown_reducer,3.4.5,
58754491,18136,T61,dropdown_reducer,3.4.5,
58754491,18136,T67,dropdown_reducer,3.4.5,
58754491,18136,T73,dropdown_reducer,3.4.5,
58754491,18136,T79,dropdown_reducer,3.4.5,
58754492,18136,T1,dropdown_reducer,3.4.5,[{'f8b7b8eb6ec54': 4}]
58754492,18136,T7,dropdown_reducer,3.4.5,[{'03993d432fa92': 4}]
58754492,18136,T13,dropdown_reducer,3.4.5,"[{'2b395fc4e7a': 3, '4b69f1366b359': 1}]"
58754492,18136,T19,dropdown_reducer,3.4.5,[{'cb229a1ba0adb': 4}]
58754492,18136,T25,dropdown_reducer,3.4.5,[{'5cf2b8800b176': 4}]
58754492,18136,T31,dropdown_reducer,3.4.5,
58754492,18136,T37,dropdown_reducer,3.4.5,
58754492,18136,T43,dropdown_reducer,3.4.5,
58754492,18136,T49,dropdown_reducer,3.4.5,
58754492,18136,T55,dropdown_reducer,3.4.5,
58754492,18136,T61,dropdown_reducer,3.4.5,
58754492,18136,T67,dropdown_reducer,3.4.5,
58754492,18136,T73,dropdown_reducer,3.4.5,
58754492,18136,T79,dropdown_reducer,3.4.5,
58754493,18136,T1,dropdown_reducer,3.4.5,
58754493,18136,T7,dropdown_reducer,3.4.5,
58754493,18136,T13,dropdown_reducer,3.4.5,
58754493,18136,T19,dropdown_reducer,3.4.5,
58754493,18136,T25,dropdown_reducer,3.4.5,
58754493,18136,T31,dropdown_reducer,3.4.5,
58754493,18136,T37,dropdown_reducer,3.4.5,
58754493,18136,T43,dropdown_reducer,3.4.5,
58754493,18136,T49,dropdown_reducer,3.4.5,
58754493,18136,T55,dropdown_reducer,3.4.5,
58754493,18136,T61,dropdown_reducer,3.4.5,
58754493,18136,T67,dropdown_reducer,3.4.5,
58754493,18136,T73,dropdown_reducer,3.4.5,
58754493,18136,T79,dropdown_reducer,3.4.5,
58754494,18136,T1,dropdown_reducer,3.4.5,
58754494,18136,T7,dropdown_reducer,3.4.5,
58754494,18136,T13,dropdown_reducer,3.4.5,
58754494,18136,T19,dropdown_reducer,3.4.5,
58754494,18136,T25,dropdown_reducer,3.4.5,
58754494,18136,T31,dropdown_reducer,3.4.5,
58754494,18136,T37,dropdown_reducer,3.4.5,
58754494,18136,T43,dropdown_reducer,3.4.5,
58754494,18136,T49,dropdown_reducer,3.4.5,
58754494,18136,T55,dropdown_reducer,3.4.5,
58754494,18136,T61,dropdown_reducer,3.4.5,
58754494,18136,T67,dropdown_reducer,3.4.5,
58754494,18136,T73,dropdown_reducer,3.4.5,
58754494,18136,T79,dropdown_reducer,3.4.5,
58754495,18136,T1,dropdown_reducer,3.4.5,[{'f8b7b8eb6ec54': 4}]
58754495,18136,T7,dropdown_reducer,3.4.5,[{'03993d432fa92': 4}]
58754495,18136,T13,dropdown_reducer,3.4.5,[{'2b395fc4e7a': 4}]
58754495,18136,T19,dropdown_reducer,3.4.5,[{'cb229a1ba0adb': 4}]
58754495,18136,T25,dropdown_reducer,3.4.5,
58754495,18136,T31,dropdown_reducer,3.4.5,
58754495,18136,T37,dropdown_reducer,3.4.5,
58754495,18136,T43,dropdown_reducer,3.4.5,
58754495,18136,T49,dropdown_reducer,3.4.5,
58754495,18136,T55,dropdown_reducer,3.4.5,
58754495,18136,T61,dropdown_reducer,3.4.5,
58754495,18136,T67,dropdown_reducer,3.4.5,
58754495,18136,T73,dropdown_reducer,3.4.5,
58754495,18136,T79,dropdown_reducer,3.4.5,
58754496,18136,T1,dropdown_reducer,3.4.5,
58754496,18136,T7,dropdown_reducer,3.4.5,
58754496,18136,T13,dropdown_reducer,3.4.5,
58754496,18136,T19,dropdown_reducer,3.4.5,
58754496,18136,T25,dropdown_reducer,3.4.5,
58754496,18136,T31,dropdown_reducer,3.4.5,
58754496,18136,T37,dropdown_reducer,3.4.5,
58754496,18136,T43,dropdown_reducer,3.4.5,
58754496,18136,T49,dropdown_reducer,3.4.5,
58754496,18136,T55,dropdown_reducer,3.4.5,
58754496,18136,T61,dropdown_reducer,3.4.5,
58754496,18136,T67,dropdown_reducer,3.4.5,
58754496,18136,T73,dropdown_reducer,3.4.5,
58754496,18136,T79,dropdown_reducer,3.4.5,
58754497,18136,T1,dropdown_reducer,3.4.5,[{'f8b7b8eb6ec54': 4}]
58754497,18136,T7,dropdown_reducer,3.4.5,[{'bf7e0bd7c1939': 4}]
58754497,18136,T13,dropdown_reducer,3.4.5,[{'c519ea1bfda8f': 4}]
58754497,18136,T19,dropdown_reducer,3.4.5,[{'85b813dec57b6': 4}]
58754497,18136,T25,dropdown_reducer,3.4.5,[{'d0466fadfa1b7': 4}]
58754497,18136,T31,dropdown_reducer,3.4.5,[{'a240dcfa867b1': 4}]
58754497,18136,T37,dropdown_reducer,3.4.5,
58754497,18136,T43,dropdown_reducer,3.4.5,
58754497,18136,T49,dropdown_reducer,3.4.5,
58754497,18136,T55,dropdown_reducer,3.4.5,
58754497,18136,T61,dropdown_reducer,3.4.5,
58754497,18136,T67,dropdown_reducer,3.4.5,
58754497,18136,T73,dropdown_reducer,3.4.5,
58754497,18136,T79,dropdown_reducer,3.4.5,
58754498,18136,T1,dropdown_reducer,3.4.5,[{'f8b7b8eb6ec54': 4}]
58754498,18136,T7,dropdown_reducer,3.4.5,[{'bf7e0bd7c1939': 4}]
58754498,18136,T13,dropdown_reducer,3.4.5,[{'c519ea1bfda8f': 4}]
58754498,18136,T19,dropdown_reducer,3.4.5,
58754498,18136,T25,dropdown_reducer,3.4.5,
58754498,18136,T31,dropdown_reducer,3.4.5,
58754498,18136,T37,dropdown_reducer,3.4.5,
58754498,18136,T43,dropdown_reducer,3.4.5,
58754498,18136,T49,dropdown_reducer,3.4.5,
58754498,18136,T55,dropdown_reducer,3.4.5,
58754498,18136,T61,dropdown_reducer,3.4.5,
58754498,18136,T67,dropdown_reducer,3.4.5,
58754498,18136,T73,dropdown_reducer,3.4.5,
58754498,18136,T79,dropdown_reducer,3.4.5,
58754499,18136,T1,dropdown_reducer,3.4.5,[{'f0f2d281e7e4': 4}]
58754499,18136,T7,dropdown_reducer,3.4.5,
58754499,18136,T13,dropdown_reducer,3.4.5,
58754499,18136,T19,dropdown_reducer,3.4.5,
58754499,18136,T25,dropdown_reducer,3.4.5,
58754499,18136,T31,dropdown_reducer,3.4.5,
58754499,18136,T37,dropdown_reducer,3.4.5,
58754499,18136,T43,dropdown_reducer,3.4.5,
58754499,18136,T49,dropdown_reducer,3.4.5,
58754499,18136,T55,dropdown_reducer,3.4.5,
58754499,18136,T61,dropdown_reducer,3.4.5,
58754499,18136,T67,dropdown_reducer,3.4.5,
58754499,18136,T73,dropdown_reducer,3.4.5,
58754499,18136,T79,dropdown_reducer,3.4.5,
58754500,18136,T1,dropdown_reducer,3.4.5,
58754500,18136,T7,dropdown_reducer,3.4.5,
58754500,18136,T13,dropdown_reducer,3.4.5,
58754500,18136,T19,dropdown_reducer,3.4.5,
58754500,18136,T25,dropdown_reducer,3.4.5,
58754500,18136,T31,dropdown_reducer,3.4.5,
58754500,18136,T37,dropdown_reducer,3.4.5,
58754500,18136,T43,dropdown_reducer,3.4.5,
58754500,18136,T49,dropdown_reducer,3.4.5,
58754500,18136,T55,dropdown_reducer,3.4.5,
58754500,18136,T61,dropdown_reducer,3.4.5,
58754500,18136,T67,dropdown_reducer,3.4.5,
58754500,18136,T73,dropdown_reducer,3.4.5,
58754500,18136,T79,dropdown_reducer,3.4.5,
58754501,18136,T1,dropdown_reducer,3.4.5,
58754501,18136,T7,dropdown_reducer,3.4.5,
58754501,18136,T13,dropdown_reducer,3.4.5,
58754501,18136,T19,dropdown_reducer,3.4.5,
58754501,18136,T25,dropdown_reducer,3.4.5,
58754501,18136,T31,dropdown_reducer,3.4.5,
58754501,18136,T37,dropdown_reducer,3.4.5,
58754501,18136,T43,dropdown_reducer,3.4.5,
58754501,18136,T49,dropdown_reducer,3.4.5,
58754501,18136,T55,dropdown_reducer,3.4.5,
58754501,18136,T61,dropdown_reducer,3.4.5,
58754501,18136,T67,dropdown_reducer,3.4.5,
58754501,18136,T73,dropdown_reducer,3.4.5,
58754501,18136,T79,dropdown_reducer,3.4.5,
58754502,18136,T1,dropdown_reducer,3.4.5,[{'f8b7b8eb6ec54': 4}]
58754502,18136,T7,dropdown_reducer,3.4.5,[{'bf7e0bd7c1939': 4}]
58754502,18136,T13,dropdown_reducer,3.4.5,[{'c519ea1bfda8f': 4}]
58754502,18136,T19,dropdown_reducer,3.4.5,[{'85b813dec57b6': 3}]
58754502,18136,T25,dropdown_reducer,3.4.5,[{'d0466fadfa1b7': 3}]
58754502,18136,T31,dropdown_reducer,3.4.5,[{'a240dcfa867b1': 3}]
58754502,18136,T37,dropdown_reducer,3.4.5,[{'c53862bdedd15': 3}]
58754502,18136,T43,dropdown_reducer,3.4.5,[{'ede1a6fc731f9': 3}]
58754502,18136,T49,dropdown_reducer,3.4.5,
58754502,18136,T55,dropdown_reducer,3.4.5,
58754502,18136,T61,dropdown_reducer,3.4.5,
58754502,18136,T67,dropdown_reducer,3.4.5,
58754502,18136,T73,dropdown_reducer,3.4.5,
58754502,18136,T79,dropdown_reducer,3.4.5,
58754503,18136,T1,dropdown_reducer,3.4.5,
58754503,18136,T7,dropdown_reducer,3.4.5,
58754503,18136,T13,dropdown_reducer,3.4.5,
58754503,18136,T19,dropdown_reducer,3.4.5,
58754503,18136,T25,dropdown_reducer,3.4.5,
58754503,18136,T31,dropdown_reducer,3.4.5,
58754503,18136,T37,dropdown_reducer,3.4.5,
58754503,18136,T43,dropdown_reducer,3.4.5,
58754503,18136,T49,dropdown_reducer,3.4.5,
58754503,18136,T55,dropdown_reducer,3.4.5,
58754503,18136,T61,dropdown_reducer,3.4.5,
58754503,18136,T67,dropdown_reducer,3.4.5,
58754503,18136,T73,dropdown_reducer,3.4.5,
58754503,18136,T79,dropdown_reducer,3.4.5,
58754504,18136,T1,dropdown_reducer,3.4.5,[{'f0f2d281e7e4': 4}]
58754504,18136,T7,dropdown_reducer,3.4.5,[{'1d70b32c8ad1b': 4}]
58754504,18136,T13,dropdown_reducer,3.4.5,[{'0c53014992914': 4}]
58754504,18136,T19,dropdown_reducer,3.4.5,[{'434abc437c30f': 4}]
58754504,18136,T25,dropdown_reducer,3.4.5,[{'a2d9985cda127': 4}]
58754504,18136,T31,dropdown_reducer,3.4.5,
58754504,18136,T37,dropdown_reducer,3.4.5,
58754504,18136,T43,dropdown_reducer,3.4.5,
58754504,18136,T49,dropdown_reducer,3.4.5,
58754504,18136,T55,dropdown_reducer,3.4.5,
58754504,18136,T61,dropdown_reducer,3.4.5,
58754504,18136,T67,dropdown_reducer,3.4.5,
58754504,18136,T73,dropdown_reducer,3.4.5,
58754504,18136,T79,dropdown_reducer,3.4.5,
58754505,18136,T1,dropdown_reducer,3.4.5,[{'f0f2d281e7e4': 1}]
58754505,18136,T7,dropdown_reducer,3.4.5,[{'bf7e0bd7c1939': 1}]
58754505,18136,T13,dropdown_reducer,3.4.5,[{'c519ea1bfda8f': 1}]
58754505,18136,T19,dropdown_reducer,3.4.5,[{'85b813dec57b6': 1}]
58754505,18136,T25,dropdown_reducer,3.4.5,[{'d0466fadfa1b7': 1}]
58754505,18136,T31,dropdown_reducer,3.4.5,[{'a240dcfa867b1': 1}]
58754505,18136,T37,dropdown_reducer,3.4.5,[{'414e475f23745': 1}]
58754505,18136,T43,dropdown_reducer,3.4.5,[{'6294c17514ea3': 1}]
58754505,18136,T49,dropdown_reducer,3.4.5,[{'ade288e5d74f': 1}]
58754505,18136,T55,dropdown_reducer,3.4.5,[{'939b01550cccf': 1}]
58754505,18136,T61,dropdown_reducer,3.4.5,
58754505,18136,T67,dropdown_reducer,3.4.5,
58754505,18136,T73,dropdown_reducer,3.4.5,
58754505,18136,T79,dropdown_reducer,3.4.5,
58754506,18136,T1,dropdown_reducer,3.4.5,[{'f0f2d281e7e4': 3}]
58754506,18136,T7,dropdown_reducer,3.4.5,[{'1d70b32c8ad1b': 3}]
58754506,18136,T13,dropdown_reducer,3.4.5,[{'0c53014992914': 3}]
58754506,18136,T19,dropdown_reducer,3.4.5,[{'434abc437c30f': 3}]
58754506,18136,T25,dropdown_reducer,3.4.5,[{'a2d9985cda127': 3}]
58754506,18136,T31,dropdown_reducer,3.4.5,
58754506,18136,T37,dropdown_reducer,3.4.5,
58754506,18136,T43,dropdown_reducer,3.4.5,
58754506,18136,T49,dropdown_reducer,3.4.5,
58754506,18136,T55,dropdown_reducer,3.4.5,
58754506,18136,T61,dropdown_reducer,3.4.5,
58754506,18136,T67,dropdown_reducer,3.4.5,
58754506,18136,T73,dropdown_reducer,3.4.5,
58754506,18136,T79,dropdown_reducer,3.4.5,
58754507,18136,T1,dropdown_reducer,3.4.5,[{'f0f2d281e7e4': 4}]
58754507,18136,T7,dropdown_reducer,3.4.5,[{'1d70b32c8ad1b': 4}]
58754507,18136,T13,dropdown_reducer,3.4.5,[{'0c53014992914': 4}]
58754507,18136,T19,dropdown_reducer,3.4.5,[{'434abc437c30f': 4}]
58754507,18136,T25,dropdown_reducer,3.4.5,
58754507,18136,T31,dropdown_reducer,3.4.5,
58754507,18136,T37,dropdown_reducer,3.4.5,
58754507,18136,T43,dropdown_reducer,3.4.5,
58754507,18136,T49,dropdown_reducer,3.4.5,
58754507,18136,T55,dropdown_reducer,3.4.5,
58754507,18136,T61,dropdown_reducer,3.4.5,
58754507,18136,T67,dropdown_reducer,3.4.5,
58754507,18136,T73,dropdown_reducer,3.4.5,
58754507,18136,T79,dropdown_reducer,3.4.5,
58754508,18136,T1,dropdown_reducer,3.4.5,
58754508,18136,T7,dropdown_reducer,3.4.5,
58754508,18136,T13,dropdown_reducer,3.4.5,
58754508,18136,T19,dropdown_reducer,3.4.5,
58754508,18136,T25,dropdown_reducer,3.4.5,
58754508,18136,T31,dropdown_reducer,3.4.5,
58754508,18136,T37,dropdown_reducer,3.4.5,
58754508,18136,T43,dropdown_reducer,3.4.5,
58754508,18136,T49,dropdown_reducer,3.4.5,
58754508,18136,T55,dropdown_reducer,3.4.5,
58754508,18136,T61,dropdown_reducer,3.4.5,
58754508,18136,T67,dropdown_reducer,3.4.5,
58754508,18136,T73,dropdown_reducer,3.4.5,
58754508,18136,T79,dropdown_reducer,3.4.5,
58754509,18136,T1,dropdown_reducer,3.4.5,[{'f8b7b8eb6ec54': 4}]
58754509,18136,T7,dropdown_reducer,3.4.5,[{'bf7e0bd7c1939': 3}]
58754509,18136,T13,dropdown_reducer,3.4.5,[{'c519ea1bfda8f': 3}]
58754509,18136,T19,dropdown_reducer,3.4.5,[{'85b813dec57b6': 3}]
58754509,18136,T25,dropdown_reducer,3.4.5,
58754509,18136,T31,dropdown_reducer,3.4.5,
58754509,18136,T37,dropdown_reducer,3.4.5,
58754509,18136,T43,dropdown_reducer,3.4.5,
58754509,18136,T49,dropdown_reducer,3.4.5,
58754509,18136,T55,dropdown_reducer,3.4.5,
58754509,18136,T61,dropdown_reducer,3.4.5,
58754509,18136,T67,dropdown_reducer,3.4.5,
58754509,18136,T73,dropdown_reducer,3.4.5,
58754509,18136,T79,dropdown_reducer,3.4.5,
58754510,18136,T1,dropdown_reducer,3.4.5,[{'7df24e749bb17': 4}]
58754510,18136,T7,dropdown_reducer,3.4.5,[{'49ee5b7efe63c': 4}]
58754510,18136,T13,dropdown_reducer,3.4.5,[{'c4b45b5a80482': 4}]
58754510,18136,T19,dropdown_reducer,3.4.5,[{'29902756f9508': 4}]
58754510,18136,T25,dropdown_reducer,3.4.5,[{'ca0a33ac04c84': 4}]
58754510,18136,T31,dropdown_reducer,3.4.5,[{'fe3c9f98f43dd': 4}]
58754510,18136,T37,dropdown_reducer,3.4.5,[{'b0292f693ea53': 3}]
58754510,18136,T43,dropdown_reducer,3.4.5,[{'02726264e4609': 3}]
58754510,18136,T49,dropdown_reducer,3.4.5,
58754510,18136,T55,dropdown_reducer,3.4.5,
58754510,18136,T61,dropdown_reducer,3.4.5,
58754510,18136,T67,dropdown_reducer,3.4.5,
58754510,18136,T73,dropdown_reducer,3.4.5,
58754510,18136,T79,dropdown_reducer,3.4.5,
58754511,18136,T1,dropdown_reducer,3.4.5,[{'f8b7b8eb6ec54': 5}]
58754511,18136,T7,dropdown_reducer,3.4.5,[{'bf7e0bd7c1939': 5}]
58754511,18136,T13,dropdown_reducer,3.4.5,[{'c519ea1bfda8f': 5}]
58754511,18136,T19,dropdown_reducer,3.4.5,[{'85b813dec57b6': 5}]
58754511,18136,T25,dropdown_reducer,3.4.5,[{'d0466fadfa1b7': 5}]
58754511,18136,T31,dropdown_reducer,3.4.5,
58754511,18136,T37,dropdown_reducer,3.4.5,
58754511,18136,T43,dropdown_reducer,3.4.5,
58754511,18136,T49,dropdown_reducer,3.4.5,
58754511,18136,T55,dropdown_reducer,3.4.5,
58754511,18136,T61,dropdown_reducer,3.4.5,
58754511,18136,T67,dropdown_reducer,3.4.5,
58754511,18136,T73,dropdown_reducer,3.4.5,
58754511,18136,T79,dropdown_reducer,3.4.5,
58754512,18136,T1,dropdown_reducer,3.4.5,[{'f0f2d281e7e4': 4}]
58754512,18136,T7,dropdown_reducer,3.4.5,[{'1d70b32c8ad1b': 4}]
58754512,18136,T13,dropdown_reducer,3.4.5,[{'0c53014992914': 4}]
58754512,18136,T19,dropdown_reducer,3.4.5,[{'434abc437c30f': 4}]
58754512,18136,T25,dropdown_reducer,3.4.5,[{'ccb152d48c0c8': 4}]
58754512,18136,T31,dropdown_reducer,3.4.5,
58754512,18136,T37,dropdown_reducer,3.4.5,
58754512,18136,T43,dropdown_reducer,3.4.5,
58754512,18136,T49,dropdown_reducer,3.4.5,
58754512,18136,T55,dropdown_reducer,3.4.5,
58754512,18136,T61,dropdown_reducer,3.4.5,
58754512,18136,T67,dropdown_reducer,3.4.5,
58754512,18136,T73,dropdown_reducer,3.4.5,
58754512,18136,T79,dropdown_reducer,3.4.5,
58754513,18136,T1,dropdown_reducer,3.4.5,[{'f0f2d281e7e4': 4}]
58754513,18136,T7,dropdown_reducer,3.4.5,[{'1d70b32c8ad1b': 4}]
58754513,18136,T13,dropdown_reducer,3.4.5,[{'0c53014992914': 4}]
58754513,18136,T19,dropdown_reducer,3.4.5,[{'434abc437c30f': 4}]
58754513,18136,T25,dropdown_reducer,3.4.5,[{'ccb152d48c0c8': 4}]
58754513,18136,T31,dropdown_reducer,3.4.5,[{'213f11649d387': 4}]
58754513,18136,T37,dropdown_reducer,3.4.5,[{'c53862bdedd15': 4}]
58754513,18136,T43,dropdown_reducer,3.4.5,
58754513,18136,T49,dropdown_reducer,3.4.5,
58754513,18136,T55,dropdown_reducer,3.4.5,
58754513,18136,T61,dropdown_reducer,3.4.5,
58754513,18136,T67,dropdown_reducer,3.4.5,
58754513,18136,T73,dropdown_reducer,3.4.5,
58754513,18136,T79,dropdown_reducer,3.4.5,
58754514,18136,T1,dropdown_reducer,3.4.5,[{'f0f2d281e7e4': 4}]
58754514,18136,T7,dropdown_reducer,3.4.5,[{'1d70b32c8ad1b': 4}]
58754514,18136,T13,dropdown_reducer,3.4.5,[{'0c53014992914': 4}]
58754514,18136,T19,dropdown_reducer,3.4.5,[{'434abc437c30f': 4}]
58754514,18136,T25,dropdown_reducer,3.4.5,
58754514,18136,T31,dropdown_reducer,3.4.5,
58754514,18136,T37,dropdown_reducer,3.4.5,
58754514,18136,T43,dropdown_reducer,3.4.5,
58754514,18136,T49,dropdown_reducer,3.4.5,
58754514,18136,T55,dropdown_reducer,3.4.5,
58754514,18136,T61,dropdown_reducer,3.4.5,
58754514,18136,T67,dropdown_reducer,3.4.5,
58754514,18136,T73,dropdown_reducer,3.4.5,
58754514,18136,T79,dropdown_reducer,3.4.5,
58754515,18136,T1,dropdown_reducer,3.4.5,[{'f8b7b8eb6ec54': 3}]
58754515,18136,T7,dropdown_reducer,3.4.5,[{'bf7e0bd7c1939': 3}]
58754515,18136,T13,dropdown_reducer,3.4.5,[{'c519ea1bfda8f': 3}]
58754515,18136,T19,dropdown_reducer,3.4.5,[{'85b813dec57b6': 3}]
58754515,18136,T25,dropdown_reducer,3.4.5,[{'d0466fadfa1b7': 3}]
58754515,18136,T31,dropdown_reducer,3.4.5,[{'a240dcfa867b1': 3}]
58754515,18136,T37,dropdown_reducer,3.4.5,
58754515,18136,T43,dropdown_reducer,3.4.5,
58754515,18136,T49,dropdown_reducer,3.4.5,
58754515,18136,T55,dropdown_reducer,3.4.5,
58754515,18136,T61,dropdown_reducer,3.4.5,
58754515,18136,T67,dropdown_reducer,3.4.5,
58754515,18136,T73,dropdown_reducer,3.4.5,
58754515,18136,T79,dropdown_reducer,3.4.5,
58754516,18136,T1,dropdown_reducer,3.4.5,[{'f0f2d281e7e4': 4}]
58754516,18136,T7,dropdown_reducer,3.4.5,[{'1d70b32c8ad1b': 4}]
58754516,18136,T13,dropdown_reducer,3.4.5,[{'0c53014992914': 4}]
58754516,18136,T19,dropdown_reducer,3.4.5,"[{'434abc437c30f': 2, '85b813dec57b6': 1, '5972382fd12d2': 1}]"
58754516,18136,T25,dropdown_reducer,3.4.5,[{'ccb152d48c0c8': 4}]
58754516,18136,T31,dropdown_reducer,3.4.5,[{'213f11649d387': 4}]
58754516,18136,T37,dropdown_reducer,3.4.5,[{'2be7e89129849': 4}]
58754516,18136,T43,dropdown_reducer,3.4.5,[{'295279e913aa7': 4}]
58754516,18136,T49,dropdown_reducer,3.4.5,[{'76024d0039f07': 4}]
58754516,18136,T55,dropdown_reducer,3.4.5,[{'b161aa7b2c027': 2}]
58754516,18136,T61,dropdown_reducer,3.4.5,
58754516,18136,T67,dropdown_reducer,3.4.5,
58754516,18136,T73,dropdown_reducer,3.4.5,
58754516,18136,T79,dropdown_reducer,3.4.5,
58754517,18136,T1,dropdown_reducer,3.4.5,[{'f8b7b8eb6ec54': 4}]
58754517,18136,T7,dropdown_reducer,3.4.5,[{'bf7e0bd7c1939': 4}]
58754517,18136,T13,dropdown_reducer,3.4.5,[{'c519ea1bfda8f': 4}]
58754517,18136,T19,dropdown_reducer,3.4.5,[{'85b813dec57b6': 4}]
58754517,18136,T25,dropdown_reducer,3.4.5,[{'d0466fadfa1b7': 4}]
58754517,18136,T31,dropdown_reducer,3.4.5,[{'a240dcfa867b1': 4}]
58754517,18136,T37,dropdown_reducer,3.4.5,[{'c53862bdedd15': 4}]
58754517,18136,T43,dropdown_reducer,3.4.5,[{'f14ca1b4d95f4': 4}]
58754517,18136,T49,dropdown_reducer,3.4.5,
58754517,18136,T55,dropdown_reducer,3.4.5,
58754517,18136,T61,dropdown_reducer,3.4.5,
58754517,18136,T67,dropdown_reducer,3.4.5,
58754517,18136,T73,dropdown_reducer,3.4.5,
58754517,18136,T79,dropdown_reducer,3.4.5,
58754518,18136,T1,dropdown_reducer,3.4.5,[{'f8b7b8eb6ec54': 4}]
58754518,18136,T7,dropdown_reducer,3.4.5,[{'bf7e0bd7c1939': 4}]
58754518,18136,T13,dropdown_reducer,3.4.5,[{'c519ea1bfda8f': 4}]
58754518,18136,T19,dropdown_reducer,3.4.5,[{'85b813dec57b6': 4}]
58754518,18136,T25,dropdown_reducer,3.4.5,[{'d0466fadfa1b7': 4}]
58754518,18136,T31,dropdown_reducer,3.4.5,"[{'a240dcfa867b1': 3, '213f11649d387': 1}]"
58754518,18136,T37,dropdown_reducer,3.4.5,"[{'c53862bdedd15': 3, '2be7e89129849': 1}]"
58754518,18136,T43,dropdown_reducer,3.4.5,"[{'f14ca1b4d95f4': 3, '295279e913aa7': 1}]"
58754518,18136,T49,dropdown_reducer,3.4.5,[{'a90b0dfbd01d4': 1}]
58754518,18136,T55,dropdown_reducer,3.4.5,
58754518,18136,T61,dropdown_reducer,3.4.5,
58754518,18136,T67,dropdown_reducer,3.4.5,
58754518,18136,T73,dropdown_reducer,3.4.5,
58754518,18136,T79,dropdown_reducer,3.4.5,
58754519,18136,T1,dropdown_reducer,3.4.5,
58754519,18136,T7,dropdown_reducer,3.4.5,
58754519,18136,T13,dropdown_reducer,3.4.5,
58754519,18136,T19,dropdown_reducer,3.4.5,
58754519,18136,T25,dropdown_reducer,3.4.5,
58754519,18136,T31,dropdown_reducer,3.4.5,
58754519,18136,T37,dropdown_reducer,3.4.5,
58754519,18136,T43,dropdown_reducer,3.4.5,
58754519,18136,T49,dropdown_reducer,3.4.5,
58754519,18136,T55,dropdown_reducer,3.4.5,
58754519,18136,T61,dropdown_reducer,3.4.5,
58754519,18136,T67,dropdown_reducer,3.4.5,
58754519,18136,T73,dropdown_reducer,3.4.5,
58754519,18136,T79,dropdown_reducer,3.4.5,
58754520,18136,T1,dropdown_reducer,3.4.5,
58754520,18136,T7,dropdown_reducer,3.4.5,
58754520,18136,T13,dropdown_reducer,3.4.5,
58754520,18136,T19,dropdown_reducer,3.4.5,
58754520,18136,T25,dropdown_reducer,3.4.5,
58754520,18136,T31,dropdown_reducer,3.4.5,
58754520,18136,T37,dropdown_reducer,3.4.5,
58754520,18136,T43,dropdown_reducer,3.4.5,
58754520,18136,T49,dropdown_reducer,3.4.5,
58754520,18136,T55,dropdown_reducer,3.4.5,
58754520,18136,T61,dropdown_reducer,3.4.5,
58754520,18136,T67,dropdown_reducer,3.4.5,
58754520,18136,T73,dropdown_reducer,3.4.5,
58754520,18136,T79,dropdown_reducer,3.4.5,
58754521,18136,T1,dropdown_reducer,3.4.5,
58754521,18136,T7,dropdown_reducer,3.4.5,
58754521,18136,T13,dropdown_reducer,3.4.5,
58754521,18136,T19,dropdown_reducer,3.4.5,
58754521,18136,T25,dropdown_reducer,3.4.5,
58754521,18136,T31,dropdown_reducer,3.4.5,
58754521,18136,T37,dropdown_reducer,3.4.5,
58754521,18136,T43,dropdown_reducer,3.4.5,
58754521,18136,T49,dropdown_reducer,3.4.5,
58754521,18136,T55,dropdown_reducer,3.4.5,
58754521,18136,T61,dropdown_reducer,3.4.5,
58754521,18136,T67,dropdown_reducer,3.4.5,
58754521,18136,T73,dropdown_reducer,3.4.5,
58754521,18136,T79,dropdown_reducer,3.4.5,
58754522,18136,T1,dropdown_reducer,3.4.5,[{'7df24e749bb17': 4}]
58754522,18136,T7,dropdown_reducer,3.4.5,[{'49ee5b7efe63c': 4}]
58754522,18136,T13,dropdown_reducer,3.4.5,[{'c4b45b5a80482': 4}]
58754522,18136,T19,dropdown_reducer,3.4.5,[{'29902756f9508': 4}]
58754522,18136,T25,dropdown_reducer,3.4.5,[{'ca0a33ac04c84': 4}]
58754522,18136,T31,dropdown_reducer,3.4.5,[{'fe3c9f98f43dd': 4}]
58754522,18136,T37,dropdown_reducer,3.4.5,
58754522,18136,T43,dropdown_reducer,3.4.5,
58754522,18136,T49,dropdown_reducer,3.4.5,
58754522,18136,T55,dropdown_reducer,3.4.5,
