subject_id,workflow_id,task,reducer,data.aligned_text,data.number_views,data.consensus_score,data.consensus_text,data.gold_standard,data.user_ids,data.aggregation_version
58754428,20391,T33,text_reducer,"[['29.0', '29.0', '29.0']]",3.0,3.0,29.0,"[False, False, False]","[1325481, 2017299, 2271829]",3.6.0
58754428,20391,T34,text_reducer,,,,,,,3.6.0
58754428,20391,T38,text_reducer,"[['2', '2', '2']]",3.0,3.0,2,"[False, False, False]","[1325481, 2017299, 2271829]",3.6.0
58754428,20391,T39,text_reducer,"[['29.5-29.9', '29.5-29.9', '29.5-29.9']]",3.0,3.0,29.5-29.9,"[False, False, False]","[1325481, 2017299, 2271829]",3.6.0
58754428,20391,T40,text_reducer,,,,,,,3.6.0
58754428,20391,T44,text_reducer,,,,,,,3.6.0
58754428,20391,T45,text_reducer,,,,,,,3.6.0
58754428,20391,T46,text_reducer,,,,,,,3.6.0
58754428,20391,T50,text_reducer,,,,,,,3.6.0
58754428,20391,T51,text_reducer,,,,,,,3.6.0
58754428,20391,T52,text_reducer,,,,,,,3.6.0
58754428,20391,T56,text_reducer,,,,,,,3.6.0
58754428,20391,T57,text_reducer,,,,,,,3.6.0
58754428,20391,T58,text_reducer,,,,,,,3.6.0
58754428,20391,T62,text_reducer,,,,,,,3.6.0
58754428,20391,T63,text_reducer,,,,,,,3.6.0
58754428,20391,T64,text_reducer,,,,,,,3.6.0
58754428,20391,T68,text_reducer,,,,,,,3.6.0
58754428,20391,T69,text_reducer,,,,,,,3.6.0
58754428,20391,T70,text_reducer,,,,,,,3.6.0
58754428,20391,T74,text_reducer,,,,,,,3.6.0
58754428,20391,T75,text_reducer,,,,,,,3.6.0
58754428,20391,T76,text_reducer,,,,,,,3.6.0
58754428,20391,T80,text_reducer,,,,,,,3.6.0
58754428,20391,T81,text_reducer,,,,,,,3.6.0
58754428,20391,T82,text_reducer,,,,,,,3.6.0
58754428,20391,T86,text_reducer,,,,,,,3.6.0
58754428,20391,T87,text_reducer,,,,,,,3.6.0
58754428,20391,T88,text_reducer,,,,,,,3.6.0
58754428,20391,T92,text_reducer,,,,,,,3.6.0
58754428,20391,T93,text_reducer,,,,,,,3.6.0
58754428,20391,T94,text_reducer,,,,,,,3.6.0
58754428,20391,T98,text_reducer,,,,,,,3.6.0
58754428,20391,T99,text_reducer,,,,,,,3.6.0
58754428,20391,T100,text_reducer,,,,,,,3.6.0
58754428,20391,T104,text_reducer,,,,,,,3.6.0
58754428,20391,T105,text_reducer,,,,,,,3.6.0
58754428,20391,T106,text_reducer,,,,,,,3.6.0
58754428,20391,T110,text_reducer,,,,,,,3.6.0
58754428,20391,T111,text_reducer,,,,,,,3.6.0
58754428,20391,T112,text_reducer,,,,,,,3.6.0
58754428,20391,T116,text_reducer,,,,,,,3.6.0
58754428,20391,T117,text_reducer,,,,,,,3.6.0
58754428,20391,T118,text_reducer,,,,,,,3.6.0
58754428,20391,T122,text_reducer,,,,,,,3.6.0
58754428,20391,T123,text_reducer,,,,,,,3.6.0
58754428,20391,T124,text_reducer,,,,,,,3.6.0
58754535,20391,T2,text_reducer,"[['1', '1', '1']]",3.0,3.0,1,"[False, False, False]","[2017299, 1484814, 1325481]",3.6.0
58754535,20391,T3,text_reducer,,,,,,,3.6.0
58754535,20391,T4,text_reducer,"[['22.8', '22.8', '22.8']]",3.0,3.0,22.8,"[False, False, False]","[2017299, 1484814, 1325481]",3.6.0
58754535,20391,T8,text_reducer,"[['1', '1', '1']]",3.0,3.0,1,"[False, False, False]","[2017299, 1484814, 1325481]",3.6.0
58754535,20391,T9,text_reducer,,,,,,,3.6.0
58754535,20391,T10,text_reducer,"[['27.4', '27.4', '27.4']]",3.0,3.0,27.4,"[False, False, False]","[2017299, 1484814, 1325481]",3.6.0
58754535,20391,T14,text_reducer,"[['1', '1', '1']]",3.0,3.0,1,"[False, False, False]","[2017299, 1484814, 1325481]",3.6.0
58754535,20391,T15,text_reducer,,,,,,,3.6.0
58754535,20391,T16,text_reducer,"[['32.7', '32.7', '32.7']]",3.0,3.0,32.7,"[False, False, False]","[2017299, 1484814, 1325481]",3.6.0
58754535,20391,T20,text_reducer,"[['1', '1', '1']]",3.0,3.0,1,"[False, False, False]","[2017299, 1484814, 1325481]",3.6.0
58754535,20391,T21,text_reducer,,,,,,,3.6.0
58754535,20391,T22,text_reducer,"[['32.4', '32.4', '32.4']]",3.0,3.0,32.4,"[False, False, False]","[2017299, 1484814, 1325481]",3.6.0
58754535,20391,T26,text_reducer,,,,,,,3.6.0
58754535,20391,T27,text_reducer,,,,,,,3.6.0
58754535,20391,T28,text_reducer,,,,,,,3.6.0
58754535,20391,T32,text_reducer,,,,,,,3.6.0
58754535,20391,T33,text_reducer,,,,,,,3.6.0
58754535,20391,T34,text_reducer,,,,,,,3.6.0
58754535,20391,T38,text_reducer,,,,,,,3.6.0
58754535,20391,T39,text_reducer,,,,,,,3.6.0
58754535,20391,T40,text_reducer,,,,,,,3.6.0
58754535,20391,T44,text_reducer,,,,,,,3.6.0
58754535,20391,T45,text_reducer,,,,,,,3.6.0
58754535,20391,T46,text_reducer,,,,,,,3.6.0
58754535,20391,T50,text_reducer,,,,,,,3.6.0
58754535,20391,T51,text_reducer,,,,,,,3.6.0
58754535,20391,T52,text_reducer,,,,,,,3.6.0
58754535,20391,T56,text_reducer,,,,,,,3.6.0
58754535,20391,T57,text_reducer,,,,,,,3.6.0
58754535,20391,T58,text_reducer,,,,,,,3.6.0
58754535,20391,T62,text_reducer,,,,,,,3.6.0
58754535,20391,T63,text_reducer,,,,,,,3.6.0
58754535,20391,T64,text_reducer,,,,,,,3.6.0
58754535,20391,T68,text_reducer,,,,,,,3.6.0
58754535,20391,T69,text_reducer,,,,,,,3.6.0
58754535,20391,T70,text_reducer,,,,,,,3.6.0
58754535,20391,T74,text_reducer,,,,,,,3.6.0
58754535,20391,T75,text_reducer,,,,,,,3.6.0
58754535,20391,T76,text_reducer,,,,,,,3.6.0
58754535,20391,T80,text_reducer,,,,,,,3.6.0
58754535,20391,T81,text_reducer,,,,,,,3.6.0
58754535,20391,T82,text_reducer,,,,,,,3.6.0
58754535,20391,T86,text_reducer,,,,,,,3.6.0
58754535,20391,T87,text_reducer,,,,,,,3.6.0
58754535,20391,T88,text_reducer,,,,,,,3.6.0
58754535,20391,T92,text_reducer,,,,,,,3.6.0
58754535,20391,T93,text_reducer,,,,,,,3.6.0
58754535,20391,T94,text_reducer,,,,,,,3.6.0
58754535,20391,T98,text_reducer,,,,,,,3.6.0
58754535,20391,T99,text_reducer,,,,,,,3.6.0
58754535,20391,T100,text_reducer,,,,,,,3.6.0
58754535,20391,T104,text_reducer,,,,,,,3.6.0
58754535,20391,T105,text_reducer,,,,,,,3.6.0
58754535,20391,T106,text_reducer,,,,,,,3.6.0
58754535,20391,T110,text_reducer,,,,,,,3.6.0
58754535,20391,T111,text_reducer,,,,,,,3.6.0
58754535,20391,T112,text_reducer,,,,,,,3.6.0
58754535,20391,T116,text_reducer,,,,,,,3.6.0
58754535,20391,T117,text_reducer,,,,,,,3.6.0
58754535,20391,T118,text_reducer,,,,,,,3.6.0
58754535,20391,T122,text_reducer,,,,,,,3.6.0
58754535,20391,T123,text_reducer,,,,,,,3.6.0
58754535,20391,T124,text_reducer,,,,,,,3.6.0
58754546,20391,T2,text_reducer,"[['2', '2', '2']]",3.0,3.0,2,"[False, False, False]","[1325481, 1484814, 736098]",3.6.0
58754546,20391,T3,text_reducer,"[['28.2', '28.2', '28.2']]",3.0,3.0,28.2,"[False, False, False]","[1325481, 1484814, 736098]",3.6.0
58754546,20391,T4,text_reducer,"[['28.2', '28.2', '28.2']]",3.0,3.0,28.2,"[False, False, False]","[1325481, 1484814, 736098]",3.6.0
58754546,20391,T8,text_reducer,,,,,,,3.6.0
58754546,20391,T9,text_reducer,,,,,,,3.6.0
58754546,20391,T10,text_reducer,,,,,,,3.6.0
58754546,20391,T14,text_reducer,,,,,,,3.6.0
58754546,20391,T15,text_reducer,,,,,,,3.6.0
58754546,20391,T16,text_reducer,,,,,,,3.6.0
58754546,20391,T20,text_reducer,,,,,,,3.6.0
58754546,20391,T21,text_reducer,,,,,,,3.6.0
58754546,20391,T22,text_reducer,,,,,,,3.6.0
58754546,20391,T26,text_reducer,,,,,,,3.6.0
58754546,20391,T27,text_reducer,,,,,,,3.6.0
58754546,20391,T28,text_reducer,,,,,,,3.6.0
58754546,20391,T32,text_reducer,,,,,,,3.6.0
58754546,20391,T33,text_reducer,,,,,,,3.6.0
58754546,20391,T34,text_reducer,,,,,,,3.6.0
58754546,20391,T38,text_reducer,,,,,,,3.6.0
58754546,20391,T39,text_reducer,,,,,,,3.6.0
58754546,20391,T40,text_reducer,,,,,,,3.6.0
58754546,20391,T44,text_reducer,,,,,,,3.6.0
58754546,20391,T45,text_reducer,,,,,,,3.6.0
58754546,20391,T46,text_reducer,,,,,,,3.6.0
58754546,20391,T50,text_reducer,,,,,,,3.6.0
58754546,20391,T51,text_reducer,,,,,,,3.6.0
58754546,20391,T52,text_reducer,,,,,,,3.6.0
58754546,20391,T56,text_reducer,,,,,,,3.6.0
58754546,20391,T57,text_reducer,,,,,,,3.6.0
58754546,20391,T58,text_reducer,,,,,,,3.6.0
58754546,20391,T62,text_reducer,,,,,,,3.6.0
58754546,20391,T63,text_reducer,,,,,,,3.6.0
58754546,20391,T64,text_reducer,,,,,,,3.6.0
58754546,20391,T68,text_reducer,,,,,,,3.6.0
58754546,20391,T69,text_reducer,,,,,,,3.6.0
58754546,20391,T70,text_reducer,,,,,,,3.6.0
58754546,20391,T74,text_reducer,,,,,,,3.6.0
58754546,20391,T75,text_reducer,,,,,,,3.6.0
58754546,20391,T76,text_reducer,,,,,,,3.6.0
58754546,20391,T80,text_reducer,,,,,,,3.6.0
58754546,20391,T81,text_reducer,,,,,,,3.6.0
58754546,20391,T82,text_reducer,,,,,,,3.6.0
58754546,20391,T86,text_reducer,,,,,,,3.6.0
58754546,20391,T87,text_reducer,,,,,,,3.6.0
58754546,20391,T88,text_reducer,,,,,,,3.6.0
58754546,20391,T92,text_reducer,,,,,,,3.6.0
58754546,20391,T93,text_reducer,,,,,,,3.6.0
58754546,20391,T94,text_reducer,,,,,,,3.6.0
58754546,20391,T98,text_reducer,,,,,,,3.6.0
58754546,20391,T99,text_reducer,,,,,,,3.6.0
58754546,20391,T100,text_reducer,,,,,,,3.6.0
58754546,20391,T104,text_reducer,,,,,,,3.6.0
58754546,20391,T105,text_reducer,,,,,,,3.6.0
58754546,20391,T106,text_reducer,,,,,,,3.6.0
58754546,20391,T110,text_reducer,,,,,,,3.6.0
58754546,20391,T111,text_reducer,,,,,,,3.6.0
58754546,20391,T112,text_reducer,,,,,,,3.6.0
58754546,20391,T116,text_reducer,,,,,,,3.6.0
58754546,20391,T117,text_reducer,,,,,,,3.6.0
58754546,20391,T118,text_reducer,,,,,,,3.6.0
58754546,20391,T122,text_reducer,,,,,,,3.6.0
58754546,20391,T123,text_reducer,,,,,,,3.6.0
58754546,20391,T124,text_reducer,,,,,,,3.6.0
58754715,20391,T2,text_reducer,"[['2', '2', '2']]",3.0,3.0,2,"[False, False, False]","[1484814, 2017299, 1325481]",3.6.0
58754715,20391,T3,text_reducer,"[['10.5-11.1', '10.5-11.1', '10.5-11.1']]",3.0,3.0,10.5-11.1,"[False, False, False]","[1484814, 2017299, 1325481]",3.6.0
58754715,20391,T4,text_reducer,"[['10.8', '10.8', '10.8']]",3.0,3.0,10.8,"[False, False, False]","[1484814, 2017299, 1325481]",3.6.0
58754715,20391,T8,text_reducer,"[['2', '2', '2']]",3.0,3.0,2,"[False, False, False]","[1484814, 2017299, 1325481]",3.6.0
58754715,20391,T9,text_reducer,"[['14.3-15.0', '14.3-15.0', '14.3-15.0']]",3.0,3.0,14.3-15.0,"[False, False, False]","[1484814, 2017299, 1325481]",3.6.0
58754715,20391,T10,text_reducer,"[['14.7', '14.7', '14.7']]",3.0,3.0,14.7,"[False, False, False]","[1484814, 2017299, 1325481]",3.6.0
58754715,20391,T14,text_reducer,,,,,,,3.6.0
58754715,20391,T15,text_reducer,,,,,,,3.6.0
58754715,20391,T16,text_reducer,,,,,,,3.6.0
58754715,20391,T20,text_reducer,,,,,,,3.6.0
58754715,20391,T21,text_reducer,,,,,,,3.6.0
58754715,20391,T22,text_reducer,,,,,,,3.6.0
58754715,20391,T26,text_reducer,,,,,,,3.6.0
58754715,20391,T27,text_reducer,,,,,,,3.6.0
58754715,20391,T28,text_reducer,,,,,,,3.6.0
58754715,20391,T32,text_reducer,,,,,,,3.6.0
58754715,20391,T33,text_reducer,,,,,,,3.6.0
58754715,20391,T34,text_reducer,,,,,,,3.6.0
58754715,20391,T38,text_reducer,,,,,,,3.6.0
58754715,20391,T39,text_reducer,,,,,,,3.6.0
58754715,20391,T40,text_reducer,,,,,,,3.6.0
58754715,20391,T44,text_reducer,,,,,,,3.6.0
58754715,20391,T45,text_reducer,,,,,,,3.6.0
58754715,20391,T46,text_reducer,,,,,,,3.6.0
58754715,20391,T50,text_reducer,,,,,,,3.6.0
58754715,20391,T51,text_reducer,,,,,,,3.6.0
58754715,20391,T52,text_reducer,,,,,,,3.6.0
58754715,20391,T56,text_reducer,,,,,,,3.6.0
58754715,20391,T57,text_reducer,,,,,,,3.6.0
58754715,20391,T58,text_reducer,,,,,,,3.6.0
58754715,20391,T62,text_reducer,,,,,,,3.6.0
58754715,20391,T63,text_reducer,,,,,,,3.6.0
58754715,20391,T64,text_reducer,,,,,,,3.6.0
58754715,20391,T68,text_reducer,,,,,,,3.6.0
58754715,20391,T69,text_reducer,,,,,,,3.6.0
58754715,20391,T70,text_reducer,,,,,,,3.6.0
58754715,20391,T74,text_reducer,,,,,,,3.6.0
58754715,20391,T75,text_reducer,,,,,,,3.6.0
58754715,20391,T76,text_reducer,,,,,,,3.6.0
58754715,20391,T80,text_reducer,,,,,,,3.6.0
58754715,20391,T81,text_reducer,,,,,,,3.6.0
58754715,20391,T82,text_reducer,,,,,,,3.6.0
58754715,20391,T86,text_reducer,,,,,,,3.6.0
58754715,20391,T87,text_reducer,,,,,,,3.6.0
58754715,20391,T88,text_reducer,,,,,,,3.6.0
58754715,20391,T92,text_reducer,,,,,,,3.6.0
58754715,20391,T93,text_reducer,,,,,,,3.6.0
58754715,20391,T94,text_reducer,,,,,,,3.6.0
58754715,20391,T98,text_reducer,,,,,,,3.6.0
58754715,20391,T99,text_reducer,,,,,,,3.6.0
58754715,20391,T100,text_reducer,,,,,,,3.6.0
58754715,20391,T104,text_reducer,,,,,,,3.6.0
58754715,20391,T105,text_reducer,,,,,,,3.6.0
58754715,20391,T106,text_reducer,,,,,,,3.6.0
58754715,20391,T110,text_reducer,,,,,,,3.6.0
58754715,20391,T111,text_reducer,,,,,,,3.6.0
58754715,20391,T112,text_reducer,,,,,,,3.6.0
58754715,20391,T116,text_reducer,,,,,,,3.6.0
58754715,20391,T117,text_reducer,,,,,,,3.6.0
58754715,20391,T118,text_reducer,,,,,,,3.6.0
58754715,20391,T122,text_reducer,,,,,,,3.6.0
58754715,20391,T123,text_reducer,,,,,,,3.6.0
58754715,20391,T124,text_reducer,,,,,,,3.6.0
58755001,20391,T2,text_reducer,"[['1', '1', '1']]",3.0,3.0,1,"[False, False, False]","[1325481, 2017299, 1484814]",3.6.0
58755001,20391,T3,text_reducer,"[['8.3', '8.3', '8.3']]",3.0,3.0,8.3,"[False, False, False]","[1325481, 2017299, 1484814]",3.6.0
58755001,20391,T4,text_reducer,"[['8.3', '8.3', '8.3']]",3.0,3.0,8.3,"[False, False, False]","[1325481, 2017299, 1484814]",3.6.0
58755001,20391,T8,text_reducer,"[['2', '2', '2']]",3.0,3.0,2,"[False, False, False]","[1325481, 2017299, 1484814]",3.6.0
58755001,20391,T9,text_reducer,"[['10.3-10.4', '10.3-10.4', '10.3-10.4']]",3.0,3.0,10.3-10.4,"[False, False, False]","[1325481, 2017299, 1484814]",3.6.0
58755001,20391,T10,text_reducer,"[['10.3', '10.3', '10.3']]",3.0,3.0,10.3,"[False, False, False]","[1325481, 2017299, 1484814]",3.6.0
58755001,20391,T14,text_reducer,"[['6', '6', '6']]",3.0,3.0,6,"[False, False, False]","[1325481, 2017299, 1484814]",3.6.0
58755001,20391,T15,text_reducer,"[['14.9-16.9', '14.9-16.9', '14.9-16.9']]",3.0,3.0,14.9-16.9,"[False, False, False]","[1325481, 2017299, 1484814]",3.6.0
58755001,20391,T16,text_reducer,"[['16.2', '16.2', '16.2']]",3.0,3.0,16.2,"[False, False, False]","[1325481, 2017299, 1484814]",3.6.0
58755001,20391,T20,text_reducer,"[['1', '1', '1']]",3.0,3.0,1,"[False, False, False]","[1325481, 2017299, 1484814]",3.6.0
58755001,20391,T21,text_reducer,"[['19.9', '19.9', '19.9']]",3.0,3.0,19.9,"[False, False, False]","[1325481, 2017299, 1484814]",3.6.0
58755001,20391,T22,text_reducer,"[['19.9', '19.9', '19.9']]",3.0,3.0,19.9,"[False, False, False]","[1325481, 2017299, 1484814]",3.6.0
58755001,20391,T26,text_reducer,"[['4', '4', '4']]",3.0,3.0,4,"[False, False, False]","[1325481, 2017299, 1484814]",3.6.0
58755001,20391,T27,text_reducer,"[['20.3-23.0', '20.3-23.0', '20.3-23.0']]",3.0,3.0,20.3-23.0,"[False, False, False]","[1325481, 2017299, 1484814]",3.6.0
58755001,20391,T28,text_reducer,"[['21.8', '21.8', '21.8']]",3.0,3.0,21.8,"[False, False, False]","[1325481, 2017299, 1484814]",3.6.0
58755001,20391,T32,text_reducer,"[['5', '5', '5']]",3.0,3.0,5,"[False, False, False]","[1325481, 2017299, 1484814]",3.6.0
58755001,20391,T33,text_reducer,"[['26.7-29.2', '26.7-29.2', '26.7-29.2']]",3.0,3.0,26.7-29.2,"[False, False, False]","[1325481, 2017299, 1484814]",3.6.0
58755001,20391,T34,text_reducer,"[['28.2', '28.2', '28.2']]",3.0,3.0,28.2,"[False, False, False]","[1325481, 2017299, 1484814]",3.6.0
58755001,20391,T38,text_reducer,,,,,,,3.6.0
58755001,20391,T39,text_reducer,,,,,,,3.6.0
58755001,20391,T40,text_reducer,,,,,,,3.6.0
58755001,20391,T44,text_reducer,,,,,,,3.6.0
58755001,20391,T45,text_reducer,,,,,,,3.6.0
58755001,20391,T46,text_reducer,,,,,,,3.6.0
58755001,20391,T50,text_reducer,,,,,,,3.6.0
58755001,20391,T51,text_reducer,,,,,,,3.6.0
58755001,20391,T52,text_reducer,,,,,,,3.6.0
58755001,20391,T56,text_reducer,,,,,,,3.6.0
58755001,20391,T57,text_reducer,,,,,,,3.6.0
58755001,20391,T58,text_reducer,,,,,,,3.6.0
58755001,20391,T62,text_reducer,,,,,,,3.6.0
58755001,20391,T63,text_reducer,,,,,,,3.6.0
58755001,20391,T64,text_reducer,,,,,,,3.6.0
58755001,20391,T68,text_reducer,,,,,,,3.6.0
58755001,20391,T69,text_reducer,,,,,,,3.6.0
58755001,20391,T70,text_reducer,,,,,,,3.6.0
58755001,20391,T74,text_reducer,,,,,,,3.6.0
58755001,20391,T75,text_reducer,,,,,,,3.6.0
58755001,20391,T76,text_reducer,,,,,,,3.6.0
58755001,20391,T80,text_reducer,,,,,,,3.6.0
58755001,20391,T81,text_reducer,,,,,,,3.6.0
58755001,20391,T82,text_reducer,,,,,,,3.6.0
58755001,20391,T86,text_reducer,,,,,,,3.6.0
58755001,20391,T87,text_reducer,,,,,,,3.6.0
58755001,20391,T88,text_reducer,,,,,,,3.6.0
58755001,20391,T92,text_reducer,,,,,,,3.6.0
58755001,20391,T93,text_reducer,,,,,,,3.6.0
58755001,20391,T94,text_reducer,,,,,,,3.6.0
58755001,20391,T98,text_reducer,,,,,,,3.6.0
58755001,20391,T99,text_reducer,,,,,,,3.6.0
58755001,20391,T100,text_reducer,,,,,,,3.6.0
58755001,20391,T104,text_reducer,,,,,,,3.6.0
58755001,20391,T105,text_reducer,,,,,,,3.6.0
58755001,20391,T106,text_reducer,,,,,,,3.6.0
58755001,20391,T110,text_reducer,,,,,,,3.6.0
58755001,20391,T111,text_reducer,,,,,,,3.6.0
58755001,20391,T112,text_reducer,,,,,,,3.6.0
58755001,20391,T116,text_reducer,,,,,,,3.6.0
58755001,20391,T117,text_reducer,,,,,,,3.6.0
58755001,20391,T118,text_reducer,,,,,,,3.6.0
58755001,20391,T122,text_reducer,,,,,,,3.6.0
58755001,20391,T123,text_reducer,,,,,,,3.6.0
58755001,20391,T124,text_reducer,,,,,,,3.6.0
58755166,20391,T2,text_reducer,"[['1', '1', '1']]",3.0,3.0,1,"[False, False, False]","[1325481, 1484814, 2017299]",3.6.0
58755166,20391,T3,text_reducer,"[['7.9', '7.9', '7.9']]",3.0,3.0,7.9,"[False, False, False]","[1325481, 1484814, 2017299]",3.6.0
58755166,20391,T4,text_reducer,"[['7.9', '7.9', '7.9']]",3.0,3.0,7.9,"[False, False, False]","[1325481, 1484814, 2017299]",3.6.0
58755166,20391,T8,text_reducer,,,,,,,3.6.0
58755166,20391,T9,text_reducer,,,,,,,3.6.0
58755166,20391,T10,text_reducer,,,,,,,3.6.0
58755166,20391,T14,text_reducer,,,,,,,3.6.0
58755166,20391,T15,text_reducer,,,,,,,3.6.0
58755166,20391,T16,text_reducer,,,,,,,3.6.0
58755166,20391,T20,text_reducer,,,,,,,3.6.0
58755166,20391,T21,text_reducer,,,,,,,3.6.0
58755166,20391,T22,text_reducer,,,,,,,3.6.0
58755166,20391,T26,text_reducer,,,,,,,3.6.0
58755166,20391,T27,text_reducer,,,,,,,3.6.0
58755166,20391,T28,text_reducer,,,,,,,3.6.0
58755166,20391,T32,text_reducer,,,,,,,3.6.0
58755166,20391,T33,text_reducer,,,,,,,3.6.0
58755166,20391,T34,text_reducer,,,,,,,3.6.0
58755166,20391,T38,text_reducer,,,,,,,3.6.0
58755166,20391,T39,text_reducer,,,,,,,3.6.0
58755166,20391,T40,text_reducer,,,,,,,3.6.0
58755166,20391,T44,text_reducer,,,,,,,3.6.0
58755166,20391,T45,text_reducer,,,,,,,3.6.0
58755166,20391,T46,text_reducer,,,,,,,3.6.0
58755166,20391,T50,text_reducer,,,,,,,3.6.0
58755166,20391,T51,text_reducer,,,,,,,3.6.0
58755166,20391,T52,text_reducer,,,,,,,3.6.0
58755166,20391,T56,text_reducer,,,,,,,3.6.0
58755166,20391,T57,text_reducer,,,,,,,3.6.0
58755166,20391,T58,text_reducer,,,,,,,3.6.0
58755166,20391,T62,text_reducer,,,,,,,3.6.0
58755166,20391,T63,text_reducer,,,,,,,3.6.0
58755166,20391,T64,text_reducer,,,,,,,3.6.0
58755166,20391,T68,text_reducer,,,,,,,3.6.0
58755166,20391,T69,text_reducer,,,,,,,3.6.0
58755166,20391,T70,text_reducer,,,,,,,3.6.0
58755166,20391,T74,text_reducer,,,,,,,3.6.0
58755166,20391,T75,text_reducer,,,,,,,3.6.0
58755166,20391,T76,text_reducer,,,,,,,3.6.0
58755166,20391,T80,text_reducer,,,,,,,3.6.0
58755166,20391,T81,text_reducer,,,,,,,3.6.0
58755166,20391,T82,text_reducer,,,,,,,3.6.0
58755166,20391,T86,text_reducer,,,,,,,3.6.0
58755166,20391,T87,text_reducer,,,,,,,3.6.0
58755166,20391,T88,text_reducer,,,,,,,3.6.0
58755166,20391,T92,text_reducer,,,,,,,3.6.0
58755166,20391,T93,text_reducer,,,,,,,3.6.0
58755166,20391,T94,text_reducer,,,,,,,3.6.0
58755166,20391,T98,text_reducer,,,,,,,3.6.0
58755166,20391,T99,text_reducer,,,,,,,3.6.0
58755166,20391,T100,text_reducer,,,,,,,3.6.0
58755166,20391,T104,text_reducer,,,,,,,3.6.0
58755166,20391,T105,text_reducer,,,,,,,3.6.0
58755166,20391,T106,text_reducer,,,,,,,3.6.0
58755166,20391,T110,text_reducer,,,,,,,3.6.0
58755166,20391,T111,text_reducer,,,,,,,3.6.0
58755166,20391,T112,text_reducer,,,,,,,3.6.0
58755166,20391,T116,text_reducer,,,,,,,3.6.0
58755166,20391,T117,text_reducer,,,,,,,3.6.0
58755166,20391,T118,text_reducer,,,,,,,3.6.0
58755166,20391,T122,text_reducer,,,,,,,3.6.0
58755166,20391,T123,text_reducer,,,,,,,3.6.0
58755166,20391,T124,text_reducer,,,,,,,3.6.0
59073205,20391,T2,text_reducer,"[['3', '3', '3']]",3.0,3.0,3,"[False, False, False]","[2017299, 1325481, 2271829]",3.6.0
59073205,20391,T3,text_reducer,"[['18.0-19.2', '18.0-19.2', '18.0-19.2']]",3.0,3.0,18.0-19.2,"[False, False, False]","[2017299, 1325481, 2271829]",3.6.0
59073205,20391,T4,text_reducer,"[['18.5', '18.5', '18.5']]",3.0,3.0,18.5,"[False, False, False]","[2017299, 1325481, 2271829]",3.6.0
59073205,20391,T8,text_reducer,"[['3', '3', '3']]",3.0,3.0,3,"[False, False, False]","[2017299, 1325481, 2271829]",3.6.0
59073205,20391,T9,text_reducer,"[['21.7-22.5', '21.7-22.5', '21.7-22.5']]",3.0,3.0,21.7-22.5,"[False, False, False]","[2017299, 1325481, 2271829]",3.6.0
59073205,20391,T10,text_reducer,"[['22.0', '22.0', '22.0']]",3.0,3.0,22.0,"[False, False, False]","[2017299, 1325481, 2271829]",3.6.0
59073205,20391,T14,text_reducer,"[['5', '5', '5']]",3.0,3.0,5,"[False, False, False]","[2017299, 1325481, 2271829]",3.6.0
59073205,20391,T15,text_reducer,"[['23.2-25.3', '23.2-25.3', '23.2-25.3']]",3.0,3.0,23.2-25.3,"[False, False, False]","[2017299, 1325481, 2271829]",3.6.0
59073205,20391,T16,text_reducer,"[['24.4', '24.4', '24.4']]",3.0,3.0,24.4,"[False, False, False]","[2017299, 1325481, 2271829]",3.6.0
59073205,20391,T20,text_reducer,"[['10', '10', '10']]",3.0,3.0,10,"[False, False, False]","[2017299, 1325481, 2271829]",3.6.0
59073205,20391,T21,text_reducer,"[['25.4-27.1', '25.4-27.1', '25.4-27.1']]",3.0,3.0,25.4-27.1,"[False, False, False]","[2017299, 1325481, 2271829]",3.6.0
59073205,20391,T22,text_reducer,"[['26.4', '26.4', '26.4']]",3.0,3.0,26.4,"[False, False, False]","[2017299, 1325481, 2271829]",3.6.0
59073205,20391,T26,text_reducer,"[['11', '11', '11']]",3.0,3.0,11,"[False, False, False]","[2017299, 1325481, 2271829]",3.6.0
59073205,20391,T27,text_reducer,"[['26.2-27.9', '26.2-27.9', '26.2-27.9']]",3.0,3.0,26.2-27.9,"[False, False, False]","[2017299, 1325481, 2271829]",3.6.0
59073205,20391,T28,text_reducer,"[['27.0', '27.0', '27.0']]",3.0,3.0,27.0,"[False, False, False]","[2017299, 1325481, 2271829]",3.6.0
59073205,20391,T32,text_reducer,"[['21', '21', '21']]",3.0,3.0,21,"[False, False, False]","[2017299, 1325481, 2271829]",3.6.0
59073205,20391,T33,text_reducer,"[['27.8-29.7', '27.8-29.7', '27.8-29.7']]",3.0,3.0,27.8-29.7,"[False, False, False]","[2017299, 1325481, 2271829]",3.6.0
59073205,20391,T34,text_reducer,"[['28.6', '28.6', '28.6']]",3.0,3.0,28.6,"[False, False, False]","[2017299, 1325481, 2271829]",3.6.0
59073205,20391,T38,text_reducer,"[['1', '1', '1']]",3.0,3.0,1,"[False, False, False]","[2017299, 1325481, 2271829]",3.6.0
59073205,20391,T39,text_reducer,"[['28.7', '28.7', '28.7']]",3.0,3.0,28.7,"[False, False, False]","[2017299, 1325481, 2271829]",3.6.0
59073205,20391,T40,text_reducer,"[['28.7', '28.7', '28.7']]",3.0,3.0,28.7,"[False, False, False]","[2017299, 1325481, 2271829]",3.6.0
59073205,20391,T44,text_reducer,,,,,,,3.6.0
59073205,20391,T45,text_reducer,,,,,,,3.6.0
