"subject_id","task","data.aligned_text","data.number_views","data.consensus_score","data.consensus_text"
58754149,"T8","[['26', '26', '26', '26']]",4,4,"26"
58754149,"T9","[['5.5-7.1', '5.5-7.1', '5.5-7.1', '5.5-7.1']]",4,4,"5.5-7.1"
58754149,"T10","[['6.3', '6.3', '6.3', '6.3']]",4,4,"6.3"
58754149,"T14","[['1', '1', '1', '1']]",4,4,"1"
58754149,"T15","[['.', '9.1'], ['.', ''], ['.', '']]",2,1,". . ."
58754149,"T16","[['9.1', '9.1', '9.1', '9.1']]",4,4,"9.1"
58754149,"T20","[['1', '1', '1', '1']]",4,4,"1"
58754149,"T21","[['.', '10.0'], ['.', ''], ['.', '']]",2,1,". . ."
58754149,"T22","[['10.0', '10.0', '10.0', '10.0']]",4,4,"10.0"
58754149,"T26","[['1', '1', '1', '1']]",4,4,"1"
58754149,"T27","[['.', '9.8'], ['.', ''], ['.', '']]",2,1,". . ."
58754149,"T28","[['9.8', '9.8', '9.8', '9.8']]",4,4,"9.8"
58754150,"T2","[['2', '2', '2', '2']]",4,4,"2"
58754150,"T3","[['6.0-6.1', '6.0-6.1', '60-6.1', '6.0-6.1']]",4,3,"6.0-6.1"
58754150,"T4","[['6.0', '6.0', '6.0', '6.0']]",4,4,"6.0"
58754150,"T8","[['9', '9', '9', '9']]",4,4,"9"
58754150,"T9","[['6.0-6.9', '6.0-6.9', '6.0-6.9', '6.0-6.9']]",4,4,"6.0-6.9"
58754150,"T10","[['6.4', '6.4', '6.4', '6.4']]",4,4,"6.4"
58754151,"T2","[['2', '2', '2', '2']]",4,4,"2"
58754151,"T3","[['4.1-5.5', '4.1-5.5', '4.1-5.5', '4.1-5.5']]",4,4,"4.1-5.5"
58754151,"T4","[['4.8', '4.8', '4.8', '4.8']]",4,4,"4.8"
58754151,"T8","[['36', '36', '36', '36']]",4,4,"36"
58754151,"T9","[['5.2-7.2', '5.2-7.2', '5.2-7.2', '5.2-7.2']]",4,4,"5.2-7.2"
58754151,"T10","[['5.9', '5.9', '5.9', '5.9']]",4,4,"5.9"
58754151,"T14","[['13', '13', '13', '13']]",4,4,"13"
58754151,"T15","[['5.6-7.0', '5.6-7.0', '5.6-7.0', '5.6-7.0']]",4,4,"5.6-7.0"
58754151,"T16","[['6.4', '6.4', '6.4', '6.4']]",4,4,"6.4"
58754151,"T20","[['1', '1', '1']]",3,3,"1"
58754151,"T21","[['7.2', '7.2', '7.2']]",3,3,"7.2"
58754151,"T22","[['7.2', '7.2', '7.2']]",3,3,"7.2"
58754152,"T2","[['1', '1', '1', '1', '1', '1']]",6,6,"1"
58754152,"T3","[['3.9', '3.9', '3.9', '3.9', '3.9', '3.9']]",6,6,"3.9"
58754152,"T4","[['3.9', '3.9', '3.9', '3.9', '3.9', '3.9']]",6,6,"3.9"
58754152,"T8","[['6', '6', '6', '6', '6', '6']]",6,6,"6"
58754152,"T9","[['4.4-4.7', '4.4-4.7', '4.4-4.7', '4.4-4.7', '4.4-4.7', '4.4-4.7']]",6,6,"4.4-4.7"
58754152,"T10","[['4.6', '4.6', '4.6', '4.6', '4.6', '4.6']]",6,6,"4.6"
58754152,"T14","[['10', '10', '10', '10', '10', '10']]",6,6,"10"
58754152,"T15","[['4.8-5.6', '4.8-5.6', '4.8-5.6', '4.8-5.6', '4.8-5.6', '4.8-5.6']]",6,6,"4.8-5.6"
58754152,"T16","[['5.1', '5.1', '5.1', '5.1', '5.1', '5.1']]",6,6,"5.1"
58754152,"T20","[['12', '12', '12', '12', '12', '12']]",6,6,"12"
58754152,"T21","[['5.6-6.3', '5.6-6.3', '5.6-6.3', '5.6-6.3', '5.6-6.3', '5.6-6.3']]",6,6,"5.6-6.3"
58754152,"T22","[['5.9', '5.9', '5.9', '5.9', '5.9', '5.9']]",6,6,"5.9"
58754152,"T26","[['6', '6', '6', '6', '6', '6']]",6,6,"6"
58754152,"T27","[['5.9-6.2', '5.9-6.2', '5.9-6.2', '5.9-6.2', '5.9-6.2', '5.9-6.2']]",6,6,"5.9-6.2"
58754152,"T28","[['6.0', '6.0', '6.0', '6.0', '6.0', '6.0']]",6,6,"6.0"
58754152,"T32","[['2', '2', '2', '2', '2', '2']]",6,6,"2"
58754152,"T33","[['6.5-7.7', '6.5-7.7', '6.5-7.7', '6.5-7.7', '6.5-7.7', '6.5-7.7']]",6,6,"6.5-7.7"
58754152,"T34","[['7.1', '7.1', '7.1', '7.1', '7.1', '7.1']]",6,6,"7.1"
58754154,"T2","[['10', '10', '10', '10']]",4,4,"10"
58754154,"T3","[['5.2-6.9', '5.2-6.9', '5.2-6.9', '5.2-6.9']]",4,4,"5.2-6.9"
58754154,"T4","[['6.0', '6.0', '6.0', '6.0']]",4,4,"6.0"
58754154,"T8","[['9', '9', '9', '9']]",4,4,"9"
58754154,"T9","[['5.1-7.3', '5.1-7.3', '5.1-7.3', '5.1-7.3']]",4,4,"5.1-7.3"
58754154,"T10","[['6.0', '6.0', '6.0', '6.0']]",4,4,"6.0"
58754154,"T14","[['2', '2', '2', '2']]",4,4,"2"
58754154,"T15","[['6.0-7.1', '6.0-7.1', '6.0-7.1', '6.0-7.1']]",4,4,"6.0-7.1"
58754154,"T16","[['6.6', '6.6', '6.6', '6.0']]",4,3,"6.6"
58754155,"T2","[['6', '6', '6', '6']]",4,4,"6"
58754155,"T3","[['2.9-3.4', '2.9-3.4', '2.9-3.4', '2.9-3.4']]",4,4,"2.9-3.4"
58754155,"T4","[['3.1', '3.1', '3.1', '3.1']]",4,4,"3.1"
58754155,"T8","[['21', '21', '21', '21']]",4,4,"21"
58754155,"T9","[['4.2-6.0', '4.2-6.0', '4.2-6.0', '4.2-6.0']]",4,4,"4.2-6.0"
58754155,"T10","[['5.1', '5.1', '5.1', '5.1']]",4,4,"5.1"
58754155,"T14","[['20', '20', '20', '20']]",4,4,"20"
58754155,"T15","[['5.6-7.1', '5.6-7.1', '5.6-7.1', '5.6-7.1']]",4,4,"5.6-7.1"
58754155,"T16","[['6.4', '6.4', '6.4', '6.4']]",4,4,"6.4"
58754156,"T2","[['14', '14', '14', '14']]",4,4,"14"
58754156,"T3","[['4.0-5.3', '4.0-5.3', '4.0-5.3', '4.0-5.3']]",4,4,"4.0-5.3"
58754156,"T4","[['4.9', '4.9', '4.9', '4.9']]",4,4,"4.9"
58754156,"T8","[['13', '13', '13', '13']]",4,4,"13"
58754156,"T9","[['4.9-6.7', '4.9-6.7', '4.9-6.7', '4.9-6.7']]",4,4,"4.9-6.7"
58754156,"T10","[['5.8', '5.8', '5.8', '5.8']]",4,4,"5.8"
58754156,"T14","[['21', '21', '21', '21']]",4,4,"21"
58754156,"T15","[['5.2-7.2', '5.2-7.2', '5.2-7.2', '5.2-7.2']]",4,4,"5.2-7.2"
58754156,"T16","[['6.2', '6.2', '6.2', '6.2']]",4,4,"6.2"
58754159,"T2","[['1', '1', '1', '1']]",4,4,"1"
58754159,"T3","[['3.0', '3.0', '3.0', '3.0']]",4,4,"3.0"
58754159,"T4","[['3.0', '3.0', '3.0', '3.0']]",4,4,"3.0"
58754159,"T8","[['6', '6', '6', '6']]",4,4,"6"
58754159,"T9","[['.8-5.9', '4.8-5.9', '4.8-5.9', '4.8-5.9']]",4,3,"4.8-5.9"
58754159,"T10","[['5.5', '5.5', '5.5', '5.5']]",4,4,"5.5"
58754159,"T14","[['2', '2', '2', '2']]",4,4,"2"
58754159,"T15","[['6.1-6.3', '6.1-6.3', '6.1-6.3', '6.1-6.3']]",4,4,"6.1-6.3"
58754159,"T16","[['6.2', '6.2', '6.2', '6.2']]",4,4,"6.2"
58754159,"T20","[['1', '1', '1', '1']]",4,4,"1"
58754159,"T21","[['7.5', '7.5', '7.5', '7.5']]",4,4,"7.5"
58754159,"T22","[['7.5', '7.5', '7.5', '7.5']]",4,4,"7.5"
58754160,"T2","[['8', '8', '8']]",3,3,"8"
58754160,"T3","[['2.5-2.8', '2.5-2.8', '2.5-2.8']]",3,3,"2.5-2.8"
58754160,"T4","[['2.7', '2.7', '2.7']]",3,3,"2.7"
58754160,"T8","[['1', '1', '1']]",3,3,"1"
58754160,"T9","[['2.9', '2.9', '2.9']]",3,3,"2.9"
58754160,"T10","[['2.9', '2.9', '2.9']]",3,3,"2.9"
58754160,"T14","[['12', '12', '12']]",3,3,"12"
58754160,"T15","[['2.9-4.3', '2.9-4.3', '2.9-4.3']]",3,3,"2.9-4.3"
58754160,"T16","[['3.5', '3.5', '3.5']]",3,3,"3.5"
58754160,"T20","[['10', '10', '10']]",3,3,"10"
58754160,"T21","[['4.2-5.7', '4.2-5.7', '4.2-5.7']]",3,3,"4.2-5.7"
58754160,"T22","[['4.6', '4.6', '4.6']]",3,3,"4.6"
58754160,"T26","[['12', '12', '12']]",3,3,"12"
58754160,"T27","[['4.7-6.9', '4.7-6.9', '4.7-6.9']]",3,3,"4.7-6.9"
58754160,"T28","[['5.7', '5.7', '5.7']]",3,3,"5.7"
58754160,"T32","[['3', '3', '3']]",3,3,"3"
58754160,"T33","[['6.1-6.4', '6.1-6.4', '6.1-6.4']]",3,3,"6.1-6.4"
58754160,"T34","[['6.3', '6.3', '6.3']]",3,3,"6.3"
58754160,"T38","[['4', '4', '4']]",3,3,"4"
58754160,"T39","[['6.2-6.9', '6.2-6.9', '6.2-6.9']]",3,3,"6.2-6.9"
58754160,"T40","[['6.5', '6.5', '6.5']]",3,3,"6.5"
58754162,"T2","[['2', '2', '2', '2']]",4,4,"2"
58754162,"T3","[['4.0-4.8', '4.0-4.8', '4.0-4.8', '4.0-4.8']]",4,4,"4.0-4.8"
58754162,"T4","[['4.4', '4.4', '4.4', '4.4']]",4,4,"4.4"
58754162,"T8","[['5', '5', '5', '5']]",4,4,"5"
58754162,"T9","[['5.0-5.8', '5.0-5.8', '5.0-5.8', '5.0-5.8']]",4,4,"5.0-5.8"
58754162,"T10","[['5.2', '5.2', '5.2', '5.2']]",4,4,"5.2"
58754162,"T14","[['4', '4', '4', '4']]",4,4,"4"
58754162,"T15","[['5.1-5.6', '5.1-5.6', '5.1-5.6', '5.1-5.6']]",4,4,"5.1-5.6"
58754162,"T16","[['5.4', '5.4', '5.4', '5.4']]",4,4,"5.4"
58754162,"T20","[['2', '2', '2', '2']]",4,4,"2"
58754162,"T21","[['5.6', '5.6', '5.6', '5.6']]",4,4,"5.6"
58754162,"T22","[['5.6', '5.6', '5.6', '5.6']]",4,4,"5.6"
58754163,"T2","[['15', '15', '15', '15']]",4,4,"15"
58754163,"T3","[['2.1-4.1', '2.1-4.1', '2.1-4.1', '2.1-4.1']]",4,4,"2.1-4.1"
58754163,"T4","[['2.9', '2.9', '2.9', '2.9']]",4,4,"2.9"
58754163,"T8","[['1', '1', '1', '1']]",4,4,"1"
58754163,"T9","[['7.0', '7.0', '7.0']]",3,3,"7.0"
58754163,"T10","[['7.0', '7.0', '7.0', '7.0']]",4,4,"7.0"
58754164,"T2","[['52', '52', '52', '52']]",4,4,"52"
58754164,"T3","[['3.4-4.7', '3.4-4.7', '3.4-4.7', '3.4-47']]",4,3,"3.4-4.7"
58754164,"T4","[['3.9', '3.9', '3.9', '3.9']]",4,4,"3.9"
58754165,"T2","[['2', '2', '2', '2']]",4,4,"2"
58754165,"T3","[['3.5-3.7', '3.5-3.7', '3.5-3.7', '3.5-3.7']]",4,4,"3.5-3.7"
58754165,"T4","[['3.6', '3.6', '3.6', '3.6']]",4,4,"3.6"
58754165,"T8","[['10', '10', '10', '10']]",4,4,"10"
58754165,"T9","[['3.7-4.2', '3.7-4.2', '3.7-4.2', '3.7-4.2']]",4,4,"3.7-4.2"
58754165,"T10","[['3.9', '3.9', '3.9', '3.9']]",4,4,"3.9"
58754165,"T14","[['10', '10', '10', '10']]",4,4,"10"
58754165,"T15","[['3.2-5.9', '3.2-5.9', '3.2-5.9', '3.2-5.9']]",4,4,"3.2-5.9"
58754165,"T16","[['4.5', '4.5', '4.5', '4.5']]",4,4,"4.5"
58754165,"T20","[['13', '13', '13', '13']]",4,4,"13"
58754165,"T21","[['5.2-5.9', '5.2-5.9', '5.2-5.9', '5.2-5.9']]",4,4,"5.2-5.9"
58754165,"T22","[['5.7', '5.7', '5.7', '5.7']]",4,4,"5.7"
58754165,"T26","[['3', '3', '3', '3']]",4,4,"3"
58754165,"T27","[['5.0-6.5', '5.0-6.5', '5.0-6.5', '5.0-6.5']]",4,4,"5.0-6.5"
58754165,"T28","[['5.7', '5.7', '5.7', '5.7']]",4,4,"5.7"
58754165,"T32","[['3', '3', '3', '3']]",4,4,"3"
58754165,"T33","[['5.9-6.3', '5.9-6.3', '5.9-6.3', '5.9-6.3']]",4,4,"5.9-6.3"
58754165,"T34","[['6.1', '6.1', '6.1', '6.1']]",4,4,"6.1"
58754166,"T2","[['9', '9', '9', '9']]",4,4,"9"
58754166,"T3","[['3.3-3.8', '3.3-3.8', '3.3-3.8', '3.3-3.8']]",4,4,"3.3-3.8"
58754166,"T4","[['3.5', '3.5', '3.5', '3.5']]",4,4,"3.5"
58754166,"T8","[['14', '14', '14', '14']]",4,4,"14"
58754166,"T9","[['3.8-5.3', '3.8-5.3', '3.8-5.8', '3.8-5.8']]",4,2,"3.8-5.3"
58754166,"T10","[['4.6', '4.6', '4.6', '4.6']]",4,4,"4.6"
58754166,"T14","[['13', '13', '13', '13']]",4,4,"13"
58754166,"T15","[['4.8-6.6', '4.8-6.6', '4.8-6.6', '4.8-6.6']]",4,4,"4.8-6.6"
58754166,"T16","[['5.3', '5.8', '5.8', '5.8']]",4,3,"5.8"
58754166,"T20","[['5', '5', '5', '5']]",4,4,"5"
58754166,"T21","[['6.1-6.2', '6.1-6.2', '6.1-6.2', '6.1-6.2']]",4,4,"6.1-6.2"
58754166,"T22","[['6.1', '6.1', '6.1', '6.1']]",4,4,"6.1"
58754168,"T2","[['3', '3', '3', '3']]",4,4,"3"
58754168,"T3","[['2.7-2.8', '2.7-2.8', '2.7-2.8', '2.7-2.8']]",4,4,"2.7-2.8"
58754168,"T4","[['2.8', '2.8', '2.8', '2.8']]",4,4,"2.8"
58754168,"T8","[['17', '17', '17', '17']]",4,4,"17"
58754168,"T9","[['3.5-5.3', '3.5-5.3', '3.5-5.3', '3.5-5.3']]",4,4,"3.5-5.3"
58754168,"T10","[['4.1', '4.1', '4.1', '4.1']]",4,4,"4.1"
58754168,"T14","[['8', '8', '8', '8']]",4,4,"8"
58754168,"T15","[['5.2-6.3', '5.2-6.3', '5.2-6.3', '5.2-6.3']]",4,4,"5.2-6.3"
58754168,"T16","[['5.7', '5.7', '5.7', '5.7']]",4,4,"5.7"
58754169,"T2","[['5', '5', '5', '5']]",4,4,"5"
58754169,"T3","[['2.5-2.9', '2.5-2.9', '2.5-2.9', '2.5-2.9']]",4,4,"2.5-2.9"
58754169,"T4","[['2.8', '2.8', '2.8', '2.8']]",4,4,"2.8"
58754169,"T8","[['8', '8', '8', '8']]",4,4,"8"
58754169,"T9","[['3.3-4.6', '3.3-4.6', '3.3-4.6', '3.3-4.6']]",4,4,"3.3-4.6"
58754169,"T10","[['4.0', '4.0', '4.0', '4.0']]",4,4,"4.0"
58754169,"T14","[['10', '10', '10', '10']]",4,4,"10"
58754169,"T15","[['4.3-6.1', '4.3-6.1', '4.3-6.1', '4.3-6.1']]",4,4,"4.3-6.1"
58754169,"T16","[['5.0', '5.0', '5.0', '5.0']]",4,4,"5.0"
58754169,"T20","[['18', '18', '18', '18']]",4,4,"18"
58754169,"T21","[['4.7-7.4', '4.7-7.4', '4.7-7.4', '4.7-7.4']]",4,4,"4.7-7.4"
58754169,"T22","[['6.3', '6.3', '6.3', '6.3']]",4,4,"6.3"
58754169,"T26","[['7', '7', '7', '7']]",4,4,"7"
58754169,"T27","[['5.7-7.5', '5.7-7.5', '5.7-7.5', '5.7-7.5']]",4,4,"5.7-7.5"
58754169,"T28","[['6.5', '6.5', '6.5', '6.5']]",4,4,"6.5"
58754169,"T32","[['6', '6', '6', '2']]",4,3,"6"
58754169,"T33","[['6.5-8.0', '6.5-8.0', '6.5-8.0', '8.3-8.4']]",4,3,"6.5-8.0"
58754169,"T34","[['7.6', '7.6', '7.6', '8.4']]",4,3,"7.6"
58754169,"T38","[['2', '2', '2']]",3,3,"2"
58754169,"T39","[['8.3-8.4', '8.3-8.4', '8.3-8.4']]",3,3,"8.3-8.4"
58754169,"T40","[['8.4', '8.4', '8.4']]",3,3,"8.4"
58754171,"T2","[['15', '15', '15', '15']]",4,4,"15"
58754171,"T3","[['2.1-4.1', '2.1-4.1', '2.1-4.1', '2.1-4.1']]",4,4,"2.1-4.1"
58754171,"T4","[['2.9', '2.9', '2.9', '2.9']]",4,4,"2.9"
58754171,"T8","[['1', '1', '1', '1']]",4,4,"1"
58754171,"T9","[['0', '.', '7'], ['', '.', ''], ['', '.', '']]",3,1,"0 . ."
58754171,"T10","[['7', '7.0', '7', '7.0']]",4,2,"7"
58754172,"T2","[['3', '3', '3', '3']]",4,4,"3"
58754172,"T3","[['2.7-2.8', '2.7-2.8', '2.7-2.8', '2.7-2.8']]",4,4,"2.7-2.8"
58754172,"T4","[['2.8', '2.8', '2.8', '2.8']]",4,4,"2.8"
58754172,"T8","[['17', '17', '17', '17']]",4,4,"17"
58754172,"T9","[['3.5-5.3', '3.5-5.3', '3.5-5.3', '305-5.3']]",4,3,"3.5-5.3"
58754172,"T10","[['4.1', '4.1', '4.1', '4.1']]",4,4,"4.1"
58754172,"T14","[['8', '8', '8', '8']]",4,4,"8"
58754172,"T15","[['5.2-6.3', '5.2-6.3', '5.2-6.3', '5.2-6.3']]",4,4,"5.2-6.3"
58754172,"T16","[['5.7', '5.7', '5.7', '5.7']]",4,4,"5.7"
58754173,"T2","[['52', '52', '52', '52']]",4,4,"52"
58754173,"T3","[['3.4-4.7', '3.4-4.7', '3.4-4.7', '3.4-4.7']]",4,4,"3.4-4.7"
58754173,"T4","[['3.9', '3.9', '3.9', '3.9']]",4,4,"3.9"
58754174,"T2","[['9', '9', '9', '9']]",4,4,"9"
58754174,"T3","[['3.3-3.8', '3.3-3.8', '3.3-3.8', '3.3-3.8']]",4,4,"3.3-3.8"
58754174,"T4","[['3.5', '3.5', '3.5', '3.5']]",4,4,"3.5"
58754174,"T8","[['14', '14', '14', '14']]",4,4,"14"
58754174,"T9","[['3.8-5.8', '3.8-5.8', '3.8-5.8', '3.8-5.8']]",4,4,"3.8-5.8"
58754174,"T10","[['4.6', '4.6', '4.6', '4.6']]",4,4,"4.6"
58754174,"T14","[['13', '13', '13', '13']]",4,4,"13"
58754174,"T15","[['4.8-6.6', '4.8-6.6', '4.8-6.6', '4.8-6.6']]",4,4,"4.8-6.6"
58754174,"T16","[['5.8', '5.8', '5.8', '5.8']]",4,4,"5.8"
58754174,"T20","[['5', '5', '5', '5']]",4,4,"5"
58754174,"T21","[['6.1-6.2', '6.1-6.2', '6.1-6.2', '6.1-6.2']]",4,4,"6.1-6.2"
58754174,"T22","[['6.1', '6.1', '6.1', '6.1']]",4,4,"6.1"
58754175,"T2","[['9', '9', '9', '9']]",4,4,"9"
58754175,"T3","[['3.1-3.8', '3.3-3.8', '3.3-3.8', '3.3-3.8']]",4,3,"3.3-3.8"
58754175,"T4","[['3.5', '3.5', '3.5', '3.5']]",4,4,"3.5"
58754175,"T8","[['14', '14', '14', '14']]",4,4,"14"
58754175,"T9","[['3.8-5.8', '3.8-5.8', '3.8-5.8', '3.8-5.3']]",4,3,"3.8-5.8"
58754175,"T10","[['4.6', '4.6', '4.8', '4.6']]",4,3,"4.6"
58754175,"T14","[['13', '13', '13', '13']]",4,4,"13"
58754175,"T15","[['4.8-6.6', '4.8-6.6', '4.8-6.6', '4.8-6.6']]",4,4,"4.8-6.6"
58754175,"T16","[['5.3', '5.8', '5.8', '5.3']]",4,2,"5.3"
58754175,"T20","[['5', '5', '5', '5']]",4,4,"5"
58754175,"T21","[['6.1-6.2', '6.1-6.2', '6.1-6.2', '6.1-6.2']]",4,4,"6.1-6.2"
58754175,"T22","[['6.1', '6.1', '6.1', '6.1']]",4,4,"6.1"
58754177,"T2","[['5', '5', '5', '5']]",4,4,"5"
58754177,"T3","[['2.5-2.9', '2.5-2.9', '2.5-2.9', '2.5-2.9']]",4,4,"2.5-2.9"
58754177,"T4","[['2.8', '2.8', '2.8', '2.8']]",4,4,"2.8"
58754177,"T8","[['8', '8', '8', '8']]",4,4,"8"
58754177,"T9","[['3.3-4.6', '3.3-4.6', '3.3-4.6', '3.3-4.6']]",4,4,"3.3-4.6"
58754177,"T10","[['4.0', '4.0', '4.0', '4.0']]",4,4,"4.0"
58754177,"T14","[['10', '10', '10', '10']]",4,4,"10"
58754177,"T15","[['4.3-6.1', '4.3-6.1', '4.3-6.1', '4.3-6.1']]",4,4,"4.3-6.1"
58754177,"T16","[['5.0', '5.0', '5.0', '5.0']]",4,4,"5.0"
58754177,"T20","[['18', '18', '18', '18']]",4,4,"18"
58754177,"T21","[['4.7-7.4', '4.7-7.4', '4.7-7.4', '4.7-7.4']]",4,4,"4.7-7.4"
58754177,"T22","[['6.3', '6.3', '6.3', '6.3']]",4,4,"6.3"
58754177,"T26","[['7', '7', '7', '7']]",4,4,"7"
58754177,"T27","[['5.7-7.5', '5.7-7.5', '5.7-7.5', '5.7-7.5']]",4,4,"5.7-7.5"
58754177,"T28","[['6.5', '6.5', '6.5', '6.5']]",4,4,"6.5"
58754177,"T32","[['6', '6', '6', '6']]",4,4,"6"
58754177,"T33","[['6.5-8.0', '6.5-8.0', '6.5-8.0', '6.5-8.0']]",4,4,"6.5-8.0"
58754177,"T34","[['7.6', '7.6', '7.6', '7.6']]",4,4,"7.6"
58754177,"T38","[['2', '2', '2', '2']]",4,4,"2"
58754177,"T39","[['8.3-8.4', '8.3-8.4', '8.3-8.4', '8.3-8.4']]",4,4,"8.3-8.4"
58754177,"T40","[['8.2', '8.4', '8.4', '8.4']]",4,3,"8.4"
58754178,"T2","[['2', '2', '2', '2', '2']]",5,5,"2"
58754178,"T3","[['3.5-3.7', '3.5-3.7', '3.5-3.7', '3.5-3.7', '3.5-3.7']]",5,5,"3.5-3.7"
58754178,"T4","[['3.6', '3.6', '3.6', '3.6', '3.6']]",5,5,"3.6"
58754178,"T8","[['10', '10', '10', '10', '1']]",5,4,"10"
58754178,"T9","[['3.7-4.2', '3.7-4.2', '3.7-4.2', '3.7-4.2', '11.7']]",5,4,"3.7-4.2"
58754178,"T10","[['3.9', '3.9', '3.9', '3.9', '11.7']]",5,4,"3.9"
58754178,"T14","[['10', '10', '10', '10', '1']]",5,4,"10"
58754178,"T15","[['3.2-5.9', '3.2-5.9', '3.2-5.9', '3.2-5.9', '13.8']]",5,4,"3.2-5.9"
58754178,"T16","[['4.5', '4.5', '4.5', '4.5', '13.8']]",5,4,"4.5"
58754178,"T20","[['13', '13', '13', '13', '1']]",5,4,"13"
58754178,"T21","[['5.2-5.9', '5.2-5.9', '5.2-5.9', '5.2-5.9', '16.2']]",5,4,"5.2-5.9"
58754178,"T22","[['5.7', '5.7', '5.7', '5.7', '16.2']]",5,4,"5.7"
58754178,"T26","[['3', '3', '3', '3']]",4,4,"3"
58754178,"T27","[['5.0-6.5', '5.0-6.5', '5.0-6.5', '5.0-6.5']]",4,4,"5.0-6.5"
58754178,"T28","[['5.7', '5.7', '5.7', '5.7']]",4,4,"5.7"
58754178,"T32","[['3', '3', '3', '3']]",4,4,"3"
58754178,"T33","[['5.9-6.3', '5.9-6.3', '5.9-6.3', '5.9-6.3']]",4,4,"5.9-6.3"
58754178,"T34","[['6.1', '6.1', '6.1', '6.1']]",4,4,"6.1"
58754179,"T2","[['7', '7', '7', '7']]",4,4,"7"
58754179,"T3","[['5.0-5.4', '5.0-5.4', '5.0-5.4', '5.0-5.4']]",4,4,"5.0-5.4"
58754179,"T4","[['5.2', '5.2', '5.2', '5.2']]",4,4,"5.2"
58754180,"T2","[['2', '2', '2']]",3,3,"2"
58754180,"T3","[['4.5-4.6', '4.5-4.6', '4.5-4.6', '4.5-4.6']]",4,4,"4.5-4.6"
58754180,"T4","[['4.5', '4.5', '4.5']]",3,3,"4.5"
58754180,"T8","[['5', '5', '5']]",3,3,"5"
58754180,"T9","[['4.4-5.1', '4.4-5.1', '4.4-5.1', '4.4-5.1']]",4,4,"4.4-5.1"
58754180,"T10","[['4.7', '4.7', '4.7']]",3,3,"4.7"
58754180,"T14","[['7', '7', '7']]",3,3,"7"
58754180,"T15","[['4.9-6.2', '4.9-6.2', '4.9-6.2', '7.9-6.2']]",4,3,"4.9-6.2"
58754180,"T16","[['5.7', '5.7', '5.7']]",3,3,"5.7"
58754180,"T20","[['6', '6', '6']]",3,3,"6"
58754180,"T21","[['6.1-6.6', '6.1-6.6', '6.1-6.6', '6.1-6.6']]",4,4,"6.1-6.6"
58754180,"T22","[['6.3', '6.3', '6.3']]",3,3,"6.3"
58754180,"T26","[['5', '5', '5']]",3,3,"5"
58754180,"T27","[['6.4-6.6', '6.4-6.6', '6.4-6.6', '6.4-6.6']]",4,4,"6.4-6.6"
58754180,"T28","[['6.5', '6.5', '6.5']]",3,3,"6.5"
58754181,"T2","[['4', '4', '4', '4', '4']]",5,5,"4"
58754181,"T3","[['5.2-5.5', '5.2-5.5', '5.2-5.5', '5.2-5.5', '5.2-5.5']]",5,5,"5.2-5.5"
58754181,"T4","[['5.4', '5.4', '5.4', '5.4', '5.4']]",5,5,"5.4"
58754181,"T8","[['4', '4', '4', '4', '4']]",5,5,"4"
58754181,"T9","[['6.5-6.2', '5.6-6.2', '5.6-6.2', '5.6-6.2', '5.6-6.2']]",5,4,"5.6-6.2"
58754181,"T10","[['6.0', '6.0', '6.0', '6.0', '6.0']]",5,5,"6.0"
58754181,"T14","[['1', '1', '1', '1', '1']]",5,5,"1"
58754181,"T15","[['.', '6.5', '.'], ['.', '', '.'], ['.', '', '.']]",3,2,". . ."
58754181,"T16","[['6.5', '6.5', '6.5', '6.5', '6.5']]",5,5,"6.5"
58754181,"T20","[['2', '2', '2', '2', '2']]",5,5,"2"
58754181,"T21","[['6.5-7.0', '6.5-7.0', '6.5-7.0', '6.5-7.0', '6.5-7.0']]",5,5,"6.5-7.0"
58754181,"T22","[['6.8', '6.8', '6.8', '6.8', '6.8']]",5,5,"6.8"
58754181,"T26","[['1', '1', '1', '1', '1']]",5,5,"1"
58754181,"T27","[['.', '7.2', '.'], ['.', '', '.'], ['.', '', '.']]",3,2,". . ."
58754181,"T28","[['7.2', '7.0', '7.2', '7.2', '7.2']]",5,4,"7.2"
58754182,"T2","[['1', '1', '1', '1']]",4,4,"1"
58754182,"T3","[['4.7', '4.7', '4.7', '4.7']]",4,4,"4.7"
58754182,"T4","[['4.7', '4.7', '4.7', '4.7']]",4,4,"4.7"
58754182,"T8","[['9', '9', '9', '9']]",4,4,"9"
58754182,"T9","[['5.2-6.1', '5.2-6.1', '5.2-6.1', '5.2-6.1']]",4,4,"5.2-6.1"
58754182,"T10","[['5.7', '5.7', '5.7', '5.7']]",4,4,"5.7"
58754182,"T14","[['4', '4', '4', '4']]",4,4,"4"
58754182,"T15","[['6.2-6.5', '6.2-6.5', '6.2-6.5', '6.2-6.5']]",4,4,"6.2-6.5"
58754182,"T16","[['6.4', '6.4', '6.4', '6.4']]",4,4,"6.4"
58754182,"T20","[['6', '6', '6', '6']]",4,4,"6"
58754182,"T21","[['6.8-8.1', '6.8-8.1', '6.8-8.1', '6.8-8.1']]",4,4,"6.8-8.1"
58754182,"T22","[['7.2', '7.2', '7.2', '7.2']]",4,4,"7.2"
58754183,"T2","[['2', '2', '2', '2']]",4,4,"2"
58754183,"T3","[['5.4-5.8', '5.4-5.8', '5.4-5.8', '5.4-5.8']]",4,4,"5.4-5.8"
