_ - board_id,_ - comment_id,_ - board_title,_ - comment_body,_ - discussion_id,_ - comment_user_id,_ - discussion_title,subject_id,_ - board_description,_ - comment_focus_type,_ - comment_user_login,_ - comment_created_at
4025,3102463,Notes,"This could be either, seems ambiguous. We can look in DNR records and Clayton may also come up on other cards.",1905673,1909927,Subject 58751249,58751249,General comment threads about individual subjects,Subject,kmalofs,2021-03-19T16:00:41.602Z
4025,3102513,Notes,Thanks for the in-the-moment reply!,1905673,1769372,Subject 58751249,58751249,General comment threads about individual subjects,Subject,Molajen,2021-03-19T16:15:25.412Z
4025,3102627,Notes,You are very welcome!,1905673,1484814,Subject 58751249,58751249,General comment threads about individual subjects,Subject,jmschell,2021-03-19T16:57:14.789Z
4026,3102723,Overall project questions and feedback,"A recent entry (sorry, didn't note file number) had this typed in the section: 24(13,18,19). Over the top of the typing, in pencil, 13 and 18 were struck out. 

In some projects, the researchers want everything captured, including strikeouts, but I believe I had access to coding to indicate when text was struck out.

How do you want us to handle strikeouts?",1905928,1769372,How do you want us to handle strike outs?,,"Share any overall questions or feedback you have on ""Angling for Data on Michigan Fishes""",,Molajen,2021-03-19T17:33:45.694Z
4026,3102764,Overall project questions and feedback,"We hadn't come across instances of that too often, so we didn't add instructions. If you see another one, you can transcribe as it is printed (uncorrected) and just note it on the Talk board for that particular card. We'll make sure to check it afterwards. Thanks so much for your help!",1905928,1484814,How do you want us to handle strike outs?,,"Share any overall questions or feedback you have on ""Angling for Data on Michigan Fishes""",,jmschell,2021-03-19T17:47:11.294Z
4025,3102775,Notes,there was no length range entered,1905957,2273619,Subject 58754928,58754928,General comment threads about individual subjects,Subject,Deko,2021-03-19T17:50:24.150Z
4025,3102779,Notes,there was no length range noted,1905957,2273619,Subject 58754928,58754928,General comment threads about individual subjects,Subject,Deko,2021-03-19T17:51:44.449Z
4025,3102822,Notes,"I believe this says 1 1/2 - 4"" stretch -- a way to measure mesh size, also sometimes it will be described as 'bar'",1904275,1909927,Subject 58748636,58748636,General comment threads about individual subjects,Subject,kmalofs,2021-03-19T18:06:06.087Z
4026,3102896,Overall project questions and feedback,The tab button moved things pretty good was able to give more inputs.👏,1905657,2257365,Tab to next field?,,"Share any overall questions or feedback you have on ""Angling for Data on Michigan Fishes""",,TonyaBonds,2021-03-19T18:42:10.932Z
4026,3102905,Overall project questions and feedback,"The card collection was very helpful in the experiment learn a lot. Glad this projects was giving to me on back of the card I never heard of some fishes I end up looking to see what they look like. Enjoyed this particular project.


I  ",1903834,2257365,Card dates,,"Share any overall questions or feedback you have on ""Angling for Data on Michigan Fishes""",,TonyaBonds,2021-03-19T18:46:25.287Z
4025,3102923,Notes,Difficult to read name on the card,1906038,1741294,Subject 58688722,58688722,General comment threads about individual subjects,Subject,MDettloff,2021-03-19T18:51:19.310Z
4025,3103093,Notes,No Age group noted.  I used 0/0 as it would not let me proceed without an answer,1903260,1921864,Subject 58746485,58746485,General comment threads about individual subjects,Subject,BettyMiller,2021-03-19T20:01:44.351Z
4025,3103121,Notes,lengths recorded in millimeters,1906158,1921864,Subject 58754556,58754556,General comment threads about individual subjects,Subject,BettyMiller,2021-03-19T20:09:25.997Z
4025,3103212,Notes,This card says bluegill information attached but there is no attached,1906212,2271829,Subject 58755302,58755302,General comment threads about individual subjects,Subject,jealofs,2021-03-19T20:48:25.666Z
4025,3103286,Notes,For more fish species you have to find the card for Baker Lake.,1906250,1894841,Subject 59070819,59070819,General comment threads about individual subjects,Subject,R4ven,2021-03-19T21:17:23.105Z
4025,3103308,Notes,"No fish listed, but apparently someone tried to fish there before.",1906265,1894841,Subject 59071044,59071044,General comment threads about individual subjects,Subject,R4ven,2021-03-19T21:23:41.985Z
4025,3103322,Notes,"This survey card is for 1947.  However, line 31: at the end of both Game fish and Forage fish is a parenthetical remark referring to 1930 events.  I transcribed each remark in its respective ""Other fish"" section, including parentheses, to avoid losing the information.  Is this the best way to handle this for the project?",1906274,1851320,Subject 59070897,59070897,General comment threads about individual subjects,Subject,BarrowTH,2021-03-19T21:29:05.168Z
4025,3103338,Notes,"This is an older form of the card, it seems, and does not have the separate categories of fish species on the back as newer cards do.  I went ahead and indicated ""yes"" on whether fish species were listed and checked the species listed as present against the common species identified in the various categories.  I only had to add ""sunfish"" to the Game fish Other fish category.
Is this the way we should handle any card of this format?",1906286,1851320,Subject 58687778,58687778,General comment threads about individual subjects,Subject,BarrowTH,2021-03-19T21:36:12.058Z
4025,3103344,Notes,This lake is fishless,1906289,1894841,Subject 59071041,59071041,General comment threads about individual subjects,Subject,R4ven,2021-03-19T21:37:48.268Z
4025,3103347,Notes,"The entry for Forage fish was ""Common"" with no specific species listed.  I selected ""None listed"" but also included ""Common"" in the Other fish category to indicate that such fish were present but not identified.
Is this the best way to handle such entries for this project.",1906291,1851320,Subject 58687660,58687660,General comment threads about individual subjects,Subject,BarrowTH,2021-03-19T21:39:02.900Z
4025,3103372,Notes,"This card had *Green sunfish* and *Grass pickerel (?)* grouped with Game fish.  I transcribed (including the *(?)*) in Other fish.
It also had *Sucker* under Coarse fish.  I selected Common Sucker.
Are these the best way to handle such situations for this project?",1906308,1851320,Subject 58687737,58687737,General comment threads about individual subjects,Subject,BarrowTH,2021-03-19T21:45:56.680Z
4025,3103415,Notes,"Ah ha! Found it, thanks!! ",1905023,2272033,Subject 58734007,58734007,General comment threads about individual subjects,Subject,AmyMT,2021-03-19T22:00:53.475Z
4025,3103529,Notes,Not sure what the Field No. is.  I put 2a,1906405,2261251,Subject 58734108,58734108,General comment threads about individual subjects,Subject,GRAVESKIDSMOM,2021-03-19T22:48:32.709Z
4025,3103540,Notes,"Just the same observation as previous commenters - the card is blurred, data is hard to read, etc.",1903840,2244385,Subject 58746486,58746486,General comment threads about individual subjects,Subject,Arf2-D2,2021-03-19T22:53:33.974Z
4025,3103595,Notes,"On the second part of the card under the category of Forage Fish there is mention of ""Darters"" i dont know if its an observation of all darter species or if it is another thing.  ",1906451,2273870,Subject 58687934,58687934,General comment threads about individual subjects,Subject,AndesCondor,2021-03-19T23:18:43.520Z
4025,3103616,Notes,"Under Game Fish it says ""few bass reported"" I dont know what that means, specially what kind of species are being anotated.",1906466,2273870,Subject 59071084,59071084,General comment threads about individual subjects,Subject,AndesCondor,2021-03-19T23:29:01.186Z
4025,3103653,Notes,The bottom line is cut off of scan. This one needs to be physically checked to fill in fields that are missing but show some digits.  I love looking at all this history. It's also neat to google search some of the names and places on these old cards and see what comes up!,1906491,1460326,Subject 58642464,58642464,General comment threads about individual subjects,Subject,ericjpaquin,2021-03-20T00:08:04.246Z
4025,3103662,Notes,Unable to reverse this card . Ian,1906498,3427,Subject 58642744,58642744,General comment threads about individual subjects,Subject,shocko61,2021-03-20T00:28:13.919Z
4025,3103693,Notes,"I am trying to come back to tasks, but don't find how.",1906518,1426790,Subject 58748644,58748644,General comment threads about individual subjects,Subject,analoo,2021-03-20T01:11:34.653Z
4025,3103700,Notes,could not reverse this card .Ian,1906522,3427,Subject 58642609,58642609,General comment threads about individual subjects,Subject,shocko61,2021-03-20T01:36:00.346Z
4025,3103747,Notes,"Chemical treatment report; did not collect data

(I figure it's easier to skip and, if need be, you can put it back in circulation for another pass if needed.)",1906550,318883,Subject 58688373,58688373,General comment threads about individual subjects,Subject,ThatKarenB,2021-03-20T02:09:32.667Z
4025,3103776,Notes,could not reverse this card,1906557,3427,Subject 58642663,58642663,General comment threads about individual subjects,Subject,shocko61,2021-03-20T02:29:13.925Z
4025,3103786,Notes,could not reverse this card . Ian,1906563,3427,Subject 58642698,58642698,General comment threads about individual subjects,Subject,shocko61,2021-03-20T02:37:07.837Z
4025,3104509,Notes,"Name of collector not shown, card appears to have been cropped to tightly when scanning and name missed of scan.",1907008,643541,Subject 58642509,58642509,General comment threads about individual subjects,Subject,reestit,2021-03-20T12:52:26.327Z
4025,3104521,Notes,"Please check R component - normally seems to be E or W here is N, may be error on card?",1907017,643541,Subject 58751455,58751455,General comment threads about individual subjects,Subject,reestit,2021-03-20T12:56:40.585Z
4025,3104540,Notes,Another fishless lake.,1907028,1894841,Subject 59070607,59070607,General comment threads about individual subjects,Subject,R4ven,2021-03-20T13:02:36.674Z
4025,3104555,Notes,Apparently the writer of this card wasn't so sure about the Golden Shinners in the lake,1907039,1894841,Subject 59071245,59071245,General comment threads about individual subjects,Subject,R4ven,2021-03-20T13:14:25.759Z
4025,3104560,Notes,"The lake was stocked with SM and LM Bass two years prior , but no indication if they are still present",1907043,1894841,Subject 58688042,58688042,General comment threads about individual subjects,Subject,R4ven,2021-03-20T13:18:34.934Z
4025,3104575,Notes,Bass used to be in this lake.,1907054,1894841,Subject 59070649,59070649,General comment threads about individual subjects,Subject,R4ven,2021-03-20T13:28:31.800Z
4025,3104577,Notes,Date on card appears to be single 8/31/59 - looking at time 12 noon: 9.30 am  suggests this survey was done over 2 days which are not noted. Also transcribed second name wrong - should be Day and not Hay.,1907056,643541,Subject 58752725,58752725,General comment threads about individual subjects,Subject,reestit,2021-03-20T13:29:47.909Z
4026,3104895,Overall project questions and feedback,"I asked a similar question about a specific note card.  Some of the guidance I got back indicated that 19th century cards (18xx) tended to be hand-written, whereas 20th century cards (19xx) tend to be typewritten.  There may be exceptions (the typewriter was invented in the 1860's), but that's a generalization.",1903834,1890344,Card dates,,"Share any overall questions or feedback you have on ""Angling for Data on Michigan Fishes""",,Citizen.K,2021-03-20T16:10:11.056Z
4025,3104958,Notes,Forage fish mixed with game fish,1907275,719450,Subject 59071128,59071128,General comment threads about individual subjects,Subject,allan700,2021-03-20T16:51:47.372Z
4025,3105013,Notes,"Bluegill age group IV has a #mistake in mean length, I believe, since it is the same as the top length range",1907316,1840400,Subject 58754930,58754930,General comment threads about individual subjects,Subject,aalkuipers,2021-03-20T17:17:36.562Z
4025,3105017,Notes,Not sure if another number after the 3 as card was cut off.  Also on back of card fish identification had another name so should that be included in the collators?,1907320,2274106,Subject 58752120,58752120,General comment threads about individual subjects,Subject,tilliehunter,2021-03-20T17:20:50.795Z
4025,3105032,Notes,Not sure if another number is after the 3 as card was cut off. Also on back of card fish identification had another name so should that be included in the collectors?,1907320,2274106,Subject 58752120,58752120,General comment threads about individual subjects,Subject,tilliehunter,2021-03-20T17:27:03.545Z
4025,3105371,Notes,There appears to be no indicator of who exactly filled out this file.,1907538,2232455,Subject 58686564,58686564,General comment threads about individual subjects,Subject,Hollow_Shade,2021-03-20T20:11:37.058Z
4025,3105433,Notes,"I've seen ""Rodeheffer"" typed out on other cards. Maybe it's the same person?",1905636,318883,Subject 58734636,58734636,General comment threads about individual subjects,Subject,ThatKarenB,2021-03-20T20:38:58.292Z
4025,3105582,Notes,Card says bluegill information attached but there is no attachement,1907657,2271829,Subject 58754911,58754911,General comment threads about individual subjects,Subject,jealofs,2021-03-20T21:30:26.502Z
4025,3105680,Notes,"Some cards list names in different roles in different fields. Do you want us to collect all the people named on a card?

Example: This card shows ""Collector"" and ""Analyzed by"" on the front and ""Prepared by"" on the back. I've also seen ""Identified by"" on some cards.

Ah, the joys of data collected on forms that an agency uses over more than a century! So many options. :)",1907724,318883,Subject 58753886,58753886,General comment threads about individual subjects,Subject,ThatKarenB,2021-03-20T22:17:01.643Z
4025,3105709,Notes,At least one section number #cutoff from the card/image.,1907745,318883,Subject 58752680,58752680,General comment threads about individual subjects,Subject,ThatKarenB,2021-03-20T22:31:41.805Z
4025,3105807,Notes,"I transcribed ""bluegill x green sunfish"" in other species , because I think this is the hybrid in question, based on the previous line.",1907814,1894841,Subject 59071380,59071380,General comment threads about individual subjects,Subject,R4ven,2021-03-20T23:16:16.690Z
4025,3105831,Notes,Population of other species vanished .,1907832,1894841,Subject 59070588,59070588,General comment threads about individual subjects,Subject,R4ven,2021-03-20T23:25:23.375Z
4025,3105836,Notes,Most likely no fish in this lake.,1907833,1894841,Subject 58687302,58687302,General comment threads about individual subjects,Subject,R4ven,2021-03-20T23:28:58.480Z
4025,3105892,Notes,"Ice fishing... Pretty neat one to read. Would love more info than is disclosed on the card. Also, wonder if this guy was allowed his beer while fishing on the ice and in the cold. It was chili enough to keep the beer cold. I also wonder where he got the eyes from. Do you think he snacked on any himself? What happened to the tapeworm? So many other questions. :D",1907874,1460326,Subject 58749251,58749251,General comment threads about individual subjects,Subject,ericjpaquin,2021-03-21T00:26:16.067Z
4025,3105896,Notes,Neat card. very different from the ones I have been seeing.,1907833,1460326,Subject 58687302,58687302,General comment threads about individual subjects,Subject,ericjpaquin,2021-03-21T00:31:11.700Z
4025,3105907,Notes,"I see Rodeffer and Day. I also know someone with the last name Rodeffer so I may be biased here but I think it looks a lot like that, ",1905636,1460326,Subject 58734636,58734636,General comment threads about individual subjects,Subject,ericjpaquin,2021-03-21T00:41:53.604Z
4025,3105912,Notes,"If someone typed it out, Rodeheffer sounds good to me. Hopefully it'll pop up again for me. Thanks everyone!",1905636,1769372,Subject 58734636,58734636,General comment threads about individual subjects,Subject,Molajen,2021-03-21T00:44:11.000Z
4025,3105916,Notes,end date based on 24 hour set. Hard to know whether date given was the start or end date.,1907887,1769372,Subject 58752084,58752084,General comment threads about individual subjects,Subject,Molajen,2021-03-21T00:49:13.573Z
4025,3105920,Notes,Spearfishing. Those poor fishes. ,1907888,1460326,Subject 58749286,58749286,General comment threads about individual subjects,Subject,ericjpaquin,2021-03-21T00:52:01.160Z
4025,3105921,Notes,"Overnight set, start date assumed to be date given.",1907889,1769372,Subject 58748682,58748682,General comment threads about individual subjects,Subject,Molajen,2021-03-21T00:52:16.084Z
4025,3105924,Notes,"Defective net. 3rd time, not the charm!",1907892,1460326,Subject 58733997,58733997,General comment threads about individual subjects,Subject,ericjpaquin,2021-03-21T00:54:42.997Z
4025,3105925,Notes,"No strikeout, but ""S"" has been handwritten in red ink above ""T.22N"".",1907893,1769372,Subject 58688189,58688189,General comment threads about individual subjects,Subject,Molajen,2021-03-21T00:55:43.551Z
4025,3105927,Notes,yep hard to know when they filled the card out and when the net was set. Being its the only date it is prob correct to assume as you did is correct. ,1907889,1460326,Subject 58748682,58748682,General comment threads about individual subjects,Subject,ericjpaquin,2021-03-21T00:57:33.210Z
4025,3105932,Notes,back is blank.,1907896,1769372,Subject 58688156,58688156,General comment threads about individual subjects,Subject,Molajen,2021-03-21T01:00:15.167Z
4025,3105933,Notes,Always interesting to see and makes one wonder why so little filled in. I mean they were fishing I assume they had some time to do this... Are the sparsely filled out ones by the same people or different? Maybe that is why?,1905650,1460326,Subject 58749370,58749370,General comment threads about individual subjects,Subject,ericjpaquin,2021-03-21T01:00:16.289Z
4025,3105938,Notes,"With a trick or 2, I can now see this card better than before and I can fill out a lot more even hard ones such as this. Bring them on! LOL",1901637,1460326,Subject 58748615,58748615,General comment threads about individual subjects,Subject,ericjpaquin,2021-03-21T01:08:22.427Z
4025,3105943,Notes,"folded card. Another bingo spot. All is still able to be read, however. ",1907902,1460326,Subject 58752510,58752510,General comment threads about individual subjects,Subject,ericjpaquin,2021-03-21T01:13:44.452Z
4025,3105951,Notes,Thanks for pointing this out and thanks for all your help!,1907056,1484814,Subject 58752725,58752725,General comment threads about individual subjects,Subject,jmschell,2021-03-21T01:19:47.329Z
4025,3105954,Notes,Thanks for pointing this out!,1907054,1484814,Subject 59070649,59070649,General comment threads about individual subjects,Subject,jmschell,2021-03-21T01:20:51.496Z
4025,3105957,Notes,Thanks for pointing this out!,1907043,1484814,Subject 58688042,58688042,General comment threads about individual subjects,Subject,jmschell,2021-03-21T01:21:10.706Z
4025,3105959,Notes,Final section number may be cut off in image.,1907909,1769372,Subject 58753243,58753243,General comment threads about individual subjects,Subject,Molajen,2021-03-21T01:22:30.169Z
4025,3105960,Notes,Thanks for pointing this out!,1907039,1484814,Subject 59071245,59071245,General comment threads about individual subjects,Subject,jmschell,2021-03-21T01:23:07.559Z
4025,3105964,Notes,Good to know! It'll be really interesting to see how common of a occurrence this is once all the data is transcribed. Thanks for all your help!,1907028,1484814,Subject 59070607,59070607,General comment threads about individual subjects,Subject,jmschell,2021-03-21T01:24:13.092Z
4025,3105965,Notes,"Section number cut off in image. No second page, no collector (etc.) name.",1907912,1769372,Subject 58642547,58642547,General comment threads about individual subjects,Subject,Molajen,2021-03-21T01:24:42.818Z
4025,3105966,Notes,Thanks for pointing this out! We'll take a look at it. ,1907017,1484814,Subject 58751455,58751455,General comment threads about individual subjects,Subject,jmschell,2021-03-21T01:24:54.204Z
4025,3105969,Notes,Thanks for pointing this out! We'll take a look at the original card to determine this piece of information.,1907008,1484814,Subject 58642509,58642509,General comment threads about individual subjects,Subject,jmschell,2021-03-21T01:25:22.284Z
4025,3105974,Notes,"Sometimes there's only a single side of a card, which is usually due to either a scanning error or the opposite side of the card wasn't copied or never existed in the first place. Thanks for your help! ",1906563,1484814,Subject 58642698,58642698,General comment threads about individual subjects,Subject,jmschell,2021-03-21T01:26:47.640Z
4025,3105976,Notes,"Card skewed in image, couldn't pull any more of the date than ""July.""",1907916,1769372,Subject 58686585,58686585,General comment threads about individual subjects,Subject,Molajen,2021-03-21T01:28:28.653Z
4025,3105984,Notes,Which workflow did you come across this card? ,1906550,1484814,Subject 58688373,58688373,General comment threads about individual subjects,Subject,jmschell,2021-03-21T01:33:52.735Z
4025,3105985,Notes,Sometimes there's only a single side of a card for a particular subject. Thanks for your help!,1906557,1484814,Subject 58642663,58642663,General comment threads about individual subjects,Subject,jmschell,2021-03-21T01:35:13.082Z
4025,3105989,Notes,Interesting! We'll look back at the original records and see if it's actually attached to something or got misplaced over the years. Thanks for your help!,1906212,1484814,Subject 58755302,58755302,General comment threads about individual subjects,Subject,jmschell,2021-03-21T01:38:15.638Z
4025,3105990,Notes,Thanks for pointing this out!,1906158,1484814,Subject 58754556,58754556,General comment threads about individual subjects,Subject,jmschell,2021-03-21T01:38:29.805Z
4025,3105991,Notes,"That's a good solution! We haven't seen too many that have ""Bluegill"" listed but don't have an age group number. Thanks for pointing this out and for all your help on the project!",1903260,1484814,Subject 58746485,58746485,General comment threads about individual subjects,Subject,jmschell,2021-03-21T01:39:34.272Z
4025,3105993,Notes,"Agreed! Just give it your best guess. There are some lists here and there of researchers who worked at the IFR over the century, so once we get volunteers' transcriptions, we can try to compare and see which might be the ""correct"" name. Thanks for your help!",1906038,1484814,Subject 58688722,58688722,General comment threads about individual subjects,Subject,jmschell,2021-03-21T01:40:55.110Z
4025,3105994,Notes,Thanks for pointing this out!,1905957,1484814,Subject 58754928,58754928,General comment threads about individual subjects,Subject,jmschell,2021-03-21T01:41:17.103Z
4025,3105997,Notes,Thanks for pointing this out!,1906289,1484814,Subject 59071041,59071041,General comment threads about individual subjects,Subject,jmschell,2021-03-21T01:42:20.764Z
4025,3105998,Notes,Thanks for pointing this out!,1906265,1484814,Subject 59071044,59071044,General comment threads about individual subjects,Subject,jmschell,2021-03-21T01:43:18.570Z
4025,3106000,Notes,Shocking. No really shocking with booms. Shocking fishies.,1907925,1460326,Subject 58752968,58752968,General comment threads about individual subjects,Subject,ericjpaquin,2021-03-21T01:43:27.943Z
4025,3106001,Notes,Interesting! We'll try to find the card that it's referring to and see what connection there is to what's on this card. Thanks!,1906250,1484814,Subject 59070819,59070819,General comment threads about individual subjects,Subject,jmschell,2021-03-21T01:43:48.863Z
4025,3106008,Notes,"We've tried to pull out these older versions of the card, but some of them slipped through. You can just choose ""No"" on the first question of the workflow, as we're working on some other ways to capture this information. Thanks for your help!",1906286,1484814,Subject 58687778,58687778,General comment threads about individual subjects,Subject,jmschell,2021-03-21T01:47:42.183Z
4025,3106009,Notes,"That's a good question! Let's ask @kmalofs for her opinion. 
",1906274,1484814,Subject 59070897,59070897,General comment threads about individual subjects,Subject,jmschell,2021-03-21T01:48:12.012Z
4025,3106010,Notes,"Do I transcribe any affiliations asociated with the collectors; eg. ""Robert Brander, U.S. Forest Service""?",1907930,1548,Subject 58750314,58750314,General comment threads about individual subjects,Subject,tinkapuppy,2021-03-21T01:48:19.411Z
4025,3106017,Notes,Thanks for pointing this out!,1907657,1484814,Subject 58754911,58754911,General comment threads about individual subjects,Subject,jmschell,2021-03-21T01:54:09.475Z
4025,3106018,Notes,Thanks for pointing this out! We'll check cards from similar dates (as well as look at the handwriting) and see if we can determine who the investigator was. ,1907538,1484814,Subject 58686564,58686564,General comment threads about individual subjects,Subject,jmschell,2021-03-21T01:54:53.475Z
4025,3106020,Notes,Section number cut off in image.,1907935,1769372,Subject 58752513,58752513,General comment threads about individual subjects,Subject,Molajen,2021-03-21T01:54:54.808Z
4025,3106024,Notes,"Possibly! We'll check the original card and see if there's something after the 3.  As for the second question, we're most interested in the name in the ""Collector"" field since that's more closely to tied to the person who originally observed the fish. Thanks for your help!",1907320,1484814,Subject 58752120,58752120,General comment threads about individual subjects,Subject,jmschell,2021-03-21T01:57:03.865Z
4025,3106027,Notes,Thanks for pointing this out!,1907316,1484814,Subject 58754930,58754930,General comment threads about individual subjects,Subject,jmschell,2021-03-21T01:57:17.754Z
4025,3106028,Notes,Thanks for pointing this out!,1907275,1484814,Subject 59071128,59071128,General comment threads about individual subjects,Subject,jmschell,2021-03-21T01:57:35.109Z
4025,3106035,Notes,"This is definitely an issue with these cards. We tried to capture all the variations that this *specific* field would go by. We're most interested in the person who observed the fish (since that's closest to the original date that the data was collected), whereas the other names can often be from an extended period of time later. I hope that helps clarify things, but let us know if there's anything else we can do. Thanks for your help!",1907724,1484814,Subject 58753886,58753886,General comment threads about individual subjects,Subject,jmschell,2021-03-21T02:02:14.638Z
4025,3106069,Notes,S numbers cut off,1907955,1460326,Subject 58734837,58734837,General comment threads about individual subjects,Subject,ericjpaquin,2021-03-21T02:18:52.740Z
4025,3106089,Notes,Thanks for pointing this out. There's not always a backside to the cards. ,1906522,1484814,Subject 58642609,58642609,General comment threads about individual subjects,Subject,jmschell,2021-03-21T02:30:34.569Z
4025,3106097,Notes,"Can you say more about what you mean? You can use the back button on your browser and what you entered before should be visible, unless you've already chosen ""Done."" If that's the case, you won't be able to ""correct"" anything you did, but that' s ok, since multiple will transcribe each card. Thanks for your help!",1906518,1484814,Subject 58748644,58748644,General comment threads about individual subjects,Subject,jmschell,2021-03-21T02:35:09.520Z
4025,3106098,Notes,Thanks for pointing this out. ,1906498,1484814,Subject 58642744,58642744,General comment threads about individual subjects,Subject,jmschell,2021-03-21T02:35:18.533Z
4025,3106099,Notes,"Thanks for pointing this out and we'll definitely check the original card. We're so happy that you're enjoying the project so much and, I agree, it's so cool to see the histories embedded within these cards!",1906491,1484814,Subject 58642464,58642464,General comment threads about individual subjects,Subject,jmschell,2021-03-21T02:36:30.034Z
4025,3106102,Notes,Thanks for pointing this out!,1907814,1484814,Subject 59071380,59071380,General comment threads about individual subjects,Subject,jmschell,2021-03-21T02:37:49.453Z
4025,3106103,Notes,Thanks for pointing this out and we'll definitely check the original card. ,1907745,1484814,Subject 58752680,58752680,General comment threads about individual subjects,Subject,jmschell,2021-03-21T02:38:11.896Z
4025,3106105,Notes,"Feel free to just type ""few bass reported"" in the text field beneath the choices. Thanks for your help!",1906466,1484814,Subject 59071084,59071084,General comment threads about individual subjects,Subject,jmschell,2021-03-21T02:39:27.445Z
4025,3106109,Notes,"You can just put ""darters"" in the free text field beneath the listed options. Thanks for your help!",1906451,1484814,Subject 58687934,58687934,General comment threads about individual subjects,Subject,jmschell,2021-03-21T02:42:58.833Z
4025,3106112,Notes,"That'd be my guess, too! Thanks for your help.",1906405,1484814,Subject 58734108,58734108,General comment threads about individual subjects,Subject,jmschell,2021-03-21T02:43:57.991Z
4025,3106115,Notes,Overnight set?,1907979,1769372,Subject 58748706,58748706,General comment threads about individual subjects,Subject,Molajen,2021-03-21T02:46:18.693Z
4025,3106116,Notes,"When in doubt, just put the date that's on the card and we can try to determine the details about the time (and what that means for the date) after all the data is transcribed. Thanks for all your help!",1907887,1484814,Subject 58752084,58752084,General comment threads about individual subjects,Subject,jmschell,2021-03-21T02:46:37.797Z
4025,3106120,Notes,"Yes, these are an earlier version of the Summary Card, I think from the 1930s or 1940s. Of course this one doesn't have a date on it, so I can't immediately be sure :). ",1907833,1484814,Subject 58687302,58687302,General comment threads about individual subjects,Subject,jmschell,2021-03-21T02:48:37.094Z
4025,3106124,Notes,"Haha, one can only wonder! Thanks for your help. ",1907874,1484814,Subject 58749251,58749251,General comment threads about individual subjects,Subject,jmschell,2021-03-21T02:50:16.476Z
4025,3106125,Notes,Thanks for pointing this out!,1907832,1484814,Subject 59070588,59070588,General comment threads about individual subjects,Subject,jmschell,2021-03-21T02:50:44.420Z
4025,3106128,Notes,Thanks for letting us know!,1907896,1484814,Subject 58688156,58688156,General comment threads about individual subjects,Subject,jmschell,2021-03-21T02:52:10.011Z
4025,3106129,Notes,Agreed!,1907889,1484814,Subject 58748682,58748682,General comment threads about individual subjects,Subject,jmschell,2021-03-21T02:52:23.584Z
4025,3106130,Notes,Thanks for pointing this out!,1907893,1484814,Subject 58688189,58688189,General comment threads about individual subjects,Subject,jmschell,2021-03-21T02:52:37.072Z
4025,3106131,Notes,Dang equipment problems! :) ,1907892,1484814,Subject 58733997,58733997,General comment threads about individual subjects,Subject,jmschell,2021-03-21T02:52:57.290Z
4025,3106140,Notes,"When used correctly, it's supposed to just stun the fish temporarily. which would allow them to be more easily caught and measured, and then safely returned. ",1907925,1484814,Subject 58752968,58752968,General comment threads about individual subjects,Subject,jmschell,2021-03-21T02:57:23.827Z
4025,3106144,Notes,"No, just the name is fine. Thanks for your help!",1907930,1484814,Subject 58750314,58750314,General comment threads about individual subjects,Subject,jmschell,2021-03-21T02:58:04.683Z
4025,3106145,Notes,Thanks for pointing this out!,1907955,1484814,Subject 58734837,58734837,General comment threads about individual subjects,Subject,jmschell,2021-03-21T02:58:20.371Z
4025,3106148,Notes,Looks like it to me! ,1907979,1484814,Subject 58748706,58748706,General comment threads about individual subjects,Subject,jmschell,2021-03-21T02:58:37.517Z
4025,3106150,Notes,overnight set?,1907989,1769372,Subject 58686210,58686210,General comment threads about individual subjects,Subject,Molajen,2021-03-21T02:59:26.120Z
4025,3106153,Notes,Thanks for pointing this out! We'll check the original card. ,1907916,1484814,Subject 58686585,58686585,General comment threads about individual subjects,Subject,jmschell,2021-03-21T02:59:50.601Z
4025,3106156,Notes,"Thanks for pointing this out, we'll check the original card. ",1907912,1484814,Subject 58642547,58642547,General comment threads about individual subjects,Subject,jmschell,2021-03-21T03:00:13.534Z
4025,3106157,Notes,"Thanks, we'll check the original card.",1907909,1484814,Subject 58753243,58753243,General comment threads about individual subjects,Subject,jmschell,2021-03-21T03:00:25.490Z
4025,3106160,Notes,Let's ask @kmalofs what she thinks for this situation. Thanks for your help!,1906308,1484814,Subject 58687737,58687737,General comment threads about individual subjects,Subject,jmschell,2021-03-21T03:02:30.571Z
4025,3106161,Notes,Let's ask @kmalofs what she thinks would be best in this situation.,1906291,1484814,Subject 58687660,58687660,General comment threads about individual subjects,Subject,jmschell,2021-03-21T03:02:48.173Z
4025,3106260,Notes,"The field number is cut off, not sure I got it right.",1907008,1549375,Subject 58642509,58642509,General comment threads about individual subjects,Subject,paleoGeek,2021-03-21T04:47:45.195Z
4025,3106261,Notes,This is a List of Fish Caught card. None of the requested fields are present.,1908066,1549375,Subject 58733833,58733833,General comment threads about individual subjects,Subject,paleoGeek,2021-03-21T04:49:20.139Z
4025,3106271,Notes,"Mesh size says 1 1/4 ' (note the foot mark) which is probably a mistake for 1.25"" .",1908072,1549375,Subject 58752660,58752660,General comment threads about individual subjects,Subject,paleoGeek,2021-03-21T05:01:01.714Z
4025,3106359,Notes,Sorry! Basic Card Information.,1906550,318883,Subject 58688373,58688373,General comment threads about individual subjects,Subject,ThatKarenB,2021-03-21T06:32:52.915Z
