subject_id,workflow_id,task,reducer,data.value,data.aggregation_version
58746084,17771,T5,dropdown_reducer,,3.4.5
58746085,17771,T0,dropdown_reducer,[{'c04b87f2c9237': 4}],3.4.5
58746085,17771,T1,dropdown_reducer,[{'20': 4}],3.4.5
58746085,17771,T2,dropdown_reducer,[{'1962': 4}],3.4.5
58746085,17771,T3,dropdown_reducer,"[{'f0e1aeff201be': 1, '1966a875a70d2': 1}]",3.4.5
58746085,17771,T4,dropdown_reducer,[{'20': 1}],3.4.5
58746085,17771,T5,dropdown_reducer,,3.4.5
58746086,17771,T0,dropdown_reducer,[{'316cb2a46a922': 4}],3.4.5
58746086,17771,T1,dropdown_reducer,[{'1': 4}],3.4.5
58746086,17771,T2,dropdown_reducer,[{'1962': 3}],3.4.5
58746086,17771,T3,dropdown_reducer,[{'1966a875a70d2': 1}],3.4.5
58746086,17771,T4,dropdown_reducer,,3.4.5
58746086,17771,T5,dropdown_reducer,,3.4.5
58746087,17771,T0,dropdown_reducer,[{'f8221df39887': 4}],3.4.5
58746087,17771,T1,dropdown_reducer,[{'23': 4}],3.4.5
58746087,17771,T2,dropdown_reducer,[{'1990': 3}],3.4.5
58746087,17771,T3,dropdown_reducer,[{'41fef42a9d15e': 4}],3.4.5
58746087,17771,T4,dropdown_reducer,[{'24': 4}],3.4.5
58746087,17771,T5,dropdown_reducer,[{'1990': 3}],3.4.5
58746088,17771,T0,dropdown_reducer,[{'316cb2a46a922': 4}],3.4.5
58746088,17771,T1,dropdown_reducer,[{'6': 4}],3.4.5
58746088,17771,T2,dropdown_reducer,[{'1986': 4}],3.4.5
58746088,17771,T3,dropdown_reducer,"[{'1966a875a70d2': 1, 'a86c200b6e39d': 3}]",3.4.5
58746088,17771,T4,dropdown_reducer,[{'10': 4}],3.4.5
58746088,17771,T5,dropdown_reducer,"[{'8ae79aa0db4ed': 1, '1986': 3}]",3.4.5
58746089,17771,T0,dropdown_reducer,[{'c04b87f2c9237': 3}],3.4.5
58746089,17771,T1,dropdown_reducer,,3.4.5
58746089,17771,T2,dropdown_reducer,[{'1986': 3}],3.4.5
58746089,17771,T3,dropdown_reducer,[{'ea0681065fef1': 3}],3.4.5
58746089,17771,T4,dropdown_reducer,,3.4.5
58746089,17771,T5,dropdown_reducer,"[{'8ae79aa0db4ed': 1, '1986': 2}]",3.4.5
58746090,17771,T0,dropdown_reducer,[{'c10d1711c586e': 4}],3.4.5
58746090,17771,T1,dropdown_reducer,[{'6': 4}],3.4.5
58746090,17771,T2,dropdown_reducer,"[{'1987': 3, '1887': 1}]",3.4.5
58746090,17771,T3,dropdown_reducer,"[{'1966a875a70d2': 1, '947d08f69281b': 1}]",3.4.5
58746090,17771,T4,dropdown_reducer,[{'11': 1}],3.4.5
58746090,17771,T5,dropdown_reducer,[{'1989': 1}],3.4.5
58746091,17771,T0,dropdown_reducer,[{'c0e349a2b57e2': 3}],3.4.5
58746091,17771,T1,dropdown_reducer,[{'27': 3}],3.4.5
58746091,17771,T2,dropdown_reducer,[{'1990': 3}],3.4.5
58746091,17771,T3,dropdown_reducer,,3.4.5
58746091,17771,T4,dropdown_reducer,,3.4.5
58746091,17771,T5,dropdown_reducer,,3.4.5
58746094,17771,T0,dropdown_reducer,[{'c10d1711c586e': 4}],3.4.5
58746094,17771,T1,dropdown_reducer,[{'5': 4}],3.4.5
58746094,17771,T2,dropdown_reducer,[{'1989': 4}],3.4.5
58746094,17771,T3,dropdown_reducer,[{'41fef42a9d15e': 1}],3.4.5
58746094,17771,T4,dropdown_reducer,[{'15': 1}],3.4.5
58746094,17771,T5,dropdown_reducer,[{'1989': 1}],3.4.5
58746095,17771,T0,dropdown_reducer,[{'c10d1711c586e': 3}],3.4.5
58746095,17771,T1,dropdown_reducer,[{'7': 3}],3.4.5
58746095,17771,T2,dropdown_reducer,[{'1994': 3}],3.4.5
58746095,17771,T3,dropdown_reducer,"[{'ce8f108ed4357': 2, '1966a875a70d2': 1}]",3.4.5
58746095,17771,T4,dropdown_reducer,[{'15': 3}],3.4.5
58746095,17771,T5,dropdown_reducer,"[{'1994': 1, '8ae79aa0db4ed': 1}]",3.4.5
58746096,17771,T0,dropdown_reducer,[{'c10d1711c586e': 4}],3.4.5
58746096,17771,T1,dropdown_reducer,[{'22': 4}],3.4.5
58746096,17771,T2,dropdown_reducer,[{'1970': 4}],3.4.5
58746096,17771,T3,dropdown_reducer,[{'1966a875a70d2': 3}],3.4.5
58746096,17771,T4,dropdown_reducer,[{'c3ecf8cf751a5': 2}],3.4.5
58746096,17771,T5,dropdown_reducer,[{'8ae79aa0db4ed': 2}],3.4.5
58746097,17771,T0,dropdown_reducer,[{'c10d1711c586e': 2}],3.4.5
58746097,17771,T1,dropdown_reducer,,3.4.5
58746097,17771,T2,dropdown_reducer,[{'1970': 2}],3.4.5
58746097,17771,T3,dropdown_reducer,[{'ce8f108ed4357': 1}],3.4.5
58746097,17771,T4,dropdown_reducer,,3.4.5
58746097,17771,T5,dropdown_reducer,[{'1971': 1}],3.4.5
58746098,17771,T0,dropdown_reducer,[{'d506c1133b83d': 3}],3.4.5
58746098,17771,T1,dropdown_reducer,[{'24': 3}],3.4.5
58746098,17771,T2,dropdown_reducer,[{'1991': 3}],3.4.5
58746098,17771,T3,dropdown_reducer,"[{'ea0681065fef1': 2, 'a86c200b6e39d': 1}]",3.4.5
58746098,17771,T4,dropdown_reducer,"[{'25': 2, '9': 1}]",3.4.5
58746098,17771,T5,dropdown_reducer,"[{'1991': 2, '8ae79aa0db4ed': 1}]",3.4.5
58746099,17771,T0,dropdown_reducer,[{'b65f0b39a1782': 4}],3.4.5
58746099,17771,T1,dropdown_reducer,[{'14': 4}],3.4.5
58746099,17771,T2,dropdown_reducer,[{'1962': 4}],3.4.5
58746099,17771,T3,dropdown_reducer,"[{'47ddeb339107e': 2, '1966a875a70d2': 2}]",3.4.5
58746099,17771,T4,dropdown_reducer,[{'16': 4}],3.4.5
58746099,17771,T5,dropdown_reducer,"[{'1962': 2, '8ae79aa0db4ed': 2}]",3.4.5
58746100,17771,T0,dropdown_reducer,[{'c10d1711c586e': 4}],3.4.5
58746100,17771,T1,dropdown_reducer,[{'19': 4}],3.4.5
58746100,17771,T2,dropdown_reducer,[{'1962': 4}],3.4.5
58746100,17771,T3,dropdown_reducer,[{'ce8f108ed4357': 4}],3.4.5
58746100,17771,T4,dropdown_reducer,[{'27': 4}],3.4.5
58746100,17771,T5,dropdown_reducer,[{'1962': 4}],3.4.5
58746101,17771,T0,dropdown_reducer,[{'c10d1711c586e': 4}],3.4.5
58746101,17771,T1,dropdown_reducer,[{'13': 4}],3.4.5
58746101,17771,T2,dropdown_reducer,[{'1961': 4}],3.4.5
58746101,17771,T3,dropdown_reducer,"[{'ce8f108ed4357': 2, '1966a875a70d2': 2}]",3.4.5
58746101,17771,T4,dropdown_reducer,[{'20': 4}],3.4.5
58746101,17771,T5,dropdown_reducer,"[{'1961': 2, '8ae79aa0db4ed': 2}]",3.4.5
58746102,17771,T0,dropdown_reducer,"[{'c04b87f2c9237': 1, 'c10d1711c586e': 3}]",3.4.5
58746102,17771,T1,dropdown_reducer,"[{'3': 1, '17': 3}]",3.4.5
58746102,17771,T2,dropdown_reducer,"[{'1985': 1, '1884': 1, '1984': 2}]",3.4.5
58746102,17771,T3,dropdown_reducer,"[{'1966a875a70d2': 1, 'ce8f108ed4357': 2}]",3.4.5
58746102,17771,T4,dropdown_reducer,"[{'c3ecf8cf751a5': 1, '18': 2}]",3.4.5
58746102,17771,T5,dropdown_reducer,"[{'8ae79aa0db4ed': 1, '1984': 2}]",3.4.5
58746108,17771,T0,dropdown_reducer,[{'d506c1133b83d': 3}],3.4.5
58746108,17771,T1,dropdown_reducer,[{'14': 3}],3.4.5
58746108,17771,T2,dropdown_reducer,[{'1987': 3}],3.4.5
58746108,17771,T3,dropdown_reducer,"[{'1966a875a70d2': 1, 'ea0681065fef1': 2}]",3.4.5
58746108,17771,T4,dropdown_reducer,[{'16': 3}],3.4.5
58746108,17771,T5,dropdown_reducer,"[{'8ae79aa0db4ed': 1, '1987': 2}]",3.4.5
58746109,17771,T0,dropdown_reducer,[{'d506c1133b83d': 4}],3.4.5
58746109,17771,T1,dropdown_reducer,[{'28': 4}],3.4.5
58746109,17771,T2,dropdown_reducer,"[{'1982': 3, '1983': 1}]",3.4.5
58746109,17771,T3,dropdown_reducer,[{'947d08f69281b': 1}],3.4.5
58746109,17771,T4,dropdown_reducer,[{'24': 1}],3.4.5
58746109,17771,T5,dropdown_reducer,[{'1983': 1}],3.4.5
58746110,17771,T0,dropdown_reducer,[{'b65f0b39a1782': 4}],3.4.5
58746110,17771,T1,dropdown_reducer,[{'14': 4}],3.4.5
58746110,17771,T2,dropdown_reducer,[{'1985': 4}],3.4.5
58746110,17771,T3,dropdown_reducer,[{'1966a875a70d2': 1}],3.4.5
58746110,17771,T4,dropdown_reducer,,3.4.5
58746110,17771,T5,dropdown_reducer,,3.4.5
58746111,17771,T0,dropdown_reducer,[{'d506c1133b83d': 4}],3.4.5
58746111,17771,T1,dropdown_reducer,[{'8': 4}],3.4.5
58746111,17771,T2,dropdown_reducer,[{'1960': 4}],3.4.5
58746111,17771,T3,dropdown_reducer,[{'1966a875a70d2': 1}],3.4.5
58746111,17771,T4,dropdown_reducer,[{'c3ecf8cf751a5': 1}],3.4.5
58746111,17771,T5,dropdown_reducer,[{'8ae79aa0db4ed': 1}],3.4.5
58746112,17771,T0,dropdown_reducer,[{'316cb2a46a922': 4}],3.4.5
58746112,17771,T1,dropdown_reducer,[{'15': 4}],3.4.5
58746112,17771,T2,dropdown_reducer,[{'1991': 4}],3.4.5
58746112,17771,T3,dropdown_reducer,,3.4.5
58746112,17771,T4,dropdown_reducer,,3.4.5
58746112,17771,T5,dropdown_reducer,,3.4.5
58746113,17771,T0,dropdown_reducer,[{'316cb2a46a922': 4}],3.4.5
58746113,17771,T1,dropdown_reducer,[{'1': 4}],3.4.5
58746113,17771,T2,dropdown_reducer,[{'1992': 4}],3.4.5
58746113,17771,T3,dropdown_reducer,[{'a86c200b6e39d': 3}],3.4.5
58746113,17771,T4,dropdown_reducer,"[{'2': 1, '15': 2}]",3.4.5
58746113,17771,T5,dropdown_reducer,"[{'1992': 2, '8ae79aa0db4ed': 1}]",3.4.5
58746114,17771,T0,dropdown_reducer,[{'316cb2a46a922': 4}],3.4.5
58746114,17771,T1,dropdown_reducer,[{'8': 4}],3.4.5
58746114,17771,T2,dropdown_reducer,[{'1981': 4}],3.4.5
58746114,17771,T3,dropdown_reducer,[{'1966a875a70d2': 1}],3.4.5
58746114,17771,T4,dropdown_reducer,,3.4.5
58746114,17771,T5,dropdown_reducer,,3.4.5
58746115,17771,T0,dropdown_reducer,[{'f8221df39887': 4}],3.4.5
58746115,17771,T1,dropdown_reducer,[{'17': 4}],3.4.5
58746115,17771,T2,dropdown_reducer,[{'1988': 3}],3.4.5
58746115,17771,T3,dropdown_reducer,[{'1966a875a70d2': 2}],3.4.5
58746115,17771,T4,dropdown_reducer,,3.4.5
58746115,17771,T5,dropdown_reducer,,3.4.5
58746116,17771,T0,dropdown_reducer,"[{'c04b87f2c9237': 2, 'c0e349a2b57e2': 1}]",3.4.5
58746116,17771,T1,dropdown_reducer,"[{'6': 2, '29': 1}]",3.4.5
58746116,17771,T2,dropdown_reducer,"[{'1990': 2, '1991': 1}]",3.4.5
58746116,17771,T3,dropdown_reducer,[{'f0e1aeff201be': 2}],3.4.5
58746116,17771,T4,dropdown_reducer,[{'7': 2}],3.4.5
58746116,17771,T5,dropdown_reducer,[{'1990': 2}],3.4.5
58746117,17771,T0,dropdown_reducer,"[{'d506c1133b83d': 2, '316cb2a46a922': 1}]",3.4.5
58746117,17771,T1,dropdown_reducer,"[{'29': 2, '13': 1}]",3.4.5
58746117,17771,T2,dropdown_reducer,[{'1992': 3}],3.4.5
58746117,17771,T3,dropdown_reducer,"[{'a86c200b6e39d': 1, 'ea0681065fef1': 1, '1966a875a70d2': 1}]",3.4.5
58746117,17771,T4,dropdown_reducer,"[{'13': 1, '30': 1, 'c3ecf8cf751a5': 1}]",3.4.5
58746117,17771,T5,dropdown_reducer,"[{'1992': 2, '8ae79aa0db4ed': 1}]",3.4.5
58746118,17771,T0,dropdown_reducer,[{'f8221df39887': 4}],3.4.5
58746118,17771,T1,dropdown_reducer,[{'17': 4}],3.4.5
58746118,17771,T2,dropdown_reducer,"[{'1888': 1, '1988': 3}]",3.4.5
58746118,17771,T3,dropdown_reducer,"[{'41fef42a9d15e': 2, '1966a875a70d2': 2}]",3.4.5
58746118,17771,T4,dropdown_reducer,[{'31': 4}],3.4.5
58746118,17771,T5,dropdown_reducer,"[{'1988': 2, '8ae79aa0db4ed': 2}]",3.4.5
58746119,17771,T0,dropdown_reducer,[{'f8221df39887': 4}],3.4.5
58746119,17771,T1,dropdown_reducer,[{'31': 4}],3.4.5
58746119,17771,T2,dropdown_reducer,[{'1988': 3}],3.4.5
58746119,17771,T3,dropdown_reducer,[{'1966a875a70d2': 1}],3.4.5
58746119,17771,T4,dropdown_reducer,[{'c3ecf8cf751a5': 1}],3.4.5
58746119,17771,T5,dropdown_reducer,[{'8ae79aa0db4ed': 1}],3.4.5
58746120,17771,T0,dropdown_reducer,[{'d506c1133b83d': 4}],3.4.5
58746120,17771,T1,dropdown_reducer,[{'13': 4}],3.4.5
58746120,17771,T2,dropdown_reducer,[{'1962': 4}],3.4.5
58746120,17771,T3,dropdown_reducer,"[{'1966a875a70d2': 1, 'ea0681065fef1': 3}]",3.4.5
58746120,17771,T4,dropdown_reducer,"[{'16': 1, '19': 3}]",3.4.5
58746120,17771,T5,dropdown_reducer,"[{'8ae79aa0db4ed': 1, '1962': 3}]",3.4.5
58746121,17771,T0,dropdown_reducer,[{'f8221df39887': 4}],3.4.5
58746121,17771,T1,dropdown_reducer,[{'31': 4}],3.4.5
58746121,17771,T2,dropdown_reducer,[{'1962': 3}],3.4.5
58746121,17771,T3,dropdown_reducer,"[{'1966a875a70d2': 1, 'a86c200b6e39d': 1}]",3.4.5
58746121,17771,T4,dropdown_reducer,"[{'c3ecf8cf751a5': 1, '24': 1}]",3.4.5
58746121,17771,T5,dropdown_reducer,"[{'8ae79aa0db4ed': 1, '1962': 1}]",3.4.5
58746122,17771,T0,dropdown_reducer,[{'316cb2a46a922': 4}],3.4.5
58746122,17771,T1,dropdown_reducer,[{'7': 4}],3.4.5
58746122,17771,T2,dropdown_reducer,[{'1981': 4}],3.4.5
58746122,17771,T3,dropdown_reducer,[{'ce8f108ed4357': 2}],3.4.5
58746122,17771,T4,dropdown_reducer,"[{'7': 1, 'c3ecf8cf751a5': 1}]",3.4.5
58746122,17771,T5,dropdown_reducer,[{'1982': 2}],3.4.5
58746123,17771,T0,dropdown_reducer,[{'c10d1711c586e': 4}],3.4.5
58746123,17771,T1,dropdown_reducer,[{'26': 4}],3.4.5
58746123,17771,T2,dropdown_reducer,[{'1961': 4}],3.4.5
58746123,17771,T3,dropdown_reducer,"[{'ce8f108ed4357': 3, '1966a875a70d2': 1}]",3.4.5
58746123,17771,T4,dropdown_reducer,[{'27': 4}],3.4.5
58746123,17771,T5,dropdown_reducer,"[{'1961': 2, '8ae79aa0db4ed': 1}]",3.4.5
58746124,17771,T0,dropdown_reducer,[{'f8221df39887': 4}],3.4.5
58746124,17771,T1,dropdown_reducer,[{'24': 4}],3.4.5
58746124,17771,T2,dropdown_reducer,"[{'1960': 3, '1860': 1}]",3.4.5
58746124,17771,T3,dropdown_reducer,"[{'b5c6abef5857f': 1, '41fef42a9d15e': 2, '1966a875a70d2': 1}]",3.4.5
58746124,17771,T4,dropdown_reducer,"[{'28': 1, '25': 3}]",3.4.5
58746124,17771,T5,dropdown_reducer,"[{'1961': 1, '8ae79aa0db4ed': 2, '1960': 1}]",3.4.5
58746125,17771,T0,dropdown_reducer,[{'f8221df39887': 4}],3.4.5
58746125,17771,T1,dropdown_reducer,[{'12': 4}],3.4.5
58746125,17771,T2,dropdown_reducer,[{'1986': 4}],3.4.5
58746125,17771,T3,dropdown_reducer,"[{'41fef42a9d15e': 3, 'ce8f108ed4357': 1}]",3.4.5
58746125,17771,T4,dropdown_reducer,"[{'16': 3, '23': 1}]",3.4.5
58746125,17771,T5,dropdown_reducer,"[{'1986': 3, '1987': 1}]",3.4.5
58746126,17771,T0,dropdown_reducer,[{'d506c1133b83d': 4}],3.4.5
58746126,17771,T1,dropdown_reducer,[{'17': 4}],3.4.5
58746126,17771,T2,dropdown_reducer,[{'1963': 4}],3.4.5
58746126,17771,T3,dropdown_reducer,"[{'ea0681065fef1': 3, '1966a875a70d2': 1}]",3.4.5
58746126,17771,T4,dropdown_reducer,[{'18': 4}],3.4.5
58746126,17771,T5,dropdown_reducer,"[{'1963': 3, '8ae79aa0db4ed': 1}]",3.4.5
58746127,17771,T0,dropdown_reducer,[{'316cb2a46a922': 4}],3.4.5
58746127,17771,T1,dropdown_reducer,[{'2': 4}],3.4.5
58746127,17771,T2,dropdown_reducer,[{'1990': 4}],3.4.5
58746127,17771,T3,dropdown_reducer,[{'a86c200b6e39d': 1}],3.4.5
58746127,17771,T4,dropdown_reducer,[{'2': 1}],3.4.5
58746127,17771,T5,dropdown_reducer,[{'1990': 1}],3.4.5
58746128,17771,T0,dropdown_reducer,[{'c0e349a2b57e2': 4}],3.4.5
58746128,17771,T1,dropdown_reducer,[{'18': 4}],3.4.5
58746128,17771,T2,dropdown_reducer,[{'1995': 4}],3.4.5
58746128,17771,T3,dropdown_reducer,"[{'1966a875a70d2': 2, '9a3f443b300b8': 2}]",3.4.5
58746128,17771,T4,dropdown_reducer,[{'30': 4}],3.4.5
58746128,17771,T5,dropdown_reducer,"[{'8ae79aa0db4ed': 2, '1995': 2}]",3.4.5
58746129,17771,T0,dropdown_reducer,[{'c04b87f2c9237': 4}],3.4.5
58746129,17771,T1,dropdown_reducer,[{'6': 4}],3.4.5
58746129,17771,T2,dropdown_reducer,"[{'1984': 3, '1884': 1}]",3.4.5
58746129,17771,T3,dropdown_reducer,[{'1966a875a70d2': 1}],3.4.5
58746129,17771,T4,dropdown_reducer,[{'c3ecf8cf751a5': 1}],3.4.5
58746129,17771,T5,dropdown_reducer,[{'8ae79aa0db4ed': 1}],3.4.5
58746130,17771,T0,dropdown_reducer,[{'f8221df39887': 4}],3.4.5
58746130,17771,T1,dropdown_reducer,[{'10': 4}],3.4.5
58746130,17771,T2,dropdown_reducer,[{'1988': 4}],3.4.5
58746130,17771,T3,dropdown_reducer,[{'1966a875a70d2': 2}],3.4.5
58746130,17771,T4,dropdown_reducer,[{'c3ecf8cf751a5': 1}],3.4.5
58746130,17771,T5,dropdown_reducer,[{'8ae79aa0db4ed': 1}],3.4.5
58746131,17771,T0,dropdown_reducer,[{'f8221df39887': 3}],3.4.5
58746131,17771,T1,dropdown_reducer,[{'9': 2}],3.4.5
58746131,17771,T2,dropdown_reducer,[{'1988': 3}],3.4.5
58746131,17771,T3,dropdown_reducer,[{'41fef42a9d15e': 3}],3.4.5
58746131,17771,T4,dropdown_reducer,[{'13': 3}],3.4.5
58746131,17771,T5,dropdown_reducer,[{'1988': 3}],3.4.5
58746132,17771,T0,dropdown_reducer,[{'c04b87f2c9237': 4}],3.4.5
58746132,17771,T1,dropdown_reducer,[{'1': 4}],3.4.5
58746132,17771,T2,dropdown_reducer,[{'1962': 4}],3.4.5
58746132,17771,T3,dropdown_reducer,[{'f0e1aeff201be': 4}],3.4.5
58746132,17771,T4,dropdown_reducer,[{'4': 4}],3.4.5
58746132,17771,T5,dropdown_reducer,[{'1962': 4}],3.4.5
58746133,17771,T0,dropdown_reducer,[{'c10d1711c586e': 4}],3.4.5
58746133,17771,T1,dropdown_reducer,[{'13': 4}],3.4.5
58746133,17771,T2,dropdown_reducer,[{'1989': 4}],3.4.5
58746133,17771,T3,dropdown_reducer,[{'1966a875a70d2': 1}],3.4.5
58746133,17771,T4,dropdown_reducer,,3.4.5
58746133,17771,T5,dropdown_reducer,,3.4.5
58746134,17771,T0,dropdown_reducer,[{'5eb7efb7c1466': 4}],3.4.5
58746134,17771,T1,dropdown_reducer,[{'16': 4}],3.4.5
58746134,17771,T2,dropdown_reducer,[{'1959': 4}],3.4.5
58746134,17771,T3,dropdown_reducer,[{'1966a875a70d2': 1}],3.4.5
58746134,17771,T4,dropdown_reducer,,3.4.5
58746134,17771,T5,dropdown_reducer,,3.4.5
58746135,17771,T0,dropdown_reducer,[{'b65f0b39a1782': 4}],3.4.5
58746135,17771,T1,dropdown_reducer,[{'23': 4}],3.4.5
58746135,17771,T2,dropdown_reducer,[{'1978': 4}],3.4.5
58746135,17771,T3,dropdown_reducer,"[{'1966a875a70d2': 1, '47ddeb339107e': 3}]",3.4.5
58746135,17771,T4,dropdown_reducer,[{'25': 4}],3.4.5
58746135,17771,T5,dropdown_reducer,"[{'8ae79aa0db4ed': 1, '1978': 3}]",3.4.5
58746136,17771,T0,dropdown_reducer,[{'5eb7efb7c1466': 4}],3.4.5
58746136,17771,T1,dropdown_reducer,[{'10': 4}],3.4.5
58746136,17771,T2,dropdown_reducer,[{'1959': 4}],3.4.5
58746136,17771,T3,dropdown_reducer,[{'1966a875a70d2': 3}],3.4.5
58746136,17771,T4,dropdown_reducer,[{'c3ecf8cf751a5': 1}],3.4.5
58746136,17771,T5,dropdown_reducer,[{'8ae79aa0db4ed': 1}],3.4.5
58746137,17771,T0,dropdown_reducer,[{'d506c1133b83d': 4}],3.4.5
58746137,17771,T1,dropdown_reducer,[{'8': 4}],3.4.5
58746137,17771,T2,dropdown_reducer,[{'1975': 4}],3.4.5
58746137,17771,T3,dropdown_reducer,"[{'1966a875a70d2': 2, 'ea0681065fef1': 2}]",3.4.5
58746137,17771,T4,dropdown_reducer,[{'9': 4}],3.4.5
58746137,17771,T5,dropdown_reducer,"[{'8ae79aa0db4ed': 2, '1975': 2}]",3.4.5
58746138,17771,T0,dropdown_reducer,[{'b65f0b39a1782': 4}],3.4.5
58746138,17771,T1,dropdown_reducer,[{'23': 4}],3.4.5
58746138,17771,T2,dropdown_reducer,[{'1978': 3}],3.4.5
58746138,17771,T3,dropdown_reducer,"[{'1966a875a70d2': 1, '47ddeb339107e': 3}]",3.4.5
58746138,17771,T4,dropdown_reducer,[{'25': 4}],3.4.5
58746138,17771,T5,dropdown_reducer,"[{'8ae79aa0db4ed': 1, '1978': 2}]",3.4.5
58746139,17771,T0,dropdown_reducer,[{'b65f0b39a1782': 4}],3.4.5
58746139,17771,T1,dropdown_reducer,[{'4': 4}],3.4.5
58746139,17771,T2,dropdown_reducer,[{'1966': 4}],3.4.5
58746139,17771,T3,dropdown_reducer,,3.4.5
58746139,17771,T4,dropdown_reducer,,3.4.5
58746139,17771,T5,dropdown_reducer,,3.4.5
58746140,17771,T0,dropdown_reducer,[{'d506c1133b83d': 3}],3.4.5
58746140,17771,T1,dropdown_reducer,[{'11': 3}],3.4.5
58746140,17771,T2,dropdown_reducer,"[{'1984': 2, '1884': 1}]",3.4.5
58746140,17771,T3,dropdown_reducer,[{'13da0ada59754': 1}],3.4.5
58746140,17771,T4,dropdown_reducer,[{'14': 1}],3.4.5
58746140,17771,T5,dropdown_reducer,[{'1885': 1}],3.4.5
58746141,17771,T0,dropdown_reducer,[{'eac425a55b474': 3}],3.4.5
58746141,17771,T1,dropdown_reducer,[{'28': 3}],3.4.5
58746141,17771,T2,dropdown_reducer,[{'1992': 3}],3.4.5
58746141,17771,T3,dropdown_reducer,[{'1966a875a70d2': 1}],3.4.5
58746141,17771,T4,dropdown_reducer,,3.4.5
58746141,17771,T5,dropdown_reducer,,3.4.5
58746142,17771,T0,dropdown_reducer,[{'890cb903ea19e': 4}],3.4.5
58746142,17771,T1,dropdown_reducer,[{'12': 4}],3.4.5
58746142,17771,T2,dropdown_reducer,[{'1980': 4}],3.4.5
58746142,17771,T3,dropdown_reducer,[{'1966a875a70d2': 2}],3.4.5
58746142,17771,T4,dropdown_reducer,[{'c3ecf8cf751a5': 2}],3.4.5
58746142,17771,T5,dropdown_reducer,[{'8ae79aa0db4ed': 2}],3.4.5
58746143,17771,T0,dropdown_reducer,[{'d506c1133b83d': 4}],3.4.5
58746143,17771,T1,dropdown_reducer,[{'13': 4}],3.4.5
58746143,17771,T2,dropdown_reducer,[{'1977': 3}],3.4.5
58746143,17771,T3,dropdown_reducer,[{'ea0681065fef1': 1}],3.4.5
58746143,17771,T4,dropdown_reducer,[{'13': 1}],3.4.5
58746143,17771,T5,dropdown_reducer,[{'1977': 1}],3.4.5
58746146,17771,T0,dropdown_reducer,[{'b65f0b39a1782': 4}],3.4.5
58746146,17771,T1,dropdown_reducer,[{'21': 4}],3.4.5
58746146,17771,T2,dropdown_reducer,[{'1975': 4}],3.4.5
58746146,17771,T3,dropdown_reducer,[{'47ddeb339107e': 4}],3.4.5
58746146,17771,T4,dropdown_reducer,[{'22': 4}],3.4.5
58746146,17771,T5,dropdown_reducer,[{'1975': 4}],3.4.5
58746147,17771,T0,dropdown_reducer,[{'eac425a55b474': 4}],3.4.5
58746147,17771,T1,dropdown_reducer,[{'29': 4}],3.4.5
58746147,17771,T2,dropdown_reducer,[{'1986': 4}],3.4.5
58746147,17771,T3,dropdown_reducer,[{'2ef4a93fd756b': 4}],3.4.5
58746147,17771,T4,dropdown_reducer,[{'31': 4}],3.4.5
58746147,17771,T5,dropdown_reducer,"[{'1986': 3, '8ae79aa0db4ed': 1}]",3.4.5
58746148,17771,T0,dropdown_reducer,[{'b65f0b39a1782': 4}],3.4.5
58746148,17771,T1,dropdown_reducer,[{'8': 4}],3.4.5
58746148,17771,T2,dropdown_reducer,[{'1968': 3}],3.4.5
58746148,17771,T3,dropdown_reducer,[{'1966a875a70d2': 2}],3.4.5
58746148,17771,T4,dropdown_reducer,[{'20': 1}],3.4.5
58746148,17771,T5,dropdown_reducer,[{'8ae79aa0db4ed': 1}],3.4.5
58746149,17771,T0,dropdown_reducer,[{'d506c1133b83d': 4}],3.4.5
58746149,17771,T1,dropdown_reducer,[{'14': 4}],3.4.5
58746149,17771,T2,dropdown_reducer,[{'1977': 4}],3.4.5
58746149,17771,T3,dropdown_reducer,[{'ea0681065fef1': 4}],3.4.5
58746149,17771,T4,dropdown_reducer,[{'15': 4}],3.4.5
58746149,17771,T5,dropdown_reducer,[{'1977': 4}],3.4.5
58746150,17771,T0,dropdown_reducer,[{'b65f0b39a1782': 3}],3.4.5
58746150,17771,T1,dropdown_reducer,[{'8': 3}],3.4.5
58746150,17771,T2,dropdown_reducer,[{'1968': 3}],3.4.5
58746150,17771,T3,dropdown_reducer,[{'1966a875a70d2': 1}],3.4.5
58746150,17771,T4,dropdown_reducer,[{'c3ecf8cf751a5': 1}],3.4.5
58746150,17771,T5,dropdown_reducer,[{'8ae79aa0db4ed': 1}],3.4.5
58746152,17771,T0,dropdown_reducer,[{'b65f0b39a1782': 4}],3.4.5
58746152,17771,T1,dropdown_reducer,[{'17': 4}],3.4.5
58746152,17771,T2,dropdown_reducer,[{'1967': 4}],3.4.5
58746152,17771,T3,dropdown_reducer,[{'1966a875a70d2': 2}],3.4.5
58746152,17771,T4,dropdown_reducer,,3.4.5
58746152,17771,T5,dropdown_reducer,,3.4.5
58746153,17771,T0,dropdown_reducer,[{'eac425a55b474': 3}],3.4.5
58746153,17771,T1,dropdown_reducer,[{'7': 3}],3.4.5
58746153,17771,T2,dropdown_reducer,[{'1959': 3}],3.4.5
58746153,17771,T3,dropdown_reducer,"[{'1966a875a70d2': 2, '2ef4a93fd756b': 1}]",3.4.5
58746153,17771,T4,dropdown_reducer,"[{'c3ecf8cf751a5': 2, '7': 1}]",3.4.5
