subject_id,URL 4,URL 8,workflow_id,task,data.aligned_text,data.number_views,data.consensus_score,data.consensus_text,data.user_ids
82937326,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0004_2.jpeg,20629,T2,"[['1', '1', '1']]",3,3,1,"[1312868, 1484814, 2424349]"
82937326,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0004_2.jpeg,20629,T3,[['-----']],1,1,-----,[1484814]
82937326,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0004_2.jpeg,20629,T4,"[['3.6', '3.6', '3.6']]",3,3,3.6,"[1312868, 1484814, 2424349]"
82937326,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0004_2.jpeg,20629,T8,"[['3', '3', '3']]",3,3,3,"[1312868, 1484814, 2424349]"
82937326,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0004_2.jpeg,20629,T9,"[['5.3-6.2', '5.3-6.2', '5.3-6.2']]",3,3,5.3-6.2,"[1312868, 1484814, 2424349]"
82937326,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0004_2.jpeg,20629,T10,"[['5.7', '5.7', '5.7']]",3,3,5.7,"[1312868, 1484814, 2424349]"
82937326,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0004_2.jpeg,20629,T14,"[['1', '1', '1']]",3,3,1,"[1312868, 1484814, 2424349]"
82937326,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0004_2.jpeg,20629,T15,[['----']],1,1,----,[1484814]
82937326,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0004_2.jpeg,20629,T16,"[['7.0', '7.0', '7.0']]",3,3,7,"[1312868, 1484814, 2424349]"
82937326,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0004_2.jpeg,20629,T20,"[['1', '1', '1']]",3,3,1,"[1312868, 1484814, 2424349]"
82937326,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0004_2.jpeg,20629,T21,[['----']],1,1,----,[1484814]
82937326,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0004_2.jpeg,20629,T22,"[['8.8', '8.8', '8.8']]",3,3,8.8,"[1312868, 1484814, 2424349]"
82937326,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0004_2.jpeg,20629,T26,"[['1', '1', '1']]",3,3,1,"[1312868, 1484814, 2424349]"
82937326,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0004_2.jpeg,20629,T27,[['----']],1,1,----,[1484814]
82937326,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/BRANCH_SILVER_GROW_0004_2.jpeg,20629,T28,"[['8.6', '8.6', '8.6']]",3,3,8.6,"[1312868, 1484814, 2424349]"
82937334,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Manistee_Bear_GROW_101.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Manistee_Bear_GROW_102.jpg,20629,T2,"[['2', '2', '2']]",3,3,2,"[1312868, 2424349, 2376369]"
82937334,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Manistee_Bear_GROW_101.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Manistee_Bear_GROW_102.jpg,20629,T3,"[['3.8-5.2', '3.8-5.2', '3.8-5.2']]",3,3,3.8-5.2,"[1312868, 2424349, 2376369]"
82937334,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Manistee_Bear_GROW_101.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Manistee_Bear_GROW_102.jpg,20629,T4,"[['4.5', '4.5', '4.5']]",3,3,4.5,"[1312868, 2424349, 2376369]"
82937334,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Manistee_Bear_GROW_101.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Manistee_Bear_GROW_102.jpg,20629,T8,"[['10', '10', '10']]",3,3,10,"[1312868, 2424349, 2376369]"
82937334,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Manistee_Bear_GROW_101.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Manistee_Bear_GROW_102.jpg,20629,T9,"[['7.5-8.4', '7.5-8.4', '7.5-8.4']]",3,3,7.5-8.4,"[1312868, 2424349, 2376369]"
82937334,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Manistee_Bear_GROW_101.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Manistee_Bear_GROW_102.jpg,20629,T10,"[['7.9', '7.9', '7.9']]",3,3,7.9,"[1312868, 2424349, 2376369]"
82937334,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Manistee_Bear_GROW_101.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Manistee_Bear_GROW_102.jpg,20629,T14,"[['25', '25', '25']]",3,3,25,"[1312868, 2424349, 2376369]"
82937334,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Manistee_Bear_GROW_101.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Manistee_Bear_GROW_102.jpg,20629,T15,"[['7.3-9.0', '7.3-9.0', '7.3-9.0']]",3,3,7.3-9.0,"[1312868, 2424349, 2376369]"
82937334,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Manistee_Bear_GROW_101.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Manistee_Bear_GROW_102.jpg,20629,T16,"[['8.1', '8.1', '8.1']]",3,3,8.1,"[1312868, 2424349, 2376369]"
82937334,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Manistee_Bear_GROW_101.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Manistee_Bear_GROW_102.jpg,20629,T20,"[['12', '12', '12']]",3,3,12,"[1312868, 2424349, 2376369]"
82937334,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Manistee_Bear_GROW_101.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Manistee_Bear_GROW_102.jpg,20629,T21,"[['8.5-9.8', '8.5-9.8', '8.5-9.8']]",3,3,8.5-9.8,"[1312868, 2424349, 2376369]"
82937334,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Manistee_Bear_GROW_101.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Manistee_Bear_GROW_102.jpg,20629,T22,"[['9.2', '9.2', '9.2']]",3,3,9.2,"[1312868, 2424349, 2376369]"
82937334,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Manistee_Bear_GROW_101.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Manistee_Bear_GROW_102.jpg,20629,T26,"[['6', '6', '6']]",3,3,6,"[1312868, 2424349, 2376369]"
82937334,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Manistee_Bear_GROW_101.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Manistee_Bear_GROW_102.jpg,20629,T27,"[['9.0-9.9', '9.0-9.9', '9.0-9.9']]",3,3,9.0-9.9,"[1312868, 2424349, 2376369]"
82937334,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Manistee_Bear_GROW_101.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Manistee_Bear_GROW_102.jpg,20629,T28,"[['9.5', '9.5', '9.5']]",3,3,9.5,"[1312868, 2424349, 2376369]"
82937334,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Manistee_Bear_GROW_101.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Manistee_Bear_GROW_102.jpg,20629,T32,"[['1', '1', '1']]",3,3,1,"[1312868, 2424349, 2376369]"
82937334,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Manistee_Bear_GROW_101.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Manistee_Bear_GROW_102.jpg,20629,T33,"[['10.3', '10.3', '10.3']]",3,3,10.3,"[1312868, 2424349, 2376369]"
82937334,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Manistee_Bear_GROW_101.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Manistee_Bear_GROW_102.jpg,20629,T34,"[['10.3', '10.3', '10.3']]",3,3,10.3,"[1312868, 2424349, 2376369]"
82937337,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/NEWAYGO_PICKEREL12N13WSEC1_GROW_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/NEWAYGO_PICKEREL12N13WSEC1_GROW_0005_2.jpeg,20629,T2,"[['3', '3', '3']]",3,3,3,"[1312868, 2424349, 1691537]"
82937337,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/NEWAYGO_PICKEREL12N13WSEC1_GROW_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/NEWAYGO_PICKEREL12N13WSEC1_GROW_0005_2.jpeg,20629,T3,"[['4.0-4.5', '4.0-4.5', '4.0-4.5']]",3,3,4.0-4.5,"[1312868, 2424349, 1691537]"
82937337,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/NEWAYGO_PICKEREL12N13WSEC1_GROW_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/NEWAYGO_PICKEREL12N13WSEC1_GROW_0005_2.jpeg,20629,T4,"[['4.3', '4.3', '4.3']]",3,3,4.3,"[1312868, 2424349, 1691537]"
82937337,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/NEWAYGO_PICKEREL12N13WSEC1_GROW_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/NEWAYGO_PICKEREL12N13WSEC1_GROW_0005_2.jpeg,20629,T8,"[['1', '1', '1']]",3,3,1,"[1312868, 2424349, 1691537]"
82937337,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/NEWAYGO_PICKEREL12N13WSEC1_GROW_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/NEWAYGO_PICKEREL12N13WSEC1_GROW_0005_2.jpeg,20629,T9,"[['5.0', '5.0', '5.0']]",3,3,5,"[1312868, 2424349, 1691537]"
82937337,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/NEWAYGO_PICKEREL12N13WSEC1_GROW_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/NEWAYGO_PICKEREL12N13WSEC1_GROW_0005_2.jpeg,20629,T10,"[['5.0', '--']]",2,1,5,"[2424349, 1691537]"
82937337,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/NEWAYGO_PICKEREL12N13WSEC1_GROW_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/NEWAYGO_PICKEREL12N13WSEC1_GROW_0005_2.jpeg,20629,T14,"[['6', '6', '6']]",3,3,6,"[1312868, 2424349, 1691537]"
82937337,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/NEWAYGO_PICKEREL12N13WSEC1_GROW_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/NEWAYGO_PICKEREL12N13WSEC1_GROW_0005_2.jpeg,20629,T15,"[['6.0-6.4', '6.0-6.4', '6.0-6.4']]",3,3,6.0-6.4,"[1312868, 2424349, 1691537]"
82937337,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/NEWAYGO_PICKEREL12N13WSEC1_GROW_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/NEWAYGO_PICKEREL12N13WSEC1_GROW_0005_2.jpeg,20629,T16,"[['6.1', '6.1', '6.1']]",3,3,6.1,"[1312868, 2424349, 1691537]"
82937337,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/NEWAYGO_PICKEREL12N13WSEC1_GROW_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/NEWAYGO_PICKEREL12N13WSEC1_GROW_0005_2.jpeg,20629,T20,"[['14', '14', '14']]",3,3,14,"[1312868, 2424349, 1691537]"
82937337,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/NEWAYGO_PICKEREL12N13WSEC1_GROW_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/NEWAYGO_PICKEREL12N13WSEC1_GROW_0005_2.jpeg,20629,T21,"[['6.6-7.4', '6.6-7.4', '6.6-7.4']]",3,3,6.6-7.4,"[1312868, 2424349, 1691537]"
82937337,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/NEWAYGO_PICKEREL12N13WSEC1_GROW_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/NEWAYGO_PICKEREL12N13WSEC1_GROW_0005_2.jpeg,20629,T22,"[['7.0', '7.0', '7.0']]",3,3,7,"[1312868, 2424349, 1691537]"
82937341,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Oakland_LowerPettibone_63-673_1990_GROW_001_01.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Oakland_LowerPettibone_63-673_1990_GROW_001_02.jpeg,20629,T2,"[['23', '23', '23']]",3,3,23,"[1312868, 2424349, 2376369]"
82937341,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Oakland_LowerPettibone_63-673_1990_GROW_001_01.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Oakland_LowerPettibone_63-673_1990_GROW_001_02.jpeg,20629,T3,"[['1.7-2.9', '1.7-2.9', '1.7-2.9']]",3,3,1.7-2.9,"[1312868, 2424349, 2376369]"
82937341,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Oakland_LowerPettibone_63-673_1990_GROW_001_01.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Oakland_LowerPettibone_63-673_1990_GROW_001_02.jpeg,20629,T4,"[['2.3', '2.3', '2.3']]",3,3,2.3,"[1312868, 2424349, 2376369]"
82937341,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Oakland_LowerPettibone_63-673_1990_GROW_001_01.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Oakland_LowerPettibone_63-673_1990_GROW_001_02.jpeg,20629,T8,"[['11', '11', '11']]",3,3,11,"[1312868, 2424349, 2376369]"
82937341,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Oakland_LowerPettibone_63-673_1990_GROW_001_01.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Oakland_LowerPettibone_63-673_1990_GROW_001_02.jpeg,20629,T9,"[['2.8-3.7', '2.8-3.7', '2.8-3.7']]",3,3,2.8-3.7,"[1312868, 2424349, 2376369]"
82937341,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Oakland_LowerPettibone_63-673_1990_GROW_001_01.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Oakland_LowerPettibone_63-673_1990_GROW_001_02.jpeg,20629,T10,"[['3.2', '3.2', '3.2']]",3,3,3.2,"[1312868, 2424349, 2376369]"
82937341,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Oakland_LowerPettibone_63-673_1990_GROW_001_01.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Oakland_LowerPettibone_63-673_1990_GROW_001_02.jpeg,20629,T14,"[['11', '11', '11']]",3,3,11,"[1312868, 2424349, 2376369]"
82937341,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Oakland_LowerPettibone_63-673_1990_GROW_001_01.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Oakland_LowerPettibone_63-673_1990_GROW_001_02.jpeg,20629,T15,"[['4.1-5.2', '4.1-5.2', '4.1-5.2']]",3,3,4.1-5.2,"[1312868, 2424349, 2376369]"
82937341,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Oakland_LowerPettibone_63-673_1990_GROW_001_01.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Oakland_LowerPettibone_63-673_1990_GROW_001_02.jpeg,20629,T16,"[['4.7', '4.7', '4.7']]",3,3,4.7,"[1312868, 2424349, 2376369]"
82937341,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Oakland_LowerPettibone_63-673_1990_GROW_001_01.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Oakland_LowerPettibone_63-673_1990_GROW_001_02.jpeg,20629,T20,"[['7', '7', '7']]",3,3,7,"[1312868, 2424349, 2376369]"
82937341,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Oakland_LowerPettibone_63-673_1990_GROW_001_01.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Oakland_LowerPettibone_63-673_1990_GROW_001_02.jpeg,20629,T21,"[['5.0-7.0', '5.0-7.0', '5.0-7.0']]",3,3,5.0-7.0,"[1312868, 2424349, 2376369]"
82937341,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Oakland_LowerPettibone_63-673_1990_GROW_001_01.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Oakland_LowerPettibone_63-673_1990_GROW_001_02.jpeg,20629,T22,"[['6.0', '6.0', '6.0']]",3,3,6,"[1312868, 2424349, 2376369]"
82937341,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Oakland_LowerPettibone_63-673_1990_GROW_001_01.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Oakland_LowerPettibone_63-673_1990_GROW_001_02.jpeg,20629,T26,"[['1', '1', '1']]",3,3,1,"[1312868, 2424349, 2376369]"
82937341,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Oakland_LowerPettibone_63-673_1990_GROW_001_01.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Oakland_LowerPettibone_63-673_1990_GROW_001_02.jpeg,20629,T27,"[['7.0', '7.0', '7.0']]",3,3,7,"[1312868, 2424349, 2376369]"
82937341,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Oakland_LowerPettibone_63-673_1990_GROW_001_01.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Oakland_LowerPettibone_63-673_1990_GROW_001_02.jpeg,20629,T28,"[['7.0', '7.0', '7.0']]",3,3,7,"[1312868, 2424349, 2376369]"
82937342,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Otsego_Dixon_GROW_008.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Otsego_Dixon_GROW_010.jpeg,20629,T2,"[['13', '13', '13']]",3,3,13,"[2424349, 1312868, 2376369]"
82937342,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Otsego_Dixon_GROW_008.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Otsego_Dixon_GROW_010.jpeg,20629,T3,"[['4.3-5.9', '4.3-5.9', '4.3-5.9']]",3,3,4.3-5.9,"[2424349, 1312868, 2376369]"
82937342,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Otsego_Dixon_GROW_008.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Otsego_Dixon_GROW_010.jpeg,20629,T4,"[['5.2', '5.2', '5.2']]",3,3,5.2,"[2424349, 1312868, 2376369]"
82937342,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Otsego_Dixon_GROW_008.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Otsego_Dixon_GROW_010.jpeg,20629,T8,"[['18', '18', '18']]",3,3,18,"[2424349, 1312868, 2376369]"
82937342,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Otsego_Dixon_GROW_008.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Otsego_Dixon_GROW_010.jpeg,20629,T9,"[['4.2-7.1', '4.2-7.1', '4.2-7.1']]",3,3,4.2-7.1,"[2424349, 1312868, 2376369]"
82937342,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Otsego_Dixon_GROW_008.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Otsego_Dixon_GROW_010.jpeg,20629,T10,"[['5.9', '5.9', '5.9']]",3,3,5.9,"[2424349, 1312868, 2376369]"
82937342,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Otsego_Dixon_GROW_008.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Otsego_Dixon_GROW_010.jpeg,20629,T14,"[['4', '4', '4']]",3,3,4,"[2424349, 1312868, 2376369]"
82937342,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Otsego_Dixon_GROW_008.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Otsego_Dixon_GROW_010.jpeg,20629,T15,"[['7.1-8.0', '7.1-8.0', '7.1-8.0']]",3,3,7.1-8.0,"[2424349, 1312868, 2376369]"
82937342,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Otsego_Dixon_GROW_008.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Otsego_Dixon_GROW_010.jpeg,20629,T16,"[['7.4', '7.4', '7.4']]",3,3,7.4,"[2424349, 1312868, 2376369]"
82937342,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Otsego_Dixon_GROW_008.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Otsego_Dixon_GROW_010.jpeg,20629,T20,"[['12', '12', '12']]",3,3,12,"[2424349, 1312868, 2376369]"
82937342,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Otsego_Dixon_GROW_008.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Otsego_Dixon_GROW_010.jpeg,20629,T21,"[['7.3-8.4', '7.3-8.4', '7.3-8.4']]",3,3,7.3-8.4,"[2424349, 1312868, 2376369]"
82937342,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Otsego_Dixon_GROW_008.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Otsego_Dixon_GROW_010.jpeg,20629,T22,"[['7.9', '7.9', '7.9']]",3,3,7.9,"[2424349, 1312868, 2376369]"
82937342,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Otsego_Dixon_GROW_008.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Otsego_Dixon_GROW_010.jpeg,20629,T26,"[['2', '2', '2']]",3,3,2,"[2424349, 1312868, 2376369]"
82937342,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Otsego_Dixon_GROW_008.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Otsego_Dixon_GROW_010.jpeg,20629,T27,"[['8.6-8.8', '8.6-8.8', '8.6-8.8']]",3,3,8.6-8.8,"[2424349, 1312868, 2376369]"
82937342,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Otsego_Dixon_GROW_008.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Otsego_Dixon_GROW_010.jpeg,20629,T28,"[['8.7', '8.7', '8.7']]",3,3,8.7,"[2424349, 1312868, 2376369]"
