"subject_id","task","data.aligned_text","data.number_views","data.consensus_score","data.consensus_text"
58754526,"T3","[['9.6', '9.6', '9.6', '9.6']]",4,4,"9.6"
58754526,"T4","[['9.6', '9.6', '9.6', '9.6']]",4,4,"9.6"
58754526,"T8","[['2', '2', '2', '2']]",4,4,"2"
58754526,"T9","[['10.1-10.5', '10.1-10.5', '10.1-10.5', '10.1-10.5']]",4,4,"10.1-10.5"
58754526,"T10","[['10.3', '10.3', '10.3', '10.3']]",4,4,"10.3"
58754526,"T14","[['2', '2', '2', '2']]",4,4,"2"
58754526,"T15","[['11.4-11.6', '11.4-11.6', '11.4-11.6', '11.4-11.6']]",4,4,"11.4-11.6"
58754526,"T16","[['11.5', '11.5', '11.5', '11.5']]",4,4,"11.5"
58754526,"T20","[['1', '1', '1', '1']]",4,4,"1"
58754526,"T21","[['12.3', '12.3', '12.3', '12..3']]",4,3,"12.3"
58754526,"T22","[['12.3', '12.3', '12.3', '12.3']]",4,4,"12.3"
58754532,"T2","[['14', '14', '14', '14']]",4,4,"14"
58754532,"T3","[['9.3-10.0', '9.3-10.0', '9.3-10.0', '9.3-10.0']]",4,4,"9.3-10.0"
58754532,"T4","[['9.8', '9.8', '9.8', '9.8']]",4,4,"9.8"
58754532,"T8","[['26', '26', '26', '26']]",4,4,"26"
58754532,"T9","[['9.7-13.5', '9.7-13.5', '9.7-13.5', '9.7-13.5']]",4,4,"9.7-13.5"
58754532,"T10","[['10.3', '10.3', '10.3', '10.3']]",4,4,"10.3"
58754532,"T14","[['12', '12', '12', '12']]",4,4,"12"
58754532,"T15","[['9.2-14.0', '9.2-14.0', '9.2-14.0', '9.2-14.0']]",4,4,"9.2-14.0"
58754532,"T16","[['11.2', '11.2', '11.2', '11.2']]",4,4,"11.2"
58754532,"T20","[['1', '1', '1', '1']]",4,4,"1"
58754532,"T21","[['13.0', '13.0', '13.0', '13.0']]",4,4,"13.0"
58754532,"T22","[['13.0', '13.0', '13.0', '13.0']]",4,4,"13.0"
58754542,"T2","[['2', '2', '2', '2']]",4,4,"2"
58754542,"T3","[['11.4-12.1', '11.4-12.1', '11.4-12.1', '11.4-12.1']]",4,4,"11.4-12.1"
58754542,"T4","[['11.9', '11.9', '11.9', '11.9']]",4,4,"11.9"
58754542,"T8","[['8', '8', '8', '8']]",4,4,"8"
58754542,"T9","[['11.2-12.9', '11.2-12.9', '11.2-12.9', '11.2-12.9']]",4,4,"11.2-12.9"
58754542,"T10","[['12.6', '12.6', '12.6', '12.6']]",4,4,"12.6"
58754542,"T14","[['29', '29', '29', '29']]",4,4,"29"
58754542,"T15","[['12.6-14.4', '12.6-14.4', '12.6-14.4', '12.6-14.4']]",4,4,"12.6-14.4"
58754542,"T16","[['13.3', '13.3', '13.3', '13.3']]",4,4,"13.3"
58754542,"T20","[['10', '10', '10', '10']]",4,4,"10"
58754542,"T21","[['13.0-14.3', '13.0-14.3', '13.0-14.3', '13.0-14.3']]",4,4,"13.0-14.3"
58754542,"T22","[['13.7', '13.7', '13.7', '13.7']]",4,4,"13.7"
58754542,"T26","[['2', '2', '2', '2']]",4,4,"2"
58754542,"T27","[['16.2-16.2', '16.2-16.2', '16.2-16.2', '16.2-16.2']]",4,4,"16.2-16.2"
58754542,"T28","[['16.2', '16.2', '16.2', '16.2']]",4,4,"16.2"
58754544,"T2","[['3', '3', '3', '3']]",4,4,"3"
58754544,"T3","[['13.3-13.8', '13.3-13.8', '13.3-13.8', '13.3-13.8']]",4,4,"13.3-13.8"
58754544,"T4","[['13.6', '13.6', '13.6', '13.6']]",4,4,"13.6"
58754544,"T8","[['1', '1', '1', '1']]",4,4,"1"
58754544,"T9","[['14.3', '14.3', '14.3', '14.3']]",4,4,"14.3"
58754544,"T10","[['14.3', '14.3', '14.3', '14.3']]",4,4,"14.3"
58754544,"T14","[['1', '1', '1', '1']]",4,4,"1"
58754544,"T15","[['14.0', '14.0', '14.0', '14.0']]",4,4,"14.0"
58754544,"T16","[['14.0', '14.0', '14.0', '14.0']]",4,4,"14.0"
58754544,"T20","[['3', '3', '3', '3']]",4,4,"3"
58754544,"T21","[['14.3-14.4', '14.3-14.4', '14.3-14.4', '14.3-14.4']]",4,4,"14.3-14.4"
58754544,"T22","[['14.4', '14.4', '14.4', '14.4']]",4,4,"14.4"
58754679,"T2","[['2', '2', '2', '2']]",4,4,"2"
58754679,"T3","[['14.2-14.3', '14.2-14.3', '14.2-14.3', '14.2-14.3']]",4,4,"14.2-14.3"
58754679,"T4","[['14.2', '14.2', '14.2', '14.2']]",4,4,"14.2"
58754679,"T8","[['9', '9', '9', '9']]",4,4,"9"
58754679,"T9","[['14.6-15.5', '14.6-15.5', '14.6-15.5', '14.6-15.5']]",4,4,"14.6-15.5"
58754679,"T10","[['14.9', '14.9', '14.9', '14.9']]",4,4,"14.9"
58754679,"T14","[['1', '1', '1', '1']]",4,4,"1"
58754679,"T15","[['15.5', '15.5', '15.5', '15.5']]",4,4,"15.5"
58754679,"T16","[['15.5', '15.5', '15.5', '15.5']]",4,4,"15.5"
58754680,"T2","[['1', '1', '1', '1']]",4,4,"1"
58754680,"T3","[['...', '.'], ['', '.'], ['', '.']]",2,1,"... . ."
58754680,"T4","[['7.9', '7.9', '7.9', '7.9']]",4,4,"7.9"
58754680,"T8","[['8', '8', '8', '8']]",4,4,"8"
58754680,"T9","[['8.3-11.0', '8.3-11.0', '8.3-11.0', '8.3-11.0']]",4,4,"8.3-11.0"
58754680,"T10","[['9.9', '9.9', '9.9', '9.9']]",4,4,"9.9"
58754680,"T14","[['7', '7', '7', '7']]",4,4,"7"
58754680,"T15","[['10.7-14.2', '10.7-14.2', '10.7-14.2', '10.7-14.2']]",4,4,"10.7-14.2"
58754680,"T16","[['11.8', '11.8', '11.8', '11.8']]",4,4,"11.8"
58754680,"T20","[['10', '10', '10', '10']]",4,4,"10"
58754680,"T21","[['11.3-14.3', '11.3-14.3', '11.3-14.3', '11.3-14.3']]",4,4,"11.3-14.3"
58754680,"T22","[['12.3', '12.3', '12.3', '12.3']]",4,4,"12.3"
58754680,"T26","[['6', '6', '6', '6']]",4,4,"6"
58754680,"T27","[['12.3-12.9', '12.3-12.9', '12.3-12.9', '12.3-12.9']]",4,4,"12.3-12.9"
58754680,"T28","[['12.6', '12.6', '12.6', '12.6']]",4,4,"12.6"
58754680,"T32","[['5', '5', '5', '5']]",4,4,"5"
58754680,"T33","[['12.3-12.7', '12.3-12.7', '12.3-12.7', '12.3-12.7']]",4,4,"12.3-12.7"
58754680,"T34","[['12.5', '12.5', '12.5', '12.5']]",4,4,"12.5"
58754886,"T2","[['2', '2', '2', '2']]",4,4,"2"
58754886,"T3","[['10.7-12.4', '10.7-12.4', '10.7-12.4', '10.7-12.4']]",4,4,"10.7-12.4"
58754886,"T4","[['11.6', '11.6', '11.6', '11.6']]",4,4,"11.6"
58754886,"T8","[['3', '3', '3', '3']]",4,4,"3"
58754886,"T9","[['11.7-13.0', '11.7-13.0', '11.7-13.0', '11.7-13.0']]",4,4,"11.7-13.0"
58754886,"T10","[['12.4', '12.4', '12.4', '12.4']]",4,4,"12.4"
58754897,"T2","[['3', '3', '3', '3']]",4,4,"3"
58754897,"T3","[['13.1-13.8', '13.1-13.8', '13.1-13.8', '13.1-13.8']]",4,4,"13.1-13.8"
58754897,"T4","[['13.4', '13.4', '13.4', '13.4']]",4,4,"13.4"
58754950,"T2","[['1', '1', '1', '1']]",4,4,"1"
58754950,"T3","[['15.1', '15.1', '15.1', '15.1']]",4,4,"15.1"
58754950,"T4","[['15.1', '15.1', '15.1', '15.1']]",4,4,"15.1"
58754950,"T8","[['1', '1', '1', '1']]",4,4,"1"
58754950,"T9","[['15.3', '15.3', '15.3', '15.3']]",4,4,"15.3"
58754950,"T10","[['15.3', '15.3', '15.3', '15.3']]",4,4,"15.3"
58754969,"T2","[['2', '2', '2', '1']]",4,3,"2"
58754969,"T3","[['11.7', '11.7', '11.7', '11.7']]",4,4,"11.7"
58754969,"T4","[['11.7', '11.7', '11.7', '11.7']]",4,4,"11.7"
58754969,"T8","[['4', '4', '4', '4']]",4,4,"4"
58754969,"T9","[['12.0-13.0', '12.0-13.0', '12.0-13.0', '12.0-13.0']]",4,4,"12.0-13.0"
58754969,"T10","[['12.5', '12.5', '12.5', '12.5']]",4,4,"12.5"
58754969,"T14","[['1', '1', '1', '1']]",4,4,"1"
58754969,"T15","[['13.2', '13.2', '13.2', '13.2']]",4,4,"13.2"
58754969,"T16","[['13.2', '13.2', '13.2', '13.2']]",4,4,"13.2"
58754969,"T20","[['5', '5', '5', '5']]",4,4,"5"
58754969,"T21","[['14.8-15.5', '14.8-15.5', '14.8-15.5', '14.8-15.5']]",4,4,"14.8-15.5"
58754969,"T22","[['15.0', '15.0', '15.0', '15.0']]",4,4,"15.0"
58754969,"T26","[['1', '1', '1', '1']]",4,4,"1"
58754969,"T27","[['17.2', '17.2', '17.2', '17.2']]",4,4,"17.2"
58754969,"T28","[['17.2', '17.2', '17.2', '17.2']]",4,4,"17.2"
58754970,"T2","[['1', '1', '1', '1']]",4,4,"1"
58754970,"T3","[['14.0', '14.0', '14.0', '14.0']]",4,4,"14.0"
58754970,"T4","[['14.0', '14.0', '14.0', '14.0']]",4,4,"14.0"
58754972,"T2","[['6', '6', '6', '6']]",4,4,"6"
58754972,"T3","[['10.6-11.2', '10.6-11.2', '10.6-11.2', '10.6-11.2']]",4,4,"10.6-11.2"
58754972,"T4","[['11.0', '11.0', '11.0', '11.0']]",4,4,"11.0"
58754972,"T8","[['5', '5', '5', '5']]",4,4,"5"
58754972,"T9","[['10.6-11.6', '10.6-11.6', '10.6-11.6', '10.6-11.6']]",4,4,"10.6-11.6"
58754972,"T10","[['11.1', '11.1', '11.1', '11.1']]",4,4,"11.1"
58754980,"T2","[['14', '14', '14', '14']]",4,4,"14"
58754980,"T3","[['10.0-12.6', '10.0-12.6', '10.0-12.6', '10.0-12.6']]",4,4,"10.0-12.6"
58754980,"T4","[['11.9', '11.9', '11.9', '11.9']]",4,4,"11.9"
58754980,"T8","[['4', '4', '4', '4']]",4,4,"4"
58754980,"T9","[['13.3-14.0', '13.3-14.0', '13.3-14.0', '13.3-14.0']]",4,4,"13.3-14.0"
58754980,"T10","[['13.6', '13.6', '13.6', '13.6']]",4,4,"13.6"
58754980,"T14","[['1', '1', '1', '1']]",4,4,"1"
58754980,"T15","[['.'], ['.'], ['.']]",1,1,". . ."
58754980,"T16","[['15.0', '15.0', '15.0', '15.0']]",4,4,"15.0"
58754980,"T20","[['9', '9', '9', '9']]",4,4,"9"
58754980,"T21","[['9.5-12.6', '9.5-12.6', '9.5-12.6', '9.5-12.6']]",4,4,"9.5-12.6"
58754980,"T22","[['11.3', '11.3', '11.3', '11.3']]",4,4,"11.3"
58754980,"T26","[['1', '1', '1', '1']]",4,4,"1"
58754980,"T27","[['.'], ['.'], ['.']]",1,1,". . ."
58754980,"T28","[['13.6', '13.6', '13.6', '13.6']]",4,4,"13.6"
58754981,"T2","[['13', '13', '13', '13']]",4,4,"13"
58754981,"T3","[['9.7-13.2', '9.7-13.2', '9.7-13.2', '9.7-13.2']]",4,4,"9.7-13.2"
58754981,"T4","[['12.4', '12.4', '12.4', '12.4']]",4,4,"12.4"
58754981,"T8","[['32', '32', '32', '32']]",4,4,"32"
58754981,"T9","[['11.7-13.8', '11.7-13.8', '11.7-13.8', '11.7-13.8']]",4,4,"11.7-13.8"
58754981,"T10","[['12.9', '12.9', '12.9', '12.9']]",4,4,"12.9"
58754981,"T14","[['4', '4', '4', '4']]",4,4,"4"
58754981,"T15","[['12.6-14.6', '12.6-14.6', '12.6-14.6', '12.6-14.6']]",4,4,"12.6-14.6"
58754981,"T16","[['13.6', '13.6', '13.6', '13.6']]",4,4,"13.6"
58754981,"T20","[['1', '1', '1', '1']]",4,4,"1"
58754981,"T21","[['.', '...'], ['.', ''], ['.', '']]",2,1,". . ."
58754981,"T22","[['10.5', '10.5', '10.5', '10.5']]",4,4,"10.5"
58754981,"T26","[['10', '10', '10', '10']]",4,4,"10"
58754981,"T27","[['12.0-13.2', '12.0-13.2', '12.0-13.2', '12.0-13.2']]",4,4,"12.0-13.2"
58754981,"T28","[['12.5', '12.5', '12.5', '12.5']]",4,4,"12.5"
58754981,"T32","[['48', '48', '48', '48']]",4,4,"48"
58754981,"T33","[['12.4-13.9', '12.4-13.9', '12.4-13.9', '12.4-13.9']]",4,4,"12.4-13.9"
58754981,"T34","[['13.3', '13.3', '13.3', '13.3']]",4,4,"13.3"
58754981,"T38","[['67', '67', '67', '67']]",4,4,"67"
58754981,"T39","[['13.0-14.5', '13.0-14.5', '13.0-14.5', '13.0-14.5']]",4,4,"13.0-14.5"
58754981,"T40","[['13.6', '13.6', '13.6', '13.6']]",4,4,"13.6"
58754981,"T44","[['4', '4', '4', '4']]",4,4,"4"
58754981,"T45","[['14.2-14.9', '14.2-14.9', '14.2-14.9', '14.2-14.9']]",4,4,"14.2-14.9"
58754981,"T46","[['14.5', '14.5', '14.5', '14.5']]",4,4,"14.5"
58754982,"T2","[['4', '4', '4', '4']]",4,4,"4"
58754982,"T3","[['12.7-13.4', '12.7-13.4', '12.7-13.4', '12.7-13.4']]",4,4,"12.7-13.4"
58754982,"T4","[['13.0', '13.0', '13.0', '13.0']]",4,4,"13.0"
58754982,"T8","[['2', '2', '2', '2']]",4,4,"2"
58754982,"T9","[['13.1-13.6', '13.1-13.6', '13.1-13.6', '13.1-13.6']]",4,4,"13.1-13.6"
58754982,"T10","[['13.4', '13.4', '13.4', '13.4']]",4,4,"13.4"
58754982,"T14","[['3', '2', '2', '2']]",4,3,"2"
58754982,"T15","[['13.2-14.3', '14.0-14.0', '14.0-14.0', '14.0-14.0']]",4,3,"14.0-14.0"
58754982,"T16","[['13.7', '14.0', '14.0', '14.0']]",4,3,"14.0"
58754982,"T20","[['2', '3', '3', '3']]",4,3,"3"
58754982,"T21","[['14.2-14.5', '13.2-14.3', '13.2-14.3', '13.2-14.3']]",4,3,"13.2-14.3"
58754982,"T22","[['14.4', '13.7', '13.2', '13.7']]",4,2,"13.7"
58754982,"T26","[['2', '2', '2']]",3,3,"2"
58754982,"T27","[['14.2-14.5', '14.2-14.5', '14.2-14.5']]",3,3,"14.2-14.5"
58754982,"T28","[['14.4', '14.4', '14.4']]",3,3,"14.4"
58754983,"T2","[['12', '12', '12', '12']]",4,4,"12"
58754983,"T3","[['11.8-13.2', '11.8-13.2', '11.8-13.2', '11.8-13.2']]",4,4,"11.8-13.2"
58754983,"T4","[['12.5', '12.5', '12.5', '12.5']]",4,4,"12.5"
58754983,"T8","[['42', '42', '42', '42']]",4,4,"42"
58754983,"T9","[['12.3-14.0', '12.3-14.0', '12.3-14.0', '12.3-14.0']]",4,4,"12.3-14.0"
58754983,"T10","[['13.2', '13.2', '13.2', '13.2']]",4,4,"13.2"
58754983,"T14","[['3', '3', '3', '3']]",4,4,"3"
58754983,"T15","[['13.5-14.0', '13.5-14.0', '13.5-14.0', '13.5-14.0']]",4,4,"13.5-14.0"
58754983,"T16","[['13.8', '13.8', '13.8', '13.8']]",4,4,"13.8"
58754983,"T20","[['2', '2', '2', '2']]",4,4,"2"
58754983,"T21","[['12.3-13-3', '12.3-13.3', '12.3-13.3', '12.3-13.3']]",4,3,"12.3-13.3"
58754983,"T22","[['12.8', '12.8', '12.8', '12.8']]",4,4,"12.8"
58754983,"T26","[['47', '47', '47', '47']]",4,4,"47"
58754983,"T27","[['12.5-14.5', '12.5-14.5', '12.5-14.5', '12.5-14.5']]",4,4,"12.5-14.5"
58754983,"T28","[['13.5', '13.5', '13.5', '13.5']]",4,4,"13.5"
58754983,"T32","[['15', '15', '15.1', '15']]",4,3,"15"
58754983,"T33","[['13.3-14.7', '13.3-14.7', '13.3-14.7', '13.3-14.7']]",4,4,"13.3-14.7"
58754983,"T34","[['14.2', '14.2', '14.2', '14.2']]",4,4,"14.2"
58754983,"T38","[['1', '1', '1', '1']]",4,4,"1"
58754983,"T39","[['...']]",1,1,"..."
58754983,"T40","[['14.2', '14.2', '14.2', '14.2']]",4,4,"14.2"
58754984,"T2","[['11', '11', '11', '11']]",4,4,"11"
58754984,"T3","[['11.9-12.9', '11.9-12.9', '11.9-12.9', '11.9-12.9']]",4,4,"11.9-12.9"
58754984,"T4","[['12.5', '12.5', '12.5', '12.5']]",4,4,"12.5"
58754984,"T8","[['34', '34', '34', '34']]",4,4,"34"
58754984,"T9","[['12.2-14.2', '12.2-14.2', '12.2-14.2', '12.2-14.2']]",4,4,"12.2-14.2"
58754984,"T10","[['12.9', '12.9', '12.9', '12.9']]",4,4,"12.9"
58754984,"T14","[['4', '4', '4', '4']]",4,4,"4"
58754984,"T15","[['12.5-13.1', '12.5-13.1', '12.5-13.1', '12.5-13.1']]",4,4,"12.5-13.1"
58754984,"T16","[['12.8', '12.8', '12.8', '12.8']]",4,4,"12.8"
58754984,"T20","[['10', '10', '10', '10']]",4,4,"10"
58754984,"T21","[['11.5-12.7', '11.5-12.7', '11.5-12.7', '11.5-12.7']]",4,4,"11.5-12.7"
58754984,"T22","[['12.0', '12.0', '12.0', '12.0']]",4,4,"12.0"
58754984,"T26","[['52', '52', '52', '52']]",4,4,"52"
58754984,"T27","[['12.0-13.6', '12.0-13.6', '12.0-13.6', '12.0-13.6']]",4,4,"12.0-13.6"
58754984,"T28","[['12.8', '12.8', '12.8', '12.8']]",4,4,"12.8"
58754984,"T32","[['55', '55', '55', '55']]",4,4,"55"
58754984,"T33","[['12.6-14.4', '12.6-14.4', '12.6-14.4', '12.6-14.4']]",4,4,"12.6-14.4"
58754984,"T34","[['13.4', '13.4', '13.4', '13.4']]",4,4,"13.4"
58754984,"T38","[['1', '1', '1', '1']]",4,4,"1"
58754984,"T39","[['...', '...']]",2,2,"..."
58754984,"T40","[['14.0', '14.0', '14.0', '14.0']]",4,4,"14.0"
58755001,"T2","[['15', '15', '15', '15']]",4,4,"15"
58755001,"T3","[['6.3-7.7', '6.3-7.7', '6.3-7.7', '6.3-7.7']]",4,4,"6.3-7.7"
58755001,"T4","[['7.0', '7.0', '7.0', '7.0']]",4,4,"7.0"
58755001,"T8","[['16', '16', '16', '16']]",4,4,"16"
58755001,"T9","[['7.7-8.9', '7.7-8.9', '7.7-8.9', '7.7-8.9']]",4,4,"7.7-8.9"
58755001,"T10","[['8.1', '8.1', '8.1', '8.1']]",4,4,"8.1"
58755001,"T14","[['5', '5', '5', '5']]",4,4,"5"
58755001,"T15","[['9.5-10.8', '9.5-10.8', '9.5-10.8', '9.5-10.8']]",4,4,"9.5-10.8"
58755001,"T16","[['9.1', '9.1', '9.1', '9.1']]",4,4,"9.1"
58755025,"T2","[['23', '23', '23', '23']]",4,4,"23"
58755025,"T3","[['11.2-13.8', '11.2-13.8', '11.2-13.8', '11.2-13.8']]",4,4,"11.2-13.8"
58755025,"T4","[['12.1', '12.1', '12.1', '12.1']]",4,4,"12.1"
58755025,"T8","[['11', '11', '11', '11']]",4,4,"11"
58755025,"T9","[['13.5-14.2', '13.5-14.2', '13.5-14.2', '13.5-14.2']]",4,4,"13.5-14.2"
58755025,"T10","[['13.8', '13.8', '13.8', '13.8']]",4,4,"13.8"
58755025,"T14","[['7', '7', '7', '7']]",4,4,"7"
58755025,"T15","[['14.3-15.1', '14.3-15.1', '14.3-15.1', '14.3-15.1']]",4,4,"14.3-15.1"
58755025,"T16","[['14.7', '14.7', '14.7', '14.7']]",4,4,"14.7"
58755025,"T20","[['1', '1', '1', '1']]",4,4,"1"
58755025,"T21","[['15.3', '15.3', '15.3', '15.3']]",4,4,"15.3"
58755025,"T22","[['15.3', '15.3', '15.3', '15.3']]",4,4,"15.3"
58755175,"T2","[['1', '1', '1', '1']]",4,4,"1"
58755175,"T3","[['13.0', '13.0', '13.0', '13.0']]",4,4,"13.0"
58755175,"T4","[['13.0', '13.0', '13.0', '13.0']]",4,4,"13.0"
58755252,"T2","[['1', '1', '1', '1']]",4,4,"1"
58755252,"T3","[['...', '.'], ['', '.'], ['', '.']]",2,1,"... . ."
58755252,"T4","[['12.4', '12.4', '12.4', '12.4']]",4,4,"12.4"
58755269,"T2","[['1', '1', '1', '1']]",4,4,"1"
58755269,"T3","[['9.0', '9.0', '9.0', '9.0']]",4,4,"9.0"
58755269,"T4","[['9.0', '9.0', '9.0', '9.0']]",4,4,"9.0"
58755269,"T8","[['14', '14', '14', '14']]",4,4,"14"
58755269,"T9","[['10.8-12.0', '10.8-12.0', '10.8-12.0', '10.8-12.0']]",4,4,"10.8-12.0"
58755269,"T10","[['11.3', '11.3', '11.3', '11.3']]",4,4,"11.3"
58755269,"T14","[['11', '11', '11', '11']]",4,4,"11"
58755269,"T15","[['11.1-14.1', '11.1-14.1', '11.1-14.1', '11.1-14.1']]",4,4,"11.1-14.1"
58755269,"T16","[['12.6', '12.6', '12.6', '12.6']]",4,4,"12.6"
58755269,"T20","[['9', '9', '9', '9']]",4,4,"9"
58755269,"T21","[['13.5-15.0', '13.5-15.0', '13.5-15.0', '13.5-15.0']]",4,4,"13.5-15.0"
58755269,"T22","[['14.2', '14.2', '14.2', '14.2']]",4,4,"14.2"
58755269,"T26","[['3', '3', '3', '3']]",4,4,"3"
58755269,"T27","[['13.6-14.5', '13.6-14.5', '13.6-14.5', '13.6-14.5']]",4,4,"13.6-14.5"
58755269,"T28","[['14.2', '14.2', '14.2', '14.2']]",4,4,"14.2"
58755270,"T2","[['1', '1', '1', '1']]",4,4,"1"
58755270,"T3","[['9.0', '9.0', '9.0', '9.0']]",4,4,"9.0"
58755270,"T4","[['9.0', '9.0', '9.0', '9.0']]",4,4,"9.0"
58755270,"T8","[['14', '14', '14', '14']]",4,4,"14"
58755270,"T9","[['10.8-12.0', '10.8-12.0', '10.8-12.0', '10.8-12.0']]",4,4,"10.8-12.0"
58755270,"T10","[['11.3', '11.3', '11.3', '11.3']]",4,4,"11.3"
58755270,"T14","[['11', '11', '11', '11']]",4,4,"11"
58755270,"T15","[['11.1-14.1', '11.1-14.1', '11.1-14.1', '11.1-14.1']]",4,4,"11.1-14.1"
58755270,"T16","[['12.6', '12.6', '12.6', '12.6']]",4,4,"12.6"
58755270,"T20","[['9', '9', '9', '9']]",4,4,"9"
58755270,"T21","[['13.5-15.0', '13.5-15.0', '13.5-15.0', '13.5-15.0']]",4,4,"13.5-15.0"
58755270,"T22","[['14.2', '14.2', '14.2', '14.2']]",4,4,"14.2"
58755270,"T26","[['3', '3', '3', '3']]",4,4,"3"
58755270,"T27","[['13.6-14.5', '13.6-14.5', '13.6-14.5', '13.6-14.5']]",4,4,"13.6-14.5"
58755270,"T28","[['14.2', '14.2', '14.2', '14.2']]",4,4,"14.2"
59073190,"T2","[['1', '1', '1', '1']]",4,4,"1"
59073190,"T3","[['8.5', '8.5', '8.5', '8.5']]",4,4,"8.5"
59073190,"T4","[['8.5', '8.5', '8.5', '8.5']]",4,4,"8.5"
59073190,"T8","[['3', '3', '3', '3']]",4,4,"3"
59073190,"T9","[['9.4-9.7', '9.4-9.7', '9.4-9.7', '9.4-9.7']]",4,4,"9.4-9.7"
59073190,"T10","[['9.5', '9.5', '9.5', '9.5']]",4,4,"9.5"
59073192,"T2","[['1', '1', '1']]",3,3,"1"
59073192,"T3","[['7.8', '7.8', '7.8']]",3,3,"7.8"
59073192,"T4","[['7.8', '7.8', '7.8']]",3,3,"7.8"
59073192,"T8","[['2', '2', '2']]",3,3,"2"
59073192,"T9","[['8.8-10.2', '8.5-10.2', '8.8-10.2']]",3,2,"8.8-10.2"
59073192,"T10","[['9.5', '9.5', '9.5']]",3,3,"9.5"
59073192,"T14","[['1', '1', '1']]",3,3,"1"
59073192,"T15","[['12.1', '12.1', '12.1']]",3,3,"12.1"
59073192,"T16","[['12.1', '12.1', '12.1']]",3,3,"12.1"
59073192,"T20","[['1', '1', '1']]",3,3,"1"
59073192,"T21","[['14.6', '14.6', '14.6']]",3,3,"14.6"
59073192,"T22","[['14.6', '14.6', '14.6']]",3,3,"14.6"
59073205,"T2","[['14', '14', '1', '14']]",4,3,"14"
59073205,"T3","[['8.7-10.6', '8.7-10.6', '7.2', '8.7-10.6']]",4,3,"8.7-10.6"
59073205,"T4","[['9.8', '9.8', '7.2', '9.8']]",4,3,"9.8"
59073205,"T8","[['22', '22', '22', '22']]",4,4,"22"
59073205,"T9","[['9.4-13.3', '9.4-13.3', '9.4-13.3', '9.4-13.3']]",4,4,"9.4-13.3"
59073205,"T10","[['12.6', '11.2', '11.2', '11.2']]",4,3,"11.2"
59073205,"T14","[['4', '4', '4', '4']]",4,4,"4"
59073205,"T15","[['12.3-17.0', '12.3-13.2', '12.3-13.2', '12.3-13.2']]",4,3,"12.3-13.2"
59073205,"T16","[['13.4', '12.6', '12.6', '12.6']]",4,3,"12.6"
59073205,"T20","[['10', '10', '10', '10']]",4,4,"10"
59073205,"T21","[['12.3-17.0', '12.3-17.0', '12.3-17.0', '12.3-17.0']]",4,4,"12.3-17.0"
59073205,"T22","[['13.4', '13.4', '13.4', '13.4']]",4,4,"13.4"
59073205,"T26","[['6', '6', '6', '6']]",4,4,"6"
59073205,"T27","[['13.6-16.2', '13.6-16.2', '13.6-16.2', '13.6-16.2']]",4,4,"13.6-16.2"
59073205,"T28","[['14.8', '14.8', '14.8', '14.8']]",4,4,"14.8"
59073205,"T32","[['1', '1', '1', '1']]",4,4,"1"
59073205,"T33","[['14.5', '14.5', '14.5', '14.5']]",4,4,"14.5"
59073205,"T34","[['14.5', '14.5', '14.5', '14.5']]",4,4,"14.5"
59073205,"T38","[['3', '3', '3', '3']]",4,4,"3"
59073205,"T39","[['17.4-18.9', '17.4-18.9', '17.4-18.9', '17.4-18.9']]",4,4,"17.4-18.9"
59073205,"T40","[['18.1', '18.1', '18.1', '18.1']]",4,4,"18.1"
59073206,"T2","[['1', '1', '1', '1']]",4,4,"1"
59073206,"T3","[['9.6', '9.6', '9.6', '9.6']]",4,4,"9.6"
59073206,"T4","[['9.6', '9.6', '9.6', '9.6']]",4,4,"9.6"
59073206,"T8","[['4', '4', '4', '4']]",4,4,"4"
59073206,"T9","[['11.4-13.0', '11.4-13.0', '11.4-13.0', '11.4-13.0']]",4,4,"11.4-13.0"
59073206,"T10","[['12.0', '12.0', '12.0', '12.0']]",4,4,"12.0"
59073206,"T14","[['3', '3', '3', '3']]",4,4,"3"
59073206,"T15","[['12.3-13.5', '12.3-13.5', '12.3-13.5', '12.3-13.5']]",4,4,"12.3-13.5"
59073206,"T16","[['12.9', '12.9', '12.9', '12.9']]",4,4,"12.9"
59073206,"T20","[['5', '5', '5', '5']]",4,4,"5"
59073206,"T21","[['13.5-15.9', '13.5-15.9', '13.5-15.9', '13.5-15.9']]",4,4,"13.5-15.9"
59073206,"T22","[['14.4', '14.4', '14.4', '14.4']]",4,4,"14.4"
59073206,"T26","[['2', '2', '2', '2']]",4,4,"2"
59073206,"T27","[['16.5-16.8', '16.5-16.8', '16.5-16.8', '16.5-16.8']]",4,4,"16.5-16.8"
59073206,"T28","[['16.6', '16.6', '16.6', '16.6']]",4,4,"16.6"
59073208,"T2","[['14', '14', '14', '14']]",4,4,"14"
59073208,"T3","[['9.9-13.0', '9.9-13.0', '9.9-13.0', '9.9-13.0']]",4,4,"9.9-13.0"
59073208,"T4","[['11.1', '11.1', '11.1', '11.1']]",4,4,"11.1"
59073208,"T8","[['11', '11', '11', '11']]",4,4,"11"
59073208,"T9","[['12.6-15.2', '12.6-15.2', '12.6-15.2', '12.6-15.2']]",4,4,"12.6-15.2"
59073208,"T10","[['13.6', '13.6', '13.6', '13.6']]",4,4,"13.6"
59073208,"T14","[['10', '10', '10', '10']]",4,4,"10"
