subject_id,workflow_id,task,reducer,data.aggregation_version,data.value
58754325,18896,T7,dropdown_reducer,3.4.5,
58754325,18896,T13,dropdown_reducer,3.4.5,
58754325,18896,T19,dropdown_reducer,3.4.5,
58754325,18896,T25,dropdown_reducer,3.4.5,
58754325,18896,T31,dropdown_reducer,3.4.5,
58754325,18896,T37,dropdown_reducer,3.4.5,
58754325,18896,T43,dropdown_reducer,3.4.5,
58754325,18896,T49,dropdown_reducer,3.4.5,
58754325,18896,T55,dropdown_reducer,3.4.5,
58754325,18896,T61,dropdown_reducer,3.4.5,
58754325,18896,T67,dropdown_reducer,3.4.5,
58754325,18896,T73,dropdown_reducer,3.4.5,
58754325,18896,T79,dropdown_reducer,3.4.5,
58754326,18896,T1,dropdown_reducer,3.4.5,
58754326,18896,T7,dropdown_reducer,3.4.5,
58754326,18896,T13,dropdown_reducer,3.4.5,
58754326,18896,T19,dropdown_reducer,3.4.5,
58754326,18896,T25,dropdown_reducer,3.4.5,
58754326,18896,T31,dropdown_reducer,3.4.5,
58754326,18896,T37,dropdown_reducer,3.4.5,
58754326,18896,T43,dropdown_reducer,3.4.5,
58754326,18896,T49,dropdown_reducer,3.4.5,
58754326,18896,T55,dropdown_reducer,3.4.5,
58754326,18896,T61,dropdown_reducer,3.4.5,
58754326,18896,T67,dropdown_reducer,3.4.5,
58754326,18896,T73,dropdown_reducer,3.4.5,
58754326,18896,T79,dropdown_reducer,3.4.5,
58754327,18896,T1,dropdown_reducer,3.4.5,
58754327,18896,T7,dropdown_reducer,3.4.5,
58754327,18896,T13,dropdown_reducer,3.4.5,
58754327,18896,T19,dropdown_reducer,3.4.5,
58754327,18896,T25,dropdown_reducer,3.4.5,
58754327,18896,T31,dropdown_reducer,3.4.5,
58754327,18896,T37,dropdown_reducer,3.4.5,
58754327,18896,T43,dropdown_reducer,3.4.5,
58754327,18896,T49,dropdown_reducer,3.4.5,
58754327,18896,T55,dropdown_reducer,3.4.5,
58754327,18896,T61,dropdown_reducer,3.4.5,
58754327,18896,T67,dropdown_reducer,3.4.5,
58754327,18896,T73,dropdown_reducer,3.4.5,
58754327,18896,T79,dropdown_reducer,3.4.5,
58754328,18896,T1,dropdown_reducer,3.4.5,
58754328,18896,T7,dropdown_reducer,3.4.5,
58754328,18896,T13,dropdown_reducer,3.4.5,
58754328,18896,T19,dropdown_reducer,3.4.5,
58754328,18896,T25,dropdown_reducer,3.4.5,
58754328,18896,T31,dropdown_reducer,3.4.5,
58754328,18896,T37,dropdown_reducer,3.4.5,
58754328,18896,T43,dropdown_reducer,3.4.5,
58754328,18896,T49,dropdown_reducer,3.4.5,
58754328,18896,T55,dropdown_reducer,3.4.5,
58754328,18896,T61,dropdown_reducer,3.4.5,
58754328,18896,T67,dropdown_reducer,3.4.5,
58754328,18896,T73,dropdown_reducer,3.4.5,
58754328,18896,T79,dropdown_reducer,3.4.5,
58754329,18896,T1,dropdown_reducer,3.4.5,
58754329,18896,T7,dropdown_reducer,3.4.5,
58754329,18896,T13,dropdown_reducer,3.4.5,
58754329,18896,T19,dropdown_reducer,3.4.5,
58754329,18896,T25,dropdown_reducer,3.4.5,
58754329,18896,T31,dropdown_reducer,3.4.5,
58754329,18896,T37,dropdown_reducer,3.4.5,
58754329,18896,T43,dropdown_reducer,3.4.5,
58754329,18896,T49,dropdown_reducer,3.4.5,
58754329,18896,T55,dropdown_reducer,3.4.5,
58754329,18896,T61,dropdown_reducer,3.4.5,
58754329,18896,T67,dropdown_reducer,3.4.5,
58754329,18896,T73,dropdown_reducer,3.4.5,
58754329,18896,T79,dropdown_reducer,3.4.5,
58754330,18896,T1,dropdown_reducer,3.4.5,
58754330,18896,T7,dropdown_reducer,3.4.5,
58754330,18896,T13,dropdown_reducer,3.4.5,
58754330,18896,T19,dropdown_reducer,3.4.5,
58754330,18896,T25,dropdown_reducer,3.4.5,
58754330,18896,T31,dropdown_reducer,3.4.5,
58754330,18896,T37,dropdown_reducer,3.4.5,
58754330,18896,T43,dropdown_reducer,3.4.5,
58754330,18896,T49,dropdown_reducer,3.4.5,
58754330,18896,T55,dropdown_reducer,3.4.5,
58754330,18896,T61,dropdown_reducer,3.4.5,
58754330,18896,T67,dropdown_reducer,3.4.5,
58754330,18896,T73,dropdown_reducer,3.4.5,
58754330,18896,T79,dropdown_reducer,3.4.5,
58754331,18896,T1,dropdown_reducer,3.4.5,
58754331,18896,T7,dropdown_reducer,3.4.5,
58754331,18896,T13,dropdown_reducer,3.4.5,
58754331,18896,T19,dropdown_reducer,3.4.5,
58754331,18896,T25,dropdown_reducer,3.4.5,
58754331,18896,T31,dropdown_reducer,3.4.5,
58754331,18896,T37,dropdown_reducer,3.4.5,
58754331,18896,T43,dropdown_reducer,3.4.5,
58754331,18896,T49,dropdown_reducer,3.4.5,
58754331,18896,T55,dropdown_reducer,3.4.5,
58754331,18896,T61,dropdown_reducer,3.4.5,
58754331,18896,T67,dropdown_reducer,3.4.5,
58754331,18896,T73,dropdown_reducer,3.4.5,
58754331,18896,T79,dropdown_reducer,3.4.5,
58754332,18896,T1,dropdown_reducer,3.4.5,
58754332,18896,T7,dropdown_reducer,3.4.5,
58754332,18896,T13,dropdown_reducer,3.4.5,
58754332,18896,T19,dropdown_reducer,3.4.5,
58754332,18896,T25,dropdown_reducer,3.4.5,
58754332,18896,T31,dropdown_reducer,3.4.5,
58754332,18896,T37,dropdown_reducer,3.4.5,
58754332,18896,T43,dropdown_reducer,3.4.5,
58754332,18896,T49,dropdown_reducer,3.4.5,
58754332,18896,T55,dropdown_reducer,3.4.5,
58754332,18896,T61,dropdown_reducer,3.4.5,
58754332,18896,T67,dropdown_reducer,3.4.5,
58754332,18896,T73,dropdown_reducer,3.4.5,
58754332,18896,T79,dropdown_reducer,3.4.5,
58754333,18896,T1,dropdown_reducer,3.4.5,
58754333,18896,T7,dropdown_reducer,3.4.5,
58754333,18896,T13,dropdown_reducer,3.4.5,
58754333,18896,T19,dropdown_reducer,3.4.5,
58754333,18896,T25,dropdown_reducer,3.4.5,
58754333,18896,T31,dropdown_reducer,3.4.5,
58754333,18896,T37,dropdown_reducer,3.4.5,
58754333,18896,T43,dropdown_reducer,3.4.5,
58754333,18896,T49,dropdown_reducer,3.4.5,
58754333,18896,T55,dropdown_reducer,3.4.5,
58754333,18896,T61,dropdown_reducer,3.4.5,
58754333,18896,T67,dropdown_reducer,3.4.5,
58754333,18896,T73,dropdown_reducer,3.4.5,
58754333,18896,T79,dropdown_reducer,3.4.5,
58754334,18896,T1,dropdown_reducer,3.4.5,
58754334,18896,T7,dropdown_reducer,3.4.5,
58754334,18896,T13,dropdown_reducer,3.4.5,
58754334,18896,T19,dropdown_reducer,3.4.5,
58754334,18896,T25,dropdown_reducer,3.4.5,
58754334,18896,T31,dropdown_reducer,3.4.5,
58754334,18896,T37,dropdown_reducer,3.4.5,
58754334,18896,T43,dropdown_reducer,3.4.5,
58754334,18896,T49,dropdown_reducer,3.4.5,
58754334,18896,T55,dropdown_reducer,3.4.5,
58754334,18896,T61,dropdown_reducer,3.4.5,
58754334,18896,T67,dropdown_reducer,3.4.5,
58754334,18896,T73,dropdown_reducer,3.4.5,
58754334,18896,T79,dropdown_reducer,3.4.5,
58754336,18896,T1,dropdown_reducer,3.4.5,
58754336,18896,T7,dropdown_reducer,3.4.5,
58754336,18896,T13,dropdown_reducer,3.4.5,
58754336,18896,T19,dropdown_reducer,3.4.5,
58754336,18896,T25,dropdown_reducer,3.4.5,
58754336,18896,T31,dropdown_reducer,3.4.5,
58754336,18896,T37,dropdown_reducer,3.4.5,
58754336,18896,T43,dropdown_reducer,3.4.5,
58754336,18896,T49,dropdown_reducer,3.4.5,
58754336,18896,T55,dropdown_reducer,3.4.5,
58754336,18896,T61,dropdown_reducer,3.4.5,
58754336,18896,T67,dropdown_reducer,3.4.5,
58754336,18896,T73,dropdown_reducer,3.4.5,
58754336,18896,T79,dropdown_reducer,3.4.5,
58754337,18896,T1,dropdown_reducer,3.4.5,
58754337,18896,T7,dropdown_reducer,3.4.5,
58754337,18896,T13,dropdown_reducer,3.4.5,
58754337,18896,T19,dropdown_reducer,3.4.5,
58754337,18896,T25,dropdown_reducer,3.4.5,
58754337,18896,T31,dropdown_reducer,3.4.5,
58754337,18896,T37,dropdown_reducer,3.4.5,
58754337,18896,T43,dropdown_reducer,3.4.5,
58754337,18896,T49,dropdown_reducer,3.4.5,
58754337,18896,T55,dropdown_reducer,3.4.5,
58754337,18896,T61,dropdown_reducer,3.4.5,
58754337,18896,T67,dropdown_reducer,3.4.5,
58754337,18896,T73,dropdown_reducer,3.4.5,
58754337,18896,T79,dropdown_reducer,3.4.5,
58754339,18896,T1,dropdown_reducer,3.4.5,
58754339,18896,T7,dropdown_reducer,3.4.5,
58754339,18896,T13,dropdown_reducer,3.4.5,
58754339,18896,T19,dropdown_reducer,3.4.5,
58754339,18896,T25,dropdown_reducer,3.4.5,
58754339,18896,T31,dropdown_reducer,3.4.5,
58754339,18896,T37,dropdown_reducer,3.4.5,
58754339,18896,T43,dropdown_reducer,3.4.5,
58754339,18896,T49,dropdown_reducer,3.4.5,
58754339,18896,T55,dropdown_reducer,3.4.5,
58754339,18896,T61,dropdown_reducer,3.4.5,
58754339,18896,T67,dropdown_reducer,3.4.5,
58754339,18896,T73,dropdown_reducer,3.4.5,
58754339,18896,T79,dropdown_reducer,3.4.5,
58754340,18896,T1,dropdown_reducer,3.4.5,
58754340,18896,T7,dropdown_reducer,3.4.5,
58754340,18896,T13,dropdown_reducer,3.4.5,
58754340,18896,T19,dropdown_reducer,3.4.5,
58754340,18896,T25,dropdown_reducer,3.4.5,
58754340,18896,T31,dropdown_reducer,3.4.5,
58754340,18896,T37,dropdown_reducer,3.4.5,
58754340,18896,T43,dropdown_reducer,3.4.5,
58754340,18896,T49,dropdown_reducer,3.4.5,
58754340,18896,T55,dropdown_reducer,3.4.5,
58754340,18896,T61,dropdown_reducer,3.4.5,
58754340,18896,T67,dropdown_reducer,3.4.5,
58754340,18896,T73,dropdown_reducer,3.4.5,
58754340,18896,T79,dropdown_reducer,3.4.5,
58754341,18896,T1,dropdown_reducer,3.4.5,
58754341,18896,T7,dropdown_reducer,3.4.5,
58754341,18896,T13,dropdown_reducer,3.4.5,
58754341,18896,T19,dropdown_reducer,3.4.5,
58754341,18896,T25,dropdown_reducer,3.4.5,
58754341,18896,T31,dropdown_reducer,3.4.5,
58754341,18896,T37,dropdown_reducer,3.4.5,
58754341,18896,T43,dropdown_reducer,3.4.5,
58754341,18896,T49,dropdown_reducer,3.4.5,
58754341,18896,T55,dropdown_reducer,3.4.5,
58754341,18896,T61,dropdown_reducer,3.4.5,
58754341,18896,T67,dropdown_reducer,3.4.5,
58754341,18896,T73,dropdown_reducer,3.4.5,
58754341,18896,T79,dropdown_reducer,3.4.5,
58754342,18896,T1,dropdown_reducer,3.4.5,
58754342,18896,T7,dropdown_reducer,3.4.5,
58754342,18896,T13,dropdown_reducer,3.4.5,
58754342,18896,T19,dropdown_reducer,3.4.5,
58754342,18896,T25,dropdown_reducer,3.4.5,
58754342,18896,T31,dropdown_reducer,3.4.5,
58754342,18896,T37,dropdown_reducer,3.4.5,
58754342,18896,T43,dropdown_reducer,3.4.5,
58754342,18896,T49,dropdown_reducer,3.4.5,
58754342,18896,T55,dropdown_reducer,3.4.5,
58754342,18896,T61,dropdown_reducer,3.4.5,
58754342,18896,T67,dropdown_reducer,3.4.5,
58754342,18896,T73,dropdown_reducer,3.4.5,
58754342,18896,T79,dropdown_reducer,3.4.5,
58754343,18896,T1,dropdown_reducer,3.4.5,
58754343,18896,T7,dropdown_reducer,3.4.5,
58754343,18896,T13,dropdown_reducer,3.4.5,
58754343,18896,T19,dropdown_reducer,3.4.5,
58754343,18896,T25,dropdown_reducer,3.4.5,
58754343,18896,T31,dropdown_reducer,3.4.5,
58754343,18896,T37,dropdown_reducer,3.4.5,
58754343,18896,T43,dropdown_reducer,3.4.5,
58754343,18896,T49,dropdown_reducer,3.4.5,
58754343,18896,T55,dropdown_reducer,3.4.5,
58754343,18896,T61,dropdown_reducer,3.4.5,
58754343,18896,T67,dropdown_reducer,3.4.5,
58754343,18896,T73,dropdown_reducer,3.4.5,
58754343,18896,T79,dropdown_reducer,3.4.5,
58754344,18896,T1,dropdown_reducer,3.4.5,
58754344,18896,T7,dropdown_reducer,3.4.5,
58754344,18896,T13,dropdown_reducer,3.4.5,
58754344,18896,T19,dropdown_reducer,3.4.5,
58754344,18896,T25,dropdown_reducer,3.4.5,
58754344,18896,T31,dropdown_reducer,3.4.5,
58754344,18896,T37,dropdown_reducer,3.4.5,
58754344,18896,T43,dropdown_reducer,3.4.5,
58754344,18896,T49,dropdown_reducer,3.4.5,
58754344,18896,T55,dropdown_reducer,3.4.5,
58754344,18896,T61,dropdown_reducer,3.4.5,
58754344,18896,T67,dropdown_reducer,3.4.5,
58754344,18896,T73,dropdown_reducer,3.4.5,
58754344,18896,T79,dropdown_reducer,3.4.5,
58754345,18896,T1,dropdown_reducer,3.4.5,
58754345,18896,T7,dropdown_reducer,3.4.5,
58754345,18896,T13,dropdown_reducer,3.4.5,
58754345,18896,T19,dropdown_reducer,3.4.5,
58754345,18896,T25,dropdown_reducer,3.4.5,
58754345,18896,T31,dropdown_reducer,3.4.5,
58754345,18896,T37,dropdown_reducer,3.4.5,
58754345,18896,T43,dropdown_reducer,3.4.5,
58754345,18896,T49,dropdown_reducer,3.4.5,
58754345,18896,T55,dropdown_reducer,3.4.5,
58754345,18896,T61,dropdown_reducer,3.4.5,
58754345,18896,T67,dropdown_reducer,3.4.5,
58754345,18896,T73,dropdown_reducer,3.4.5,
58754345,18896,T79,dropdown_reducer,3.4.5,
58754346,18896,T1,dropdown_reducer,3.4.5,
58754346,18896,T7,dropdown_reducer,3.4.5,
58754346,18896,T13,dropdown_reducer,3.4.5,
58754346,18896,T19,dropdown_reducer,3.4.5,
58754346,18896,T25,dropdown_reducer,3.4.5,
58754346,18896,T31,dropdown_reducer,3.4.5,
58754346,18896,T37,dropdown_reducer,3.4.5,
58754346,18896,T43,dropdown_reducer,3.4.5,
58754346,18896,T49,dropdown_reducer,3.4.5,
58754346,18896,T55,dropdown_reducer,3.4.5,
58754346,18896,T61,dropdown_reducer,3.4.5,
58754346,18896,T67,dropdown_reducer,3.4.5,
58754346,18896,T73,dropdown_reducer,3.4.5,
58754346,18896,T79,dropdown_reducer,3.4.5,
58754347,18896,T1,dropdown_reducer,3.4.5,
58754347,18896,T7,dropdown_reducer,3.4.5,
58754347,18896,T13,dropdown_reducer,3.4.5,
58754347,18896,T19,dropdown_reducer,3.4.5,
58754347,18896,T25,dropdown_reducer,3.4.5,
58754347,18896,T31,dropdown_reducer,3.4.5,
58754347,18896,T37,dropdown_reducer,3.4.5,
58754347,18896,T43,dropdown_reducer,3.4.5,
58754347,18896,T49,dropdown_reducer,3.4.5,
58754347,18896,T55,dropdown_reducer,3.4.5,
58754347,18896,T61,dropdown_reducer,3.4.5,
58754347,18896,T67,dropdown_reducer,3.4.5,
58754347,18896,T73,dropdown_reducer,3.4.5,
58754347,18896,T79,dropdown_reducer,3.4.5,
58754348,18896,T1,dropdown_reducer,3.4.5,
58754348,18896,T7,dropdown_reducer,3.4.5,
58754348,18896,T13,dropdown_reducer,3.4.5,
58754348,18896,T19,dropdown_reducer,3.4.5,
58754348,18896,T25,dropdown_reducer,3.4.5,
58754348,18896,T31,dropdown_reducer,3.4.5,
58754348,18896,T37,dropdown_reducer,3.4.5,
58754348,18896,T43,dropdown_reducer,3.4.5,
58754348,18896,T49,dropdown_reducer,3.4.5,
58754348,18896,T55,dropdown_reducer,3.4.5,
58754348,18896,T61,dropdown_reducer,3.4.5,
58754348,18896,T67,dropdown_reducer,3.4.5,
58754348,18896,T73,dropdown_reducer,3.4.5,
58754348,18896,T79,dropdown_reducer,3.4.5,
58754349,18896,T1,dropdown_reducer,3.4.5,
58754349,18896,T7,dropdown_reducer,3.4.5,
58754349,18896,T13,dropdown_reducer,3.4.5,
58754349,18896,T19,dropdown_reducer,3.4.5,
58754349,18896,T25,dropdown_reducer,3.4.5,
58754349,18896,T31,dropdown_reducer,3.4.5,
58754349,18896,T37,dropdown_reducer,3.4.5,
58754349,18896,T43,dropdown_reducer,3.4.5,
58754349,18896,T49,dropdown_reducer,3.4.5,
58754349,18896,T55,dropdown_reducer,3.4.5,
58754349,18896,T61,dropdown_reducer,3.4.5,
58754349,18896,T67,dropdown_reducer,3.4.5,
58754349,18896,T73,dropdown_reducer,3.4.5,
58754349,18896,T79,dropdown_reducer,3.4.5,
58754350,18896,T1,dropdown_reducer,3.4.5,
58754350,18896,T7,dropdown_reducer,3.4.5,
58754350,18896,T13,dropdown_reducer,3.4.5,
58754350,18896,T19,dropdown_reducer,3.4.5,
58754350,18896,T25,dropdown_reducer,3.4.5,
58754350,18896,T31,dropdown_reducer,3.4.5,
58754350,18896,T37,dropdown_reducer,3.4.5,
58754350,18896,T43,dropdown_reducer,3.4.5,
58754350,18896,T49,dropdown_reducer,3.4.5,
58754350,18896,T55,dropdown_reducer,3.4.5,
58754350,18896,T61,dropdown_reducer,3.4.5,
58754350,18896,T67,dropdown_reducer,3.4.5,
58754350,18896,T73,dropdown_reducer,3.4.5,
58754350,18896,T79,dropdown_reducer,3.4.5,
58754351,18896,T1,dropdown_reducer,3.4.5,
58754351,18896,T7,dropdown_reducer,3.4.5,
58754351,18896,T13,dropdown_reducer,3.4.5,
58754351,18896,T19,dropdown_reducer,3.4.5,
58754351,18896,T25,dropdown_reducer,3.4.5,
58754351,18896,T31,dropdown_reducer,3.4.5,
58754351,18896,T37,dropdown_reducer,3.4.5,
58754351,18896,T43,dropdown_reducer,3.4.5,
58754351,18896,T49,dropdown_reducer,3.4.5,
58754351,18896,T55,dropdown_reducer,3.4.5,
58754351,18896,T61,dropdown_reducer,3.4.5,
58754351,18896,T67,dropdown_reducer,3.4.5,
58754351,18896,T73,dropdown_reducer,3.4.5,
58754351,18896,T79,dropdown_reducer,3.4.5,
58754352,18896,T1,dropdown_reducer,3.4.5,[{'f0f2d281e7e4': 4}]
58754352,18896,T7,dropdown_reducer,3.4.5,
58754352,18896,T13,dropdown_reducer,3.4.5,
58754352,18896,T19,dropdown_reducer,3.4.5,
58754352,18896,T25,dropdown_reducer,3.4.5,
58754352,18896,T31,dropdown_reducer,3.4.5,
58754352,18896,T37,dropdown_reducer,3.4.5,
58754352,18896,T43,dropdown_reducer,3.4.5,
58754352,18896,T49,dropdown_reducer,3.4.5,
58754352,18896,T55,dropdown_reducer,3.4.5,
58754352,18896,T61,dropdown_reducer,3.4.5,
58754352,18896,T67,dropdown_reducer,3.4.5,
58754352,18896,T73,dropdown_reducer,3.4.5,
58754352,18896,T79,dropdown_reducer,3.4.5,
58754353,18896,T1,dropdown_reducer,3.4.5,
58754353,18896,T7,dropdown_reducer,3.4.5,
58754353,18896,T13,dropdown_reducer,3.4.5,
58754353,18896,T19,dropdown_reducer,3.4.5,
58754353,18896,T25,dropdown_reducer,3.4.5,
58754353,18896,T31,dropdown_reducer,3.4.5,
58754353,18896,T37,dropdown_reducer,3.4.5,
58754353,18896,T43,dropdown_reducer,3.4.5,
58754353,18896,T49,dropdown_reducer,3.4.5,
58754353,18896,T55,dropdown_reducer,3.4.5,
58754353,18896,T61,dropdown_reducer,3.4.5,
58754353,18896,T67,dropdown_reducer,3.4.5,
58754353,18896,T73,dropdown_reducer,3.4.5,
58754353,18896,T79,dropdown_reducer,3.4.5,
58754354,18896,T1,dropdown_reducer,3.4.5,[{'2ff4544f62747': 3}]
58754354,18896,T7,dropdown_reducer,3.4.5,[{'03993d432fa92': 3}]
58754354,18896,T13,dropdown_reducer,3.4.5,[{'2b395fc4e7a': 3}]
58754354,18896,T19,dropdown_reducer,3.4.5,"[{'cb229a1ba0adb': 2, '5972382fd12d2': 1}]"
58754354,18896,T25,dropdown_reducer,3.4.5,"[{'5cf2b8800b176': 2, 'a2d9985cda127': 1}]"
58754354,18896,T31,dropdown_reducer,3.4.5,[{'bbf6b4711270f': 2}]
58754354,18896,T37,dropdown_reducer,3.4.5,
58754354,18896,T43,dropdown_reducer,3.4.5,
58754354,18896,T49,dropdown_reducer,3.4.5,
58754354,18896,T55,dropdown_reducer,3.4.5,
58754354,18896,T61,dropdown_reducer,3.4.5,
58754354,18896,T67,dropdown_reducer,3.4.5,
58754354,18896,T73,dropdown_reducer,3.4.5,
58754354,18896,T79,dropdown_reducer,3.4.5,
58754355,18896,T1,dropdown_reducer,3.4.5,[{'cdf336e832874': 4}]
58754355,18896,T7,dropdown_reducer,3.4.5,
58754355,18896,T13,dropdown_reducer,3.4.5,
58754355,18896,T19,dropdown_reducer,3.4.5,
58754355,18896,T25,dropdown_reducer,3.4.5,
58754355,18896,T31,dropdown_reducer,3.4.5,
58754355,18896,T37,dropdown_reducer,3.4.5,
58754355,18896,T43,dropdown_reducer,3.4.5,
58754355,18896,T49,dropdown_reducer,3.4.5,
58754355,18896,T55,dropdown_reducer,3.4.5,
58754355,18896,T61,dropdown_reducer,3.4.5,
58754355,18896,T67,dropdown_reducer,3.4.5,
58754355,18896,T73,dropdown_reducer,3.4.5,
58754355,18896,T79,dropdown_reducer,3.4.5,
58754356,18896,T1,dropdown_reducer,3.4.5,
58754356,18896,T7,dropdown_reducer,3.4.5,
58754356,18896,T13,dropdown_reducer,3.4.5,
58754356,18896,T19,dropdown_reducer,3.4.5,
58754356,18896,T25,dropdown_reducer,3.4.5,
58754356,18896,T31,dropdown_reducer,3.4.5,
58754356,18896,T37,dropdown_reducer,3.4.5,
58754356,18896,T43,dropdown_reducer,3.4.5,
58754356,18896,T49,dropdown_reducer,3.4.5,
58754356,18896,T55,dropdown_reducer,3.4.5,
58754356,18896,T61,dropdown_reducer,3.4.5,
58754356,18896,T67,dropdown_reducer,3.4.5,
58754356,18896,T73,dropdown_reducer,3.4.5,
58754356,18896,T79,dropdown_reducer,3.4.5,
58754357,18896,T1,dropdown_reducer,3.4.5,
58754357,18896,T7,dropdown_reducer,3.4.5,
58754357,18896,T13,dropdown_reducer,3.4.5,
58754357,18896,T19,dropdown_reducer,3.4.5,
58754357,18896,T25,dropdown_reducer,3.4.5,
58754357,18896,T31,dropdown_reducer,3.4.5,
58754357,18896,T37,dropdown_reducer,3.4.5,
58754357,18896,T43,dropdown_reducer,3.4.5,
58754357,18896,T49,dropdown_reducer,3.4.5,
58754357,18896,T55,dropdown_reducer,3.4.5,
58754357,18896,T61,dropdown_reducer,3.4.5,
58754357,18896,T67,dropdown_reducer,3.4.5,
58754357,18896,T73,dropdown_reducer,3.4.5,
58754357,18896,T79,dropdown_reducer,3.4.5,
58754358,18896,T1,dropdown_reducer,3.4.5,
58754358,18896,T7,dropdown_reducer,3.4.5,
58754358,18896,T13,dropdown_reducer,3.4.5,
58754358,18896,T19,dropdown_reducer,3.4.5,
58754358,18896,T25,dropdown_reducer,3.4.5,
58754358,18896,T31,dropdown_reducer,3.4.5,
58754358,18896,T37,dropdown_reducer,3.4.5,
58754358,18896,T43,dropdown_reducer,3.4.5,
58754358,18896,T49,dropdown_reducer,3.4.5,
58754358,18896,T55,dropdown_reducer,3.4.5,
58754358,18896,T61,dropdown_reducer,3.4.5,
58754358,18896,T67,dropdown_reducer,3.4.5,
58754358,18896,T73,dropdown_reducer,3.4.5,
58754358,18896,T79,dropdown_reducer,3.4.5,
58754359,18896,T1,dropdown_reducer,3.4.5,
58754359,18896,T7,dropdown_reducer,3.4.5,
58754359,18896,T13,dropdown_reducer,3.4.5,
58754359,18896,T19,dropdown_reducer,3.4.5,
58754359,18896,T25,dropdown_reducer,3.4.5,
58754359,18896,T31,dropdown_reducer,3.4.5,
58754359,18896,T37,dropdown_reducer,3.4.5,
58754359,18896,T43,dropdown_reducer,3.4.5,
58754359,18896,T49,dropdown_reducer,3.4.5,
58754359,18896,T55,dropdown_reducer,3.4.5,
58754359,18896,T61,dropdown_reducer,3.4.5,
58754359,18896,T67,dropdown_reducer,3.4.5,
58754359,18896,T73,dropdown_reducer,3.4.5,
58754359,18896,T79,dropdown_reducer,3.4.5,
58754360,18896,T1,dropdown_reducer,3.4.5,
58754360,18896,T7,dropdown_reducer,3.4.5,
58754360,18896,T13,dropdown_reducer,3.4.5,
58754360,18896,T19,dropdown_reducer,3.4.5,
58754360,18896,T25,dropdown_reducer,3.4.5,
58754360,18896,T31,dropdown_reducer,3.4.5,
58754360,18896,T37,dropdown_reducer,3.4.5,
58754360,18896,T43,dropdown_reducer,3.4.5,
58754360,18896,T49,dropdown_reducer,3.4.5,
58754360,18896,T55,dropdown_reducer,3.4.5,
58754360,18896,T61,dropdown_reducer,3.4.5,
58754360,18896,T67,dropdown_reducer,3.4.5,
58754360,18896,T73,dropdown_reducer,3.4.5,
58754360,18896,T79,dropdown_reducer,3.4.5,
58754361,18896,T1,dropdown_reducer,3.4.5,
58754361,18896,T7,dropdown_reducer,3.4.5,
58754361,18896,T13,dropdown_reducer,3.4.5,
58754361,18896,T19,dropdown_reducer,3.4.5,
58754361,18896,T25,dropdown_reducer,3.4.5,
58754361,18896,T31,dropdown_reducer,3.4.5,
58754361,18896,T37,dropdown_reducer,3.4.5,
58754361,18896,T43,dropdown_reducer,3.4.5,
58754361,18896,T49,dropdown_reducer,3.4.5,
58754361,18896,T55,dropdown_reducer,3.4.5,
58754361,18896,T61,dropdown_reducer,3.4.5,
58754361,18896,T67,dropdown_reducer,3.4.5,
58754361,18896,T73,dropdown_reducer,3.4.5,
58754361,18896,T79,dropdown_reducer,3.4.5,
58754362,18896,T1,dropdown_reducer,3.4.5,[{'f0f2d281e7e4': 4}]
58754362,18896,T7,dropdown_reducer,3.4.5,
58754362,18896,T13,dropdown_reducer,3.4.5,
58754362,18896,T19,dropdown_reducer,3.4.5,
58754362,18896,T25,dropdown_reducer,3.4.5,
58754362,18896,T31,dropdown_reducer,3.4.5,
58754362,18896,T37,dropdown_reducer,3.4.5,
58754362,18896,T43,dropdown_reducer,3.4.5,
58754362,18896,T49,dropdown_reducer,3.4.5,
58754362,18896,T55,dropdown_reducer,3.4.5,
58754362,18896,T61,dropdown_reducer,3.4.5,
58754362,18896,T67,dropdown_reducer,3.4.5,
58754362,18896,T73,dropdown_reducer,3.4.5,
58754362,18896,T79,dropdown_reducer,3.4.5,
58754363,18896,T1,dropdown_reducer,3.4.5,[{'f0f2d281e7e4': 4}]
58754363,18896,T7,dropdown_reducer,3.4.5,[{'bf7e0bd7c1939': 4}]
58754363,18896,T13,dropdown_reducer,3.4.5,
58754363,18896,T19,dropdown_reducer,3.4.5,
58754363,18896,T25,dropdown_reducer,3.4.5,
58754363,18896,T31,dropdown_reducer,3.4.5,
58754363,18896,T37,dropdown_reducer,3.4.5,
58754363,18896,T43,dropdown_reducer,3.4.5,
58754363,18896,T49,dropdown_reducer,3.4.5,
58754363,18896,T55,dropdown_reducer,3.4.5,
58754363,18896,T61,dropdown_reducer,3.4.5,
58754363,18896,T67,dropdown_reducer,3.4.5,
58754363,18896,T73,dropdown_reducer,3.4.5,
58754363,18896,T79,dropdown_reducer,3.4.5,
58754364,18896,T1,dropdown_reducer,3.4.5,[{'cdf336e832874': 4}]
58754364,18896,T7,dropdown_reducer,3.4.5,[{'c2dbc505575d3': 4}]
58754364,18896,T13,dropdown_reducer,3.4.5,[{'6c2e46cd213a6': 4}]
58754364,18896,T19,dropdown_reducer,3.4.5,
58754364,18896,T25,dropdown_reducer,3.4.5,
58754364,18896,T31,dropdown_reducer,3.4.5,
58754364,18896,T37,dropdown_reducer,3.4.5,
58754364,18896,T43,dropdown_reducer,3.4.5,
58754364,18896,T49,dropdown_reducer,3.4.5,
