subject_id,URL 4,URL 8,workflow_id,task,Full Task Text,data.aligned_text,data.number_views,data.consensus_score,data.consensus_text
82937352,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0003.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0004.jpg,17792,T8,Water Surface Temperature,,,,
82937352,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0003.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0004.jpg,17792,T9,Depth / Depth of Collection,"[['4', '4', '4-'], ['-', '-', ''], ['8', '8', '8'], ['feet', 'feet', 'ft.']]",3.0,2.25,4 - 8 feet
82937352,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0003.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0004.jpg,17792,T10,Point of Examination,"[['south', 'south', 'south'], ['from', 'from', 'from'], ['north', 'north', 'north'], ['point', 'point', 'point'], ['across', 'across', 'across'], ['lake', 'lake', 'lake'], ['from', 'from', 'from'], ['Camp', 'Camp', 'camp']]",3.0,2.875,south from north point across lake from Camp
82937352,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0003.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0004.jpg,17792,T11,Field No.,"[['3824', '3824', '3824']]",3.0,3.0,3824
82937352,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0003.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0004.jpg,17792,T12,Remarks,"[['1', '1', '1'], ['sucker', 'sucker', 'sucker'], ['preserved', 'preserved', 'preserved']]",3.0,3.0,1 sucker preserved
82937352,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0003.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0004.jpg,17792,T17,Time,"[['10:30', '10:30', '10:30'], ['A.M.', 'A.M.', 'A.M.-'], ['-', '-', ''], ['9:30', '9:30', '9:30'], ['A.M.', 'A.M.', 'A.M.']]",3.0,2.6,10:30 A.M. - 9:30 A.M.
82937352,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0003.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0004.jpg,17792,T18,Gear Used – Kind,"[['experimental', 'experimental', 'experimental'], ['gill', 'gill', 'gill']]",3.0,3.0,experimental gill
82937352,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0003.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0004.jpg,17792,T19,Gear Used – Mesh,"[['1', '1', '1'], ['1/2', '1/2', '1/2'], ['in.', 'in.', 'in-'], ['-', '-', ''], ['4', '4', '4'], ['in.', 'in.', 'in']]",3.0,2.5,1 1/2 in. - 4 in.
82937353,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0006.jpg,17792,T5,Gear Used – Length,"[['6', '6', '6'], ['ft.', 'ft.', 'gt.']]",3.0,2.5,6 ft.
82937353,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0006.jpg,17792,T7,Area Covered,"[['1000', '1000', '1000'], ['ft.', 'ft.', 'ft.'], ['shoreline', 'shoreline', 'shoreline'], ['x', 'x', 'x'], ['20', '20', '20'], ['ft.', 'ft.', 'ft.']]",3.0,3.0,1000 ft. shoreline x 20 ft.
82937353,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0006.jpg,17792,T8,Water Surface Temperature,"[['77', '77', '77'], ['degrees', '', ''], ['F.', 'F.', 'F']]",3.0,2.0,77  F
82937353,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0006.jpg,17792,T9,Depth / Depth of Collection,"[['0', '0', '0'], ['-', '-', '-'], ['3', '3', '3'], ['ft.', 'feet', 'feet']]",3.0,2.75,0 - 3 feet
82937353,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0006.jpg,17792,T10,Point of Examination,"[['north', 'north', 'north'], ['shore-', 'shore', 'shore'], ['', '-', '-'], ['center', 'center', 'center'], ['across', 'across', 'across'], ['from', 'from', 'from'], ['Camp', 'Camp', 'Camp']]",3.0,2.7142857142857144,north shore - center across from Camp
82937353,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0006.jpg,17792,T11,Field No.,"[['3825', '3825', '3825']]",3.0,3.0,3825
82937353,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0006.jpg,17792,T12,Remarks,"[['2000', '2000', '2000'], ['Hyborhynchus,', 'hyborhynchus,', 'hyborhynchus,'], ['golden', 'Golden', 'Golden'], ['shiner,', 'shiner,', 'Shiner,'], ['Semotilus,', 'Semotilus,C.', 'Semotilus,'], ['C.', '', 'C.'], ['shiners,', 'shiners,', 'shiners,'], ['Black-nose', 'Black-nose', 'Black-nose'], ['shiners', 'shiners', 'shiners'], ['discarded.', 'dis-carded,', 'discarded,'], ['10', '10', '10'], ['Iowa', 'Iowa', 'Iowa'], ['darters,', 'darters,', 'darters,'], ['75', '75', '75'], ['young', 'young', 'young'], ['sunfish', 'sunfish', 'sunfish'], ['also', 'also', 'also'], ['discarded.', 'discarded.', 'discarded.']]",3.0,2.611111111111111,"2000 hyborhynchus, Golden shiner, Semotilus, C. shiners, Black-nose shiners discarded. 10 Iowa darters, 75 young sunfish also discarded."
82937353,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0006.jpg,17792,T17,Time,"[['10', '10', '10'], ['A.M.', 'A.M.', 'A.M.'], ['-', '-', '-'], ['1!:30', '11:30', '11:30'], ['A.M.', 'A.M.', 'A.M.']]",3.0,2.8,10 A.M. - 11:30 A.M.
82937353,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0006.jpg,17792,T18,Gear Used – Kind,"[['seine', 'seine', 'seine']]",3.0,3.0,Seine
82937353,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_LittleWhiteGoat_FISHc_20191202102857672_0006.jpg,17792,T19,Gear Used – Mesh,"[['C.', 'C.', 'C.'], ['S.', 'S.', 'S.']]",3.0,3.0,C. S.
82937354,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_001_02.jpg,17792,T5,Gear Used – Length,"[['125', '125', '125'], ['ft.', 'ft.', 'ft.']]",3.0,3.0,125 ft.
82937354,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_001_02.jpg,17792,T7,Area Covered,,,,
82937354,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_001_02.jpg,17792,T8,Water Surface Temperature,"[['64', '64', '64'], ['F', 'F', 'F.']]",3.0,2.5,64 F
82937354,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_001_02.jpg,17792,T9,Depth / Depth of Collection,"[['6-10', '6-10', '6-10'], ['ft.', 'ft.', 'ft.']]",3.0,3.0,6-10 ft.
82937354,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_001_02.jpg,17792,T10,Point of Examination,"[['Northwest', 'Northwest', 'Northwest'], ['shore', 'shore', 'shore'], ['from', 'from', 'from'], ['cottage.', 'cottage.', 'cottage.']]",3.0,3.0,Northwest shore from cottage.
82937354,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_001_02.jpg,17792,T11,Field No.,"[['1', '1', '1']]",3.0,3.0,1
82937354,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_001_02.jpg,17792,T12,Remarks,,,,
82937354,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_001_02.jpg,17792,T17,Time,"[['11:00', '11:00', '11:00'], ['A.M.', 'A.M.', 'A.M.'], ['overnight', 'overnight', 'overnight']]",3.0,3.0,11:00 A.M. overnight
82937354,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_001_02.jpg,17792,T18,Gear Used – Kind,"[['Gill', 'Gill', 'Gill'], ['net', 'net', 'net']]",3.0,3.0,Gill net
82937354,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_001_02.jpg,17792,T19,Gear Used – Mesh,"[['3/4', '3/4', '3/4'], ['inch', 'inch', 'inch']]",3.0,3.0,3/4 inch
82937355,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_002_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_002_02.jpg,17792,T5,Gear Used – Length,"[['125', '125', '125'], ['ft.', 'ft.', 'ft']]",3.0,2.5,125 ft.
82937355,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_002_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_002_02.jpg,17792,T7,Area Covered,,,,
82937355,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_002_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_002_02.jpg,17792,T8,Water Surface Temperature,"[['64', '64', '64'], ['F', 'F', 'F.']]",3.0,2.5,64 F
82937355,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_002_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_002_02.jpg,17792,T9,Depth / Depth of Collection,"[['Rain', '6-8', '6-8'], ['', 'ft.', 'ft.']]",3.0,2.0,6-8 ft.
82937355,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_002_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_002_02.jpg,17792,T10,Point of Examination,"[['West', 'West', 'West'], ['end', 'end', 'end'], ['of', 'of', 'of'], ['lake.', 'lake', 'lake.']]",3.0,2.75,West end of lake.
82937355,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_002_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_002_02.jpg,17792,T11,Field No.,"[['2', '2', '2']]",3.0,3.0,2
82937355,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_002_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_002_02.jpg,17792,T12,Remarks,,,,
82937355,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_002_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_002_02.jpg,17792,T17,Time,"[['11:00', '11:00', '11:00'], ['A.M.', 'A.M.', 'A.M.'], ['overnight', 'overnight', 'overnight']]",3.0,3.0,11:00 A.M. overnight
82937355,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_002_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_002_02.jpg,17792,T18,Gear Used – Kind,"[['Gill', 'Gill', 'Gill'], ['net', 'net', 'net']]",3.0,3.0,Gill net
82937355,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_002_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_002_02.jpg,17792,T19,Gear Used – Mesh,"[['Experimental', 'Experimental', 'Experimental']]",3.0,3.0,Experimental
82937356,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_003_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_003_02.jpg,17792,T5,Gear Used – Length,"[['125', '125', '125'], ['ft.', 'ft.', 'ft']]",3.0,2.5,125 ft.
82937356,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_003_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_003_02.jpg,17792,T7,Area Covered,,,,
82937356,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_003_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_003_02.jpg,17792,T8,Water Surface Temperature,"[['64', '64', '64'], ['', 'degrees', ''], ['F', 'F', 'F.']]",3.0,2.0,64  F
82937356,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_003_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_003_02.jpg,17792,T9,Depth / Depth of Collection,"[['4-6', '4-6', '4-6'], ['ft.', 'ft.', 'ft.']]",3.0,3.0,4-6 ft.
82937356,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_003_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_003_02.jpg,17792,T10,Point of Examination,"[['South', 'South', 'South'], ['end', 'end', 'end'], ['of', 'of', 'of'], ['lake,', 'lake,', 'lake,'], ['east', 'east', 'east'], ['of', 'of', 'of'], ['outlet', 'outlet', 'outlet'], ['200', '200', '200'], ['yards.', 'yards.', 'yards.']]",3.0,3.0,"South end of lake, east of outlet 200 yards."
82937356,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_003_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_003_02.jpg,17792,T11,Field No.,"[['3', '3', '3']]",3.0,3.0,3
82937356,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_003_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_003_02.jpg,17792,T12,Remarks,,,,
82937356,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_003_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_003_02.jpg,17792,T17,Time,"[['11:00', '11:00', '11:00'], ['A.M.', 'A.M.', 'A.M.'], ['overnight', 'overnight', 'overnight']]",3.0,3.0,11:00 A.M. overnight
82937356,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_003_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_003_02.jpg,17792,T18,Gear Used – Kind,"[['Gill', 'Gill', 'Gill'], ['net', 'net', 'net']]",3.0,3.0,Gill net
82937356,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_003_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_003_02.jpg,17792,T19,Gear Used – Mesh,"[['Experimental', 'Experimental', 'Experimental']]",3.0,3.0,Experimental
82937357,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_004_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_004_02.jpg,17792,T5,Gear Used – Length,"[['125', '125', '125', '125'], ['ft.', 'ft.', 'ft.', 'ft.']]",4.0,4.0,125 ft.
82937357,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_004_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_004_02.jpg,17792,T7,Area Covered,,,,
82937357,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_004_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_004_02.jpg,17792,T8,Water Surface Temperature,"[['64', '64', '64', '64'], ['', '', '', 'degrees'], ['F', 'F', 'F.', 'F.']]",4.0,2.3333333333333335,64  F
82937357,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_004_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_004_02.jpg,17792,T9,Depth / Depth of Collection,"[['4-6', '4-6', '4-6', ""4-6'""], ['ft.', 'ft.', 'ft.', '']]",4.0,3.0,4-6 ft.
82937357,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_004_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_004_02.jpg,17792,T10,Point of Examination,"[['South', 'South', 'South', 'South'], ['end', 'end', 'end', 'end'], ['of', 'of', 'of', 'of'], ['lake', 'lake', 'lake', 'lake'], ['at', 'at', 'at', 'at'], ['outlet.', 'outlet', 'outlet.', 'outlet.']]",4.0,3.8333333333333335,South end of lake at outlet.
82937357,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_004_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_004_02.jpg,17792,T11,Field No.,"[['4', '4', '4', '4']]",4.0,4.0,4
82937357,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_004_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_004_02.jpg,17792,T12,Remarks,,,,
82937357,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_004_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_004_02.jpg,17792,T17,Time,"[['11:00', '11:00', '11:00', '11:00'], ['A.M.', 'A.M.', 'A.M.', 'A.M.'], ['overnight', 'overnight', 'overnight', 'overnight']]",4.0,4.0,11:00 A.M. overnight
82937357,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_004_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_004_02.jpg,17792,T18,Gear Used – Kind,"[['Gill', 'Gill', 'Gill', 'Gill'], ['net', 'net', 'net', 'net']]",4.0,4.0,Gill net
82937357,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_004_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_004_02.jpg,17792,T19,Gear Used – Mesh,"[['Experimental', 'Experimental', 'Experimental', 'Experimental']]",4.0,4.0,Experimental
82937358,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_005_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_005_02.jpg,17792,T5,Gear Used – Length,"[['125', '125', '125'], ['ft.', 'ft.', 'ft.']]",3.0,3.0,125 ft.
82937358,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_005_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_005_02.jpg,17792,T7,Area Covered,,,,
82937358,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_005_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_005_02.jpg,17792,T8,Water Surface Temperature,"[['64', '64', '64'], ['', 'degrees', ''], ['F', 'F.', 'F']]",3.0,2.0,64  F
82937358,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_005_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_005_02.jpg,17792,T9,Depth / Depth of Collection,"[['8-10', '8-10', '8-10'], ['ft.', 'ft.', 'ft.']]",3.0,3.0,8-10 ft.
