subject_id,workflow_id,task,reducer,data.value,data.aggregation_version
58687475,17771,T4,dropdown_reducer,,3.4.5
58687476,17771,T2,dropdown_reducer,[{'1945': 3}],3.4.5
58687476,17771,T5,dropdown_reducer,"[{'1945': 3, '8ae79aa0db4ed': 1}]",3.4.5
58687476,17771,T0,dropdown_reducer,[{'b65f0b39a1782': 3}],3.4.5
58687476,17771,T3,dropdown_reducer,"[{'47ddeb339107e': 3, '1966a875a70d2': 1}]",3.4.5
58687476,17771,T1,dropdown_reducer,[{'6': 3}],3.4.5
58687476,17771,T4,dropdown_reducer,"[{'7': 3, '6': 1}]",3.4.5
58687477,17771,T2,dropdown_reducer,[{'1978': 3}],3.4.5
58687477,17771,T5,dropdown_reducer,"[{'8ae79aa0db4ed': 1, '1978': 3}]",3.4.5
58687477,17771,T0,dropdown_reducer,[{'d506c1133b83d': 4}],3.4.5
58687477,17771,T3,dropdown_reducer,"[{'1966a875a70d2': 1, 'ea0681065fef1': 3}]",3.4.5
58687477,17771,T1,dropdown_reducer,[{'25': 4}],3.4.5
58687477,17771,T4,dropdown_reducer,[{'27': 4}],3.4.5
58687478,17771,T2,dropdown_reducer,[{'1960': 4}],3.4.5
58687478,17771,T5,dropdown_reducer,,3.4.5
58687478,17771,T0,dropdown_reducer,[{'eac425a55b474': 4}],3.4.5
58687478,17771,T3,dropdown_reducer,[{'1966a875a70d2': 1}],3.4.5
58687478,17771,T1,dropdown_reducer,[{'22': 4}],3.4.5
58687478,17771,T4,dropdown_reducer,,3.4.5
58687479,17771,T2,dropdown_reducer,[{'1964': 3}],3.4.5
58687479,17771,T5,dropdown_reducer,"[{'8ae79aa0db4ed': 1, '1964': 1}]",3.4.5
58687479,17771,T0,dropdown_reducer,[{'b65f0b39a1782': 3}],3.4.5
58687479,17771,T3,dropdown_reducer,"[{'1966a875a70d2': 1, 'ea0681065fef1': 1}]",3.4.5
58687479,17771,T1,dropdown_reducer,[{'26': 3}],3.4.5
58687479,17771,T4,dropdown_reducer,"[{'c3ecf8cf751a5': 1, '3': 1}]",3.4.5
58687481,17771,T2,dropdown_reducer,[{'1960': 4}],3.4.5
58687481,17771,T5,dropdown_reducer,[{'1960': 4}],3.4.5
58687481,17771,T0,dropdown_reducer,[{'d506c1133b83d': 4}],3.4.5
58687481,17771,T3,dropdown_reducer,[{'ea0681065fef1': 4}],3.4.5
58687481,17771,T1,dropdown_reducer,[{'23': 4}],3.4.5
58687481,17771,T4,dropdown_reducer,[{'24': 4}],3.4.5
58687482,17771,T2,dropdown_reducer,[{'1961': 3}],3.4.5
58687482,17771,T5,dropdown_reducer,"[{'1961': 2, '8ae79aa0db4ed': 1}]",3.4.5
58687482,17771,T0,dropdown_reducer,[{'c04b87f2c9237': 3}],3.4.5
58687482,17771,T3,dropdown_reducer,"[{'f0e1aeff201be': 2, '1966a875a70d2': 1}]",3.4.5
58687482,17771,T1,dropdown_reducer,[{'21': 3}],3.4.5
58687482,17771,T4,dropdown_reducer,[{'22': 3}],3.4.5
58687483,17771,T2,dropdown_reducer,[{'1959': 4}],3.4.5
58687483,17771,T5,dropdown_reducer,,3.4.5
58687483,17771,T0,dropdown_reducer,[{'f8221df39887': 4}],3.4.5
58687483,17771,T3,dropdown_reducer,,3.4.5
58687483,17771,T1,dropdown_reducer,[{'12': 4}],3.4.5
58687483,17771,T4,dropdown_reducer,,3.4.5
58687484,17771,T2,dropdown_reducer,[{'1960': 3}],3.4.5
58687484,17771,T5,dropdown_reducer,,3.4.5
58687484,17771,T0,dropdown_reducer,[{'eac425a55b474': 4}],3.4.5
58687484,17771,T3,dropdown_reducer,[{'1966a875a70d2': 1}],3.4.5
58687484,17771,T1,dropdown_reducer,[{'8': 4}],3.4.5
58687484,17771,T4,dropdown_reducer,,3.4.5
58687485,17771,T2,dropdown_reducer,[{'1964': 2}],3.4.5
58687485,17771,T5,dropdown_reducer,"[{'1964': 1, '8ae79aa0db4ed': 1}]",3.4.5
58687485,17771,T0,dropdown_reducer,[{'b65f0b39a1782': 2}],3.4.5
58687485,17771,T3,dropdown_reducer,[{'ea0681065fef1': 2}],3.4.5
58687485,17771,T1,dropdown_reducer,"[{'18': 1, '28': 1}]",3.4.5
58687485,17771,T4,dropdown_reducer,[{'8': 2}],3.4.5
58687486,17771,T2,dropdown_reducer,[{'1978': 4}],3.4.5
58687486,17771,T5,dropdown_reducer,,3.4.5
58687486,17771,T0,dropdown_reducer,[{'d506c1133b83d': 4}],3.4.5
58687486,17771,T3,dropdown_reducer,[{'1966a875a70d2': 1}],3.4.5
58687486,17771,T1,dropdown_reducer,[{'28': 4}],3.4.5
58687486,17771,T4,dropdown_reducer,,3.4.5
58687487,17771,T2,dropdown_reducer,[{'1948': 3}],3.4.5
58687487,17771,T5,dropdown_reducer,,3.4.5
58687487,17771,T0,dropdown_reducer,[{'b65f0b39a1782': 4}],3.4.5
58687487,17771,T3,dropdown_reducer,,3.4.5
58687487,17771,T1,dropdown_reducer,"[{'13': 3, '11': 1}]",3.4.5
58687487,17771,T4,dropdown_reducer,,3.4.5
58687488,17771,T2,dropdown_reducer,[{'1948': 4}],3.4.5
58687488,17771,T5,dropdown_reducer,[{'8ae79aa0db4ed': 2}],3.4.5
58687488,17771,T0,dropdown_reducer,[{'eac425a55b474': 4}],3.4.5
58687488,17771,T3,dropdown_reducer,[{'1966a875a70d2': 2}],3.4.5
58687488,17771,T1,dropdown_reducer,[{'16': 4}],3.4.5
58687488,17771,T4,dropdown_reducer,[{'c3ecf8cf751a5': 2}],3.4.5
58687489,17771,T2,dropdown_reducer,[{'1978': 4}],3.4.5
58687489,17771,T5,dropdown_reducer,[{'8ae79aa0db4ed': 1}],3.4.5
58687489,17771,T0,dropdown_reducer,[{'d506c1133b83d': 4}],3.4.5
58687489,17771,T3,dropdown_reducer,[{'1966a875a70d2': 1}],3.4.5
58687489,17771,T1,dropdown_reducer,[{'28': 4}],3.4.5
58687489,17771,T4,dropdown_reducer,[{'c3ecf8cf751a5': 1}],3.4.5
58687490,17771,T2,dropdown_reducer,[{'1961': 3}],3.4.5
58687490,17771,T5,dropdown_reducer,,3.4.5
58687490,17771,T0,dropdown_reducer,[{'b65f0b39a1782': 3}],3.4.5
58687490,17771,T3,dropdown_reducer,[{'1966a875a70d2': 1}],3.4.5
58687490,17771,T1,dropdown_reducer,[{'15': 3}],3.4.5
58687490,17771,T4,dropdown_reducer,,3.4.5
58687491,17771,T2,dropdown_reducer,[{'1978': 4}],3.4.5
58687491,17771,T5,dropdown_reducer,,3.4.5
58687491,17771,T0,dropdown_reducer,[{'d506c1133b83d': 4}],3.4.5
58687491,17771,T3,dropdown_reducer,[{'1966a875a70d2': 2}],3.4.5
58687491,17771,T1,dropdown_reducer,[{'28': 4}],3.4.5
58687491,17771,T4,dropdown_reducer,,3.4.5
58687492,17771,T2,dropdown_reducer,[{'1956': 4}],3.4.5
58687492,17771,T5,dropdown_reducer,"[{'1956': 3, '8ae79aa0db4ed': 1}]",3.4.5
58687492,17771,T0,dropdown_reducer,[{'b65f0b39a1782': 4}],3.4.5
58687492,17771,T3,dropdown_reducer,"[{'47ddeb339107e': 3, '1966a875a70d2': 1}]",3.4.5
58687492,17771,T1,dropdown_reducer,[{'22': 4}],3.4.5
58687492,17771,T4,dropdown_reducer,[{'29': 4}],3.4.5
58687493,17771,T2,dropdown_reducer,[{'1961': 3}],3.4.5
58687493,17771,T5,dropdown_reducer,,3.4.5
58687493,17771,T0,dropdown_reducer,[{'c04b87f2c9237': 3}],3.4.5
58687493,17771,T3,dropdown_reducer,[{'1966a875a70d2': 1}],3.4.5
58687493,17771,T1,dropdown_reducer,[{'30': 3}],3.4.5
58687493,17771,T4,dropdown_reducer,,3.4.5
58687494,17771,T2,dropdown_reducer,[{'1962': 3}],3.4.5
58687494,17771,T5,dropdown_reducer,,3.4.5
58687494,17771,T0,dropdown_reducer,[{'eac425a55b474': 4}],3.4.5
58687494,17771,T3,dropdown_reducer,,3.4.5
58687494,17771,T1,dropdown_reducer,[{'12': 4}],3.4.5
58687494,17771,T4,dropdown_reducer,,3.4.5
58687495,17771,T2,dropdown_reducer,[{'1960': 3}],3.4.5
58687495,17771,T5,dropdown_reducer,,3.4.5
58687495,17771,T0,dropdown_reducer,[{'eac425a55b474': 3}],3.4.5
58687495,17771,T3,dropdown_reducer,,3.4.5
58687495,17771,T1,dropdown_reducer,[{'6': 3}],3.4.5
58687495,17771,T4,dropdown_reducer,,3.4.5
58687496,17771,T2,dropdown_reducer,[{'1961': 4}],3.4.5
58687496,17771,T5,dropdown_reducer,[{'8ae79aa0db4ed': 1}],3.4.5
58687496,17771,T0,dropdown_reducer,[{'b65f0b39a1782': 4}],3.4.5
58687496,17771,T3,dropdown_reducer,[{'1966a875a70d2': 1}],3.4.5
58687496,17771,T1,dropdown_reducer,[{'8': 4}],3.4.5
58687496,17771,T4,dropdown_reducer,[{'c3ecf8cf751a5': 1}],3.4.5
58687497,17771,T2,dropdown_reducer,[{'1961': 4}],3.4.5
58687497,17771,T5,dropdown_reducer,[{'8ae79aa0db4ed': 1}],3.4.5
58687497,17771,T0,dropdown_reducer,[{'eac425a55b474': 4}],3.4.5
58687497,17771,T3,dropdown_reducer,[{'1966a875a70d2': 2}],3.4.5
58687497,17771,T1,dropdown_reducer,[{'7': 4}],3.4.5
58687497,17771,T4,dropdown_reducer,[{'c3ecf8cf751a5': 1}],3.4.5
58687498,17771,T2,dropdown_reducer,[{'1962': 4}],3.4.5
58687498,17771,T5,dropdown_reducer,,3.4.5
58687498,17771,T0,dropdown_reducer,[{'eac425a55b474': 4}],3.4.5
58687498,17771,T3,dropdown_reducer,,3.4.5
58687498,17771,T1,dropdown_reducer,[{'18': 4}],3.4.5
58687498,17771,T4,dropdown_reducer,,3.4.5
58687500,17771,T2,dropdown_reducer,[{'1978': 2}],3.4.5
58687500,17771,T5,dropdown_reducer,[{'1978': 1}],3.4.5
58687500,17771,T0,dropdown_reducer,[{'d506c1133b83d': 3}],3.4.5
58687500,17771,T3,dropdown_reducer,[{'ea0681065fef1': 1}],3.4.5
58687500,17771,T1,dropdown_reducer,[{'26': 3}],3.4.5
58687500,17771,T4,dropdown_reducer,[{'27': 1}],3.4.5
58687501,17771,T2,dropdown_reducer,[{'1962': 4}],3.4.5
58687501,17771,T5,dropdown_reducer,,3.4.5
58687501,17771,T0,dropdown_reducer,[{'b65f0b39a1782': 4}],3.4.5
58687501,17771,T3,dropdown_reducer,[{'1966a875a70d2': 1}],3.4.5
58687501,17771,T1,dropdown_reducer,[{'9': 4}],3.4.5
58687501,17771,T4,dropdown_reducer,,3.4.5
58687502,17771,T2,dropdown_reducer,[{'1978': 3}],3.4.5
58687502,17771,T5,dropdown_reducer,,3.4.5
58687502,17771,T0,dropdown_reducer,[{'d506c1133b83d': 4}],3.4.5
58687502,17771,T3,dropdown_reducer,,3.4.5
58687502,17771,T1,dropdown_reducer,[{'26': 4}],3.4.5
58687502,17771,T4,dropdown_reducer,,3.4.5
58687503,17771,T2,dropdown_reducer,[{'1960': 3}],3.4.5
58687503,17771,T5,dropdown_reducer,[{'8ae79aa0db4ed': 1}],3.4.5
58687503,17771,T0,dropdown_reducer,[{'eac425a55b474': 3}],3.4.5
58687503,17771,T3,dropdown_reducer,[{'1966a875a70d2': 2}],3.4.5
58687503,17771,T1,dropdown_reducer,[{'20': 3}],3.4.5
58687503,17771,T4,dropdown_reducer,[{'c3ecf8cf751a5': 1}],3.4.5
58687504,17771,T2,dropdown_reducer,[{'1964': 3}],3.4.5
58687504,17771,T5,dropdown_reducer,[{'8ae79aa0db4ed': 1}],3.4.5
58687504,17771,T0,dropdown_reducer,[{'c04b87f2c9237': 3}],3.4.5
58687504,17771,T3,dropdown_reducer,[{'1966a875a70d2': 1}],3.4.5
58687504,17771,T1,dropdown_reducer,[{'19': 3}],3.4.5
58687504,17771,T4,dropdown_reducer,[{'c3ecf8cf751a5': 1}],3.4.5
58687505,17771,T2,dropdown_reducer,[{'1961': 4}],3.4.5
58687505,17771,T5,dropdown_reducer,,3.4.5
58687505,17771,T0,dropdown_reducer,[{'b65f0b39a1782': 4}],3.4.5
58687505,17771,T3,dropdown_reducer,[{'1966a875a70d2': 1}],3.4.5
58687505,17771,T1,dropdown_reducer,[{'11': 4}],3.4.5
58687505,17771,T4,dropdown_reducer,,3.4.5
58687506,17771,T2,dropdown_reducer,[{'1962': 4}],3.4.5
58687506,17771,T5,dropdown_reducer,[{'8ae79aa0db4ed': 1}],3.4.5
58687506,17771,T0,dropdown_reducer,[{'b65f0b39a1782': 4}],3.4.5
58687506,17771,T3,dropdown_reducer,[{'1966a875a70d2': 2}],3.4.5
58687506,17771,T1,dropdown_reducer,[{'10': 4}],3.4.5
58687506,17771,T4,dropdown_reducer,[{'c3ecf8cf751a5': 1}],3.4.5
58687507,17771,T2,dropdown_reducer,[{'1952': 3}],3.4.5
58687507,17771,T5,dropdown_reducer,,3.4.5
58687507,17771,T0,dropdown_reducer,[{'c04b87f2c9237': 3}],3.4.5
58687507,17771,T3,dropdown_reducer,[{'1966a875a70d2': 1}],3.4.5
58687507,17771,T1,dropdown_reducer,[{'4': 3}],3.4.5
58687507,17771,T4,dropdown_reducer,,3.4.5
58687508,17771,T2,dropdown_reducer,[{'1938': 3}],3.4.5
58687508,17771,T5,dropdown_reducer,"[{'1938': 1, '1948': 1, '8ae79aa0db4ed': 1}]",3.4.5
58687508,17771,T0,dropdown_reducer,[{'eac425a55b474': 4}],3.4.5
58687508,17771,T3,dropdown_reducer,"[{'2ef4a93fd756b': 2, '1966a875a70d2': 1}]",3.4.5
58687508,17771,T1,dropdown_reducer,[{'14': 4}],3.4.5
58687508,17771,T4,dropdown_reducer,[{'16': 3}],3.4.5
58687509,17771,T2,dropdown_reducer,[{'1961': 4}],3.4.5
58687509,17771,T5,dropdown_reducer,[{'1961': 2}],3.4.5
58687509,17771,T0,dropdown_reducer,[{'eac425a55b474': 4}],3.4.5
58687509,17771,T3,dropdown_reducer,[{'2ef4a93fd756b': 2}],3.4.5
58687509,17771,T1,dropdown_reducer,[{'14': 4}],3.4.5
58687509,17771,T4,dropdown_reducer,[{'14': 2}],3.4.5
58687510,17771,T2,dropdown_reducer,[{'1963': 4}],3.4.5
58687510,17771,T5,dropdown_reducer,[{'8ae79aa0db4ed': 1}],3.4.5
58687510,17771,T0,dropdown_reducer,[{'b65f0b39a1782': 4}],3.4.5
58687510,17771,T3,dropdown_reducer,[{'1966a875a70d2': 2}],3.4.5
58687510,17771,T1,dropdown_reducer,[{'19': 4}],3.4.5
58687510,17771,T4,dropdown_reducer,[{'c3ecf8cf751a5': 1}],3.4.5
58687512,17771,T2,dropdown_reducer,[{'1960': 3}],3.4.5
58687512,17771,T5,dropdown_reducer,[{'8ae79aa0db4ed': 1}],3.4.5
58687512,17771,T0,dropdown_reducer,[{'b65f0b39a1782': 4}],3.4.5
58687512,17771,T3,dropdown_reducer,[{'1966a875a70d2': 1}],3.4.5
58687512,17771,T1,dropdown_reducer,[{'22': 3}],3.4.5
58687512,17771,T4,dropdown_reducer,[{'c3ecf8cf751a5': 1}],3.4.5
58687513,17771,T2,dropdown_reducer,[{'1951': 3}],3.4.5
58687513,17771,T5,dropdown_reducer,[{'8ae79aa0db4ed': 1}],3.4.5
58687513,17771,T0,dropdown_reducer,[{'b65f0b39a1782': 4}],3.4.5
58687513,17771,T3,dropdown_reducer,[{'1966a875a70d2': 1}],3.4.5
58687513,17771,T1,dropdown_reducer,"[{'28': 3, '18': 1}]",3.4.5
58687513,17771,T4,dropdown_reducer,[{'c3ecf8cf751a5': 1}],3.4.5
58687514,17771,T2,dropdown_reducer,[{'1960': 4}],3.4.5
58687514,17771,T5,dropdown_reducer,,3.4.5
58687514,17771,T0,dropdown_reducer,[{'eac425a55b474': 4}],3.4.5
58687514,17771,T3,dropdown_reducer,,3.4.5
58687514,17771,T1,dropdown_reducer,[{'12': 3}],3.4.5
58687514,17771,T4,dropdown_reducer,,3.4.5
58687515,17771,T2,dropdown_reducer,[{'1958': 4}],3.4.5
58687515,17771,T5,dropdown_reducer,[{'1958': 4}],3.4.5
58687515,17771,T0,dropdown_reducer,[{'d506c1133b83d': 4}],3.4.5
58687515,17771,T3,dropdown_reducer,[{'ea0681065fef1': 4}],3.4.5
58687515,17771,T1,dropdown_reducer,[{'10': 4}],3.4.5
58687515,17771,T4,dropdown_reducer,[{'11': 4}],3.4.5
58687516,17771,T2,dropdown_reducer,[{'1960': 4}],3.4.5
58687516,17771,T5,dropdown_reducer,[{'8ae79aa0db4ed': 1}],3.4.5
58687516,17771,T0,dropdown_reducer,[{'eac425a55b474': 4}],3.4.5
58687516,17771,T3,dropdown_reducer,[{'1966a875a70d2': 1}],3.4.5
58687516,17771,T1,dropdown_reducer,[{'14': 4}],3.4.5
58687516,17771,T4,dropdown_reducer,[{'c3ecf8cf751a5': 1}],3.4.5
58687517,17771,T2,dropdown_reducer,[{'1938': 4}],3.4.5
58687517,17771,T5,dropdown_reducer,"[{'8ae79aa0db4ed': 1, '1938': 2}]",3.4.5
58687517,17771,T0,dropdown_reducer,[{'eac425a55b474': 4}],3.4.5
58687517,17771,T3,dropdown_reducer,"[{'1966a875a70d2': 2, '2ef4a93fd756b': 2}]",3.4.5
58687517,17771,T1,dropdown_reducer,[{'26': 4}],3.4.5
58687517,17771,T4,dropdown_reducer,[{'30': 3}],3.4.5
58687518,17771,T2,dropdown_reducer,[{'1936': 4}],3.4.5
58687518,17771,T5,dropdown_reducer,,3.4.5
58687518,17771,T0,dropdown_reducer,[{'b65f0b39a1782': 4}],3.4.5
58687518,17771,T3,dropdown_reducer,[{'1966a875a70d2': 1}],3.4.5
58687518,17771,T1,dropdown_reducer,[{'4': 4}],3.4.5
58687518,17771,T4,dropdown_reducer,,3.4.5
58687519,17771,T2,dropdown_reducer,[{'1954': 4}],3.4.5
58687519,17771,T5,dropdown_reducer,,3.4.5
58687519,17771,T0,dropdown_reducer,[{'c04b87f2c9237': 4}],3.4.5
58687519,17771,T3,dropdown_reducer,[{'1966a875a70d2': 1}],3.4.5
58687519,17771,T1,dropdown_reducer,[{'3': 4}],3.4.5
58687519,17771,T4,dropdown_reducer,,3.4.5
58687520,17771,T2,dropdown_reducer,[{'1968': 4}],3.4.5
58687520,17771,T5,dropdown_reducer,[{'8ae79aa0db4ed': 1}],3.4.5
58687520,17771,T0,dropdown_reducer,[{'c04b87f2c9237': 4}],3.4.5
58687520,17771,T3,dropdown_reducer,[{'1966a875a70d2': 2}],3.4.5
58687520,17771,T1,dropdown_reducer,[{'17': 4}],3.4.5
58687520,17771,T4,dropdown_reducer,[{'c3ecf8cf751a5': 1}],3.4.5
58687521,17771,T2,dropdown_reducer,"[{'1953': 2, '1963': 2}]",3.4.5
58687521,17771,T5,dropdown_reducer,,3.4.5
58687521,17771,T0,dropdown_reducer,[{'eac425a55b474': 4}],3.4.5
58687521,17771,T3,dropdown_reducer,[{'1966a875a70d2': 1}],3.4.5
58687521,17771,T1,dropdown_reducer,[{'12': 4}],3.4.5
58687521,17771,T4,dropdown_reducer,,3.4.5
58687522,17771,T2,dropdown_reducer,[{'1968': 3}],3.4.5
58687522,17771,T5,dropdown_reducer,[{'1968': 1}],3.4.5
58687522,17771,T0,dropdown_reducer,[{'c04b87f2c9237': 3}],3.4.5
58687522,17771,T3,dropdown_reducer,[{'f0e1aeff201be': 1}],3.4.5
58687522,17771,T1,dropdown_reducer,"[{'21': 2, '22': 1}]",3.4.5
58687522,17771,T4,dropdown_reducer,[{'21': 1}],3.4.5
58687523,17771,T2,dropdown_reducer,[{'1995': 4}],3.4.5
58687523,17771,T5,dropdown_reducer,"[{'8ae79aa0db4ed': 2, '1995': 2}]",3.4.5
58687523,17771,T0,dropdown_reducer,[{'c04b87f2c9237': 4}],3.4.5
58687523,17771,T3,dropdown_reducer,"[{'1966a875a70d2': 3, 'f0e1aeff201be': 1}]",3.4.5
58687523,17771,T1,dropdown_reducer,[{'18': 4}],3.4.5
58687523,17771,T4,dropdown_reducer,[{'23': 4}],3.4.5
58687524,17771,T2,dropdown_reducer,[{'1989': 4}],3.4.5
58687524,17771,T5,dropdown_reducer,"[{'1989': 3, '8ae79aa0db4ed': 1}]",3.4.5
58687524,17771,T0,dropdown_reducer,[{'c04b87f2c9237': 4}],3.4.5
58687524,17771,T3,dropdown_reducer,"[{'f0e1aeff201be': 3, '1966a875a70d2': 1}]",3.4.5
58687524,17771,T1,dropdown_reducer,[{'2': 4}],3.4.5
58687524,17771,T4,dropdown_reducer,[{'6': 4}],3.4.5
58687525,17771,T2,dropdown_reducer,[{'1938': 2}],3.4.5
58687525,17771,T5,dropdown_reducer,"[{'8ae79aa0db4ed': 2, '1938': 2}]",3.4.5
58687525,17771,T0,dropdown_reducer,[{'eac425a55b474': 4}],3.4.5
58687525,17771,T3,dropdown_reducer,"[{'1966a875a70d2': 2, '2ef4a93fd756b': 2}]",3.4.5
58687525,17771,T1,dropdown_reducer,[{'13': 4}],3.4.5
58687525,17771,T4,dropdown_reducer,[{'16': 4}],3.4.5
58687526,17771,T2,dropdown_reducer,[{'1986': 4}],3.4.5
58687526,17771,T5,dropdown_reducer,[{'1986': 4}],3.4.5
58687526,17771,T0,dropdown_reducer,[{'c04b87f2c9237': 4}],3.4.5
58687526,17771,T3,dropdown_reducer,[{'f0e1aeff201be': 4}],3.4.5
58687526,17771,T1,dropdown_reducer,[{'16': 4}],3.4.5
58687526,17771,T4,dropdown_reducer,[{'20': 4}],3.4.5
58687527,17771,T2,dropdown_reducer,[{'1966': 4}],3.4.5
58687527,17771,T5,dropdown_reducer,,3.4.5
58687527,17771,T0,dropdown_reducer,[{'b65f0b39a1782': 4}],3.4.5
58687527,17771,T3,dropdown_reducer,[{'1966a875a70d2': 1}],3.4.5
58687527,17771,T1,dropdown_reducer,[{'4': 4}],3.4.5
58687527,17771,T4,dropdown_reducer,,3.4.5
58687528,17771,T2,dropdown_reducer,"[{'1966': 3, '1956': 1}]",3.4.5
58687528,17771,T5,dropdown_reducer,[{'8ae79aa0db4ed': 1}],3.4.5
58687528,17771,T0,dropdown_reducer,[{'b65f0b39a1782': 4}],3.4.5
58687528,17771,T3,dropdown_reducer,[{'1966a875a70d2': 2}],3.4.5
58687528,17771,T1,dropdown_reducer,[{'5': 4}],3.4.5
58687528,17771,T4,dropdown_reducer,[{'c3ecf8cf751a5': 1}],3.4.5
58687529,17771,T2,dropdown_reducer,"[{'1966': 3, '1866': 1}]",3.4.5
58687529,17771,T5,dropdown_reducer,,3.4.5
58687529,17771,T0,dropdown_reducer,[{'b65f0b39a1782': 4}],3.4.5
58687529,17771,T3,dropdown_reducer,,3.4.5
58687529,17771,T1,dropdown_reducer,[{'3': 4}],3.4.5
58687529,17771,T4,dropdown_reducer,,3.4.5
58687530,17771,T2,dropdown_reducer,[{'1950': 4}],3.4.5
58687530,17771,T5,dropdown_reducer,"[{'8ae79aa0db4ed': 2, '1950': 2}]",3.4.5
58687530,17771,T0,dropdown_reducer,[{'b65f0b39a1782': 4}],3.4.5
58687530,17771,T3,dropdown_reducer,"[{'1966a875a70d2': 2, '47ddeb339107e': 2}]",3.4.5
58687530,17771,T1,dropdown_reducer,[{'23': 4}],3.4.5
58687530,17771,T4,dropdown_reducer,[{'25': 4}],3.4.5
58687531,17771,T2,dropdown_reducer,[{'1966': 4}],3.4.5
58687531,17771,T5,dropdown_reducer,,3.4.5
58687531,17771,T0,dropdown_reducer,[{'eac425a55b474': 4}],3.4.5
58687531,17771,T3,dropdown_reducer,[{'1966a875a70d2': 1}],3.4.5
58687531,17771,T1,dropdown_reducer,[{'27': 4}],3.4.5
58687531,17771,T4,dropdown_reducer,,3.4.5
58687532,17771,T2,dropdown_reducer,[{'1967': 3}],3.4.5
58687532,17771,T5,dropdown_reducer,"[{'8ae79aa0db4ed': 1, '1967': 2}]",3.4.5
58687532,17771,T0,dropdown_reducer,[{'f8221df39887': 4}],3.4.5
58687532,17771,T3,dropdown_reducer,"[{'1966a875a70d2': 1, '41fef42a9d15e': 3}]",3.4.5
58687532,17771,T1,dropdown_reducer,[{'11': 4}],3.4.5
58687532,17771,T4,dropdown_reducer,[{'12': 4}],3.4.5
58687533,17771,T2,dropdown_reducer,[{'1986': 4}],3.4.5
58687533,17771,T5,dropdown_reducer,[{'1986': 4}],3.4.5
58687533,17771,T0,dropdown_reducer,[{'c04b87f2c9237': 4}],3.4.5
58687533,17771,T3,dropdown_reducer,[{'f0e1aeff201be': 4}],3.4.5
58687533,17771,T1,dropdown_reducer,[{'23': 4}],3.4.5
58687533,17771,T4,dropdown_reducer,[{'27': 4}],3.4.5
58687534,17771,T2,dropdown_reducer,[{'1966': 4}],3.4.5
58687534,17771,T5,dropdown_reducer,[{'8ae79aa0db4ed': 1}],3.4.5
58687534,17771,T0,dropdown_reducer,[{'eac425a55b474': 4}],3.4.5
58687534,17771,T3,dropdown_reducer,[{'1966a875a70d2': 2}],3.4.5
58687534,17771,T1,dropdown_reducer,[{'26': 4}],3.4.5
58687534,17771,T4,dropdown_reducer,[{'c3ecf8cf751a5': 1}],3.4.5
58687535,17771,T2,dropdown_reducer,[{'1959': 3}],3.4.5
58687535,17771,T5,dropdown_reducer,,3.4.5
58687535,17771,T0,dropdown_reducer,[{'890cb903ea19e': 3}],3.4.5
58687535,17771,T3,dropdown_reducer,[{'1966a875a70d2': 1}],3.4.5
58687535,17771,T1,dropdown_reducer,[{'6': 3}],3.4.5
58687535,17771,T4,dropdown_reducer,,3.4.5
58687536,17771,T2,dropdown_reducer,[{'1968': 4}],3.4.5
58687536,17771,T5,dropdown_reducer,,3.4.5
58687536,17771,T0,dropdown_reducer,[{'c04b87f2c9237': 4}],3.4.5
58687536,17771,T3,dropdown_reducer,,3.4.5
58687536,17771,T1,dropdown_reducer,"[{'23': 1, '28': 3}]",3.4.5
58687536,17771,T4,dropdown_reducer,,3.4.5
58687537,17771,T2,dropdown_reducer,[{'1966': 4}],3.4.5
58687537,17771,T5,dropdown_reducer,[{'8ae79aa0db4ed': 1}],3.4.5
58687537,17771,T0,dropdown_reducer,[{'eac425a55b474': 4}],3.4.5
58687537,17771,T3,dropdown_reducer,[{'1966a875a70d2': 2}],3.4.5
58687537,17771,T1,dropdown_reducer,[{'20': 4}],3.4.5
58687537,17771,T4,dropdown_reducer,[{'c3ecf8cf751a5': 1}],3.4.5
58687538,17771,T2,dropdown_reducer,[{'1953': 3}],3.4.5
58687538,17771,T5,dropdown_reducer,[{'8ae79aa0db4ed': 1}],3.4.5
58687538,17771,T0,dropdown_reducer,"[{'98b5474a32123': 1, 'f8221df39887': 2}]",3.4.5
58687538,17771,T3,dropdown_reducer,[{'1966a875a70d2': 2}],3.4.5
58687538,17771,T1,dropdown_reducer,"[{'5': 1, '1': 2}]",3.4.5
58687538,17771,T4,dropdown_reducer,[{'c3ecf8cf751a5': 1}],3.4.5
58687539,17771,T2,dropdown_reducer,[{'1957': 4}],3.4.5
58687539,17771,T5,dropdown_reducer,,3.4.5
58687539,17771,T0,dropdown_reducer,[{'b65f0b39a1782': 4}],3.4.5
58687539,17771,T3,dropdown_reducer,[{'1966a875a70d2': 1}],3.4.5
58687539,17771,T1,dropdown_reducer,[{'21': 4}],3.4.5
58687539,17771,T4,dropdown_reducer,,3.4.5
58687540,17771,T2,dropdown_reducer,[{'1952': 3}],3.4.5
58687540,17771,T5,dropdown_reducer,"[{'8ae79aa0db4ed': 2, '1952': 1}]",3.4.5
58687540,17771,T0,dropdown_reducer,[{'eac425a55b474': 3}],3.4.5
58687540,17771,T3,dropdown_reducer,"[{'1966a875a70d2': 3, '2ef4a93fd756b': 1}]",3.4.5
