subject_id,URL 4,URL 8,workflow_id,task,data.aligned_text,data.number_views,data.consensus_score,data.consensus_text,data.user_ids
80048622,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_030.jpeg,,20628,T32,,,,,
80048622,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_030.jpeg,,20628,T33,,,,,
80048622,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_030.jpeg,,20628,T34,,,,,
80048622,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_030.jpeg,,20628,T38,,,,,
80048622,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_030.jpeg,,20628,T39,,,,,
80048622,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_030.jpeg,,20628,T40,,,,,
80048622,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_030.jpeg,,20628,T44,,,,,
80048622,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_030.jpeg,,20628,T45,,,,,
80048622,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_030.jpeg,,20628,T46,,,,,
80048622,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_030.jpeg,,20628,T50,,,,,
80048622,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_030.jpeg,,20628,T51,,,,,
80048622,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_030.jpeg,,20628,T52,,,,,
80048622,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_030.jpeg,,20628,T56,,,,,
80048622,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_030.jpeg,,20628,T57,,,,,
80048622,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_030.jpeg,,20628,T58,,,,,
80048622,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_030.jpeg,,20628,T62,,,,,
80048622,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_030.jpeg,,20628,T63,,,,,
80048622,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_030.jpeg,,20628,T64,,,,,
80048622,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_030.jpeg,,20628,T68,,,,,
80048622,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_030.jpeg,,20628,T69,,,,,
80048622,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_030.jpeg,,20628,T70,,,,,
80048622,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_030.jpeg,,20628,T74,,,,,
80048622,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_030.jpeg,,20628,T75,,,,,
80048622,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_030.jpeg,,20628,T76,,,,,
80048622,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_030.jpeg,,20628,T80,,,,,
80048622,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_030.jpeg,,20628,T81,,,,,
80048622,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_030.jpeg,,20628,T82,,,,,
80048622,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_030.jpeg,,20628,T86,,,,,
80048622,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_030.jpeg,,20628,T87,,,,,
80048622,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_030.jpeg,,20628,T88,,,,,
80048622,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_030.jpeg,,20628,T92,,,,,
80048622,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_030.jpeg,,20628,T93,,,,,
80048622,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_030.jpeg,,20628,T94,,,,,
80048622,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_030.jpeg,,20628,T98,,,,,
80048622,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_030.jpeg,,20628,T99,,,,,
80048622,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_030.jpeg,,20628,T100,,,,,
80048622,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_030.jpeg,,20628,T104,,,,,
80048622,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_030.jpeg,,20628,T105,,,,,
80048622,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_030.jpeg,,20628,T106,,,,,
80048622,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_030.jpeg,,20628,T110,,,,,
80048622,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_030.jpeg,,20628,T111,,,,,
80048622,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_030.jpeg,,20628,T112,,,,,
80048622,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_030.jpeg,,20628,T116,,,,,
80048622,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_030.jpeg,,20628,T117,,,,,
80048622,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_030.jpeg,,20628,T118,,,,,
80048622,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_030.jpeg,,20628,T122,,,,,
80048622,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_030.jpeg,,20628,T123,,,,,
80048622,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_030.jpeg,,20628,T124,,,,,
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20628,T2,"[['7', '7', '7']]",3,3,7,"[2424349, 1312868, 1325481]"
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20628,T3,"[['4.8-5.8', '4.8-5.8', '4.8-5.8']]",3,3,4.8-5.8,"[2424349, 1312868, 1325481]"
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20628,T4,"[['5.1', '5.1', '5.1']]",3,3,5.1,"[2424349, 1312868, 1325481]"
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20628,T8,"[['21', '21', '21']]",3,3,21,"[2424349, 1312868, 1325481]"
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20628,T9,"[['4.9-6.4', '4.9-6.4', '4.9-6.4']]",3,3,4.9-6.4,"[2424349, 1312868, 1325481]"
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20628,T10,"[['5.7', '5.7', '5.7']]",3,3,5.7,"[2424349, 1312868, 1325481]"
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20628,T14,"[['7', '7', '7']]",3,3,7,"[2424349, 1312868, 1325481]"
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20628,T15,"[['5.6-6.5', '5.6-6.5', '5.6-6.5']]",3,3,5.6-6.5,"[2424349, 1312868, 1325481]"
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20628,T16,"[['6.2', '6.2', '6.2']]",3,3,6.2,"[2424349, 1312868, 1325481]"
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20628,T20,"[['1', '1', '1']]",3,3,1,"[2424349, 1312868, 1325481]"
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20628,T21,"[['6.2', '6.2', '6.2']]",3,3,6.2,"[2424349, 1312868, 1325481]"
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20628,T22,"[['6.2', '6.2', '6.2']]",3,3,6.2,"[2424349, 1312868, 1325481]"
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20628,T26,"[['1', '1', '1']]",3,3,1,"[2424349, 1312868, 1325481]"
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20628,T27,"[['6.1', '6.1', '6.1']]",3,3,6.1,"[2424349, 1312868, 1325481]"
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20628,T28,"[['6.1', '6.1', '6.1']]",3,3,6.1,"[2424349, 1312868, 1325481]"
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20628,T32,,,,,
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20628,T33,,,,,
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20628,T34,,,,,
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20628,T38,,,,,
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20628,T39,,,,,
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20628,T40,,,,,
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20628,T44,,,,,
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20628,T45,,,,,
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20628,T46,,,,,
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20628,T50,,,,,
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20628,T51,,,,,
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20628,T52,,,,,
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20628,T56,,,,,
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20628,T57,,,,,
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20628,T58,,,,,
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20628,T62,,,,,
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20628,T63,,,,,
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20628,T64,,,,,
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20628,T68,,,,,
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20628,T69,,,,,
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20628,T70,,,,,
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20628,T74,,,,,
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20628,T75,,,,,
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20628,T76,,,,,
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20628,T80,,,,,
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20628,T81,,,,,
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20628,T82,,,,,
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20628,T86,,,,,
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20628,T87,,,,,
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20628,T88,,,,,
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20628,T92,,,,,
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20628,T93,,,,,
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20628,T94,,,,,
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20628,T98,,,,,
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20628,T99,,,,,
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20628,T100,,,,,
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20628,T104,,,,,
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20628,T105,,,,,
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20628,T106,,,,,
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20628,T110,,,,,
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20628,T111,,,,,
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20628,T112,,,,,
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20628,T116,,,,,
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20628,T117,,,,,
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20628,T118,,,,,
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20628,T122,,,,,
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20628,T123,,,,,
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20628,T124,,,,,
80048626,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_Otter_GROW_035.jpeg,,20628,T2,"[['2', '2', '2']]",3,3,2,"[1312868, 1484814, 1325481]"
80048626,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_Otter_GROW_035.jpeg,,20628,T3,"[['4.0-4.1', '4.0-4.1', '4.0-4.1']]",3,3,4.0-4.1,"[1312868, 1484814, 1325481]"
80048626,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_Otter_GROW_035.jpeg,,20628,T4,"[['4.1', '4.1', '4.1']]",3,3,4.1,"[1312868, 1484814, 1325481]"
80048626,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_Otter_GROW_035.jpeg,,20628,T8,"[['10', '10', '10']]",3,3,10,"[1312868, 1484814, 1325481]"
80048626,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_Otter_GROW_035.jpeg,,20628,T9,"[['4.3-5.7', '4.3-5.7', '4.3-5.7']]",3,3,4.3-5.7,"[1312868, 1484814, 1325481]"
80048626,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_Otter_GROW_035.jpeg,,20628,T10,"[['5.0', '5.0', '5.0']]",3,3,5,"[1312868, 1484814, 1325481]"
80048626,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_Otter_GROW_035.jpeg,,20628,T14,"[['7', '7', '7']]",3,3,7,"[1312868, 1484814, 1325481]"
80048626,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_Otter_GROW_035.jpeg,,20628,T15,"[['5.2-6.7', '5.2-6.7', '5.2-6.7']]",3,3,5.2-6.7,"[1312868, 1484814, 1325481]"
80048626,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_Otter_GROW_035.jpeg,,20628,T16,"[['5.6', '5.6', '5.6']]",3,3,5.6,"[1312868, 1484814, 1325481]"
80048626,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_Otter_GROW_035.jpeg,,20628,T20,"[['1', '1', '1']]",3,3,1,"[1312868, 1484814, 1325481]"
80048626,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_Otter_GROW_035.jpeg,,20628,T21,"[['6.8', '6.8', '6.8']]",3,3,6.8,"[1312868, 1484814, 1325481]"
80048626,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_Otter_GROW_035.jpeg,,20628,T22,"[['6.8', '6.8', '6.8']]",3,3,6.8,"[1312868, 1484814, 1325481]"
80048626,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_Otter_GROW_035.jpeg,,20628,T26,,,,,
80048626,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_Otter_GROW_035.jpeg,,20628,T27,,,,,
80048626,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_Otter_GROW_035.jpeg,,20628,T28,,,,,
80048626,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_Otter_GROW_035.jpeg,,20628,T32,,,,,
80048626,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_Otter_GROW_035.jpeg,,20628,T33,,,,,
80048626,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_Otter_GROW_035.jpeg,,20628,T34,,,,,
80048626,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_Otter_GROW_035.jpeg,,20628,T38,,,,,
80048626,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_Otter_GROW_035.jpeg,,20628,T39,,,,,
80048626,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_Otter_GROW_035.jpeg,,20628,T40,,,,,
80048626,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_Otter_GROW_035.jpeg,,20628,T44,,,,,
80048626,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_Otter_GROW_035.jpeg,,20628,T45,,,,,
80048626,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_Otter_GROW_035.jpeg,,20628,T46,,,,,
80048626,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_Otter_GROW_035.jpeg,,20628,T50,,,,,
80048626,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_Otter_GROW_035.jpeg,,20628,T51,,,,,
80048626,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_Otter_GROW_035.jpeg,,20628,T52,,,,,
80048626,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_Otter_GROW_035.jpeg,,20628,T56,,,,,
80048626,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_Otter_GROW_035.jpeg,,20628,T57,,,,,
80048626,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_Otter_GROW_035.jpeg,,20628,T58,,,,,
80048626,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_Otter_GROW_035.jpeg,,20628,T62,,,,,
80048626,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_Otter_GROW_035.jpeg,,20628,T63,,,,,
80048626,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_Otter_GROW_035.jpeg,,20628,T64,,,,,
80048626,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_Otter_GROW_035.jpeg,,20628,T68,,,,,
80048626,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_Otter_GROW_035.jpeg,,20628,T69,,,,,
80048626,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_Otter_GROW_035.jpeg,,20628,T70,,,,,
80048626,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_Otter_GROW_035.jpeg,,20628,T74,,,,,
80048626,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_Otter_GROW_035.jpeg,,20628,T75,,,,,
80048626,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_Otter_GROW_035.jpeg,,20628,T76,,,,,
80048626,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_Otter_GROW_035.jpeg,,20628,T80,,,,,
80048626,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_Otter_GROW_035.jpeg,,20628,T81,,,,,
80048626,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_Otter_GROW_035.jpeg,,20628,T82,,,,,
80048626,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_Otter_GROW_035.jpeg,,20628,T86,,,,,
80048626,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_Otter_GROW_035.jpeg,,20628,T87,,,,,
80048626,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_Otter_GROW_035.jpeg,,20628,T88,,,,,
80048626,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_Otter_GROW_035.jpeg,,20628,T92,,,,,
80048626,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_Otter_GROW_035.jpeg,,20628,T93,,,,,
80048626,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_Otter_GROW_035.jpeg,,20628,T94,,,,,
80048626,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_Otter_GROW_035.jpeg,,20628,T98,,,,,
80048626,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_Otter_GROW_035.jpeg,,20628,T99,,,,,
80048626,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_Otter_GROW_035.jpeg,,20628,T100,,,,,
80048626,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_Otter_GROW_035.jpeg,,20628,T104,,,,,
80048626,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_Otter_GROW_035.jpeg,,20628,T105,,,,,
