subject_id,URL 4,URL 8,workflow_id,task,data.aligned_text,data.number_views,data.consensus_score,data.consensus_text,data.user_ids
80048617,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Jackson_Clear_GROW_116.jpeg,,20630,T14,"[['9', '9', '9']]",3,3,9,"[1312868, 1484814, 2376369]"
80048617,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Jackson_Clear_GROW_116.jpeg,,20630,T15,"[['8.2-9.7', '8.2-9.7', '8.2-9.7']]",3,3,8.2-9.7,"[1312868, 1484814, 2376369]"
80048617,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Jackson_Clear_GROW_116.jpeg,,20630,T16,"[['9.3', '9.3', '9.3']]",3,3,9.3,"[1312868, 1484814, 2376369]"
80048618,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Jackson_Lime_GROW_062.jpeg,,20630,T2,"[['6', '6', '6']]",3,3,6,"[1312868, 1484814, 1325481]"
80048618,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Jackson_Lime_GROW_062.jpeg,,20630,T3,"[['7.0-8.3', '7.0-8.3', '7.0-8.3']]",3,3,7.0-8.3,"[1312868, 1484814, 1325481]"
80048618,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Jackson_Lime_GROW_062.jpeg,,20630,T4,"[['7.9', '7.9', '7.9']]",3,3,7.9,"[1312868, 1484814, 1325481]"
80048618,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Jackson_Lime_GROW_062.jpeg,,20630,T8,"[['1', '1', '1']]",3,3,1,"[1312868, 1484814, 1325481]"
80048618,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Jackson_Lime_GROW_062.jpeg,,20630,T9,"[['9.2', '9.2', '9.2']]",3,3,9.2,"[1312868, 1484814, 1325481]"
80048618,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Jackson_Lime_GROW_062.jpeg,,20630,T10,"[['9.2', '9.2', '9.2']]",3,3,9.2,"[1312868, 1484814, 1325481]"
80048621,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_029.jpeg,,20630,T2,"[['15', '15', '15']]",3,3,15,"[1312868, 2376369, 1484814]"
80048621,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_029.jpeg,,20630,T3,"[['5.5-6.4', '5.5-6.4', '5.5-6.4']]",3,3,5.5-6.4,"[1312868, 2376369, 1484814]"
80048621,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_029.jpeg,,20630,T4,"[['5.9', '5.9', '5.9']]",3,3,5.9,"[1312868, 2376369, 1484814]"
80048621,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_029.jpeg,,20630,T8,"[['6', '6', '6']]",3,3,6,"[1312868, 2376369, 1484814]"
80048621,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_029.jpeg,,20630,T9,"[['6.6-7.9', '6.6-7.9', '6.6-7.9']]",3,3,6.6-7.9,"[1312868, 2376369, 1484814]"
80048621,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_029.jpeg,,20630,T10,"[['6.0', '6.0', '6.0']]",3,3,6,"[1312868, 2376369, 1484814]"
80048621,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_029.jpeg,,20630,T14,"[['21', '21', '21']]",3,3,21,"[1312868, 2376369, 1484814]"
80048621,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_029.jpeg,,20630,T15,"[['8.2-9.8', '8.2-9.8', '8.2-9.8']]",3,3,8.2-9.8,"[1312868, 2376369, 1484814]"
80048621,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_029.jpeg,,20630,T16,"[['9.0', '9.0', '9.0']]",3,3,9,"[1312868, 2376369, 1484814]"
80048621,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_029.jpeg,,20630,T20,"[['2', '2', '2']]",3,3,2,"[1312868, 2376369, 1484814]"
80048621,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_029.jpeg,,20630,T21,"[['10.2', '10.2', '10.2']]",3,3,10.2,"[1312868, 2376369, 1484814]"
80048621,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_029.jpeg,,20630,T22,"[['10.2', '10.2', '10.2']]",3,3,10.2,"[1312868, 2376369, 1484814]"
80048622,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_030.jpeg,,20630,T2,"[['10', '10', '10']]",3,3,10,"[1312868, 1484814, 1325481]"
80048622,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_030.jpeg,,20630,T3,"[['3.8-5.1', '3.8-5.1', '3.8-5.1']]",3,3,3.8-5.1,"[1312868, 1484814, 1325481]"
80048622,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_030.jpeg,,20630,T4,"[['4.3', '3.4', '4.3']]",3,2,4.3,"[1312868, 1484814, 1325481]"
80048622,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_030.jpeg,,20630,T8,"[['4', '4', '4']]",3,3,4,"[1312868, 1484814, 1325481]"
80048622,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_030.jpeg,,20630,T9,"[['5.0-6.8', '5.0-6.8', '5.0-6.8']]",3,3,5.0-6.8,"[1312868, 1484814, 1325481]"
80048622,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_030.jpeg,,20630,T10,"[['6.3', '6.3', '6.3']]",3,3,6.3,"[1312868, 1484814, 1325481]"
80048622,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_030.jpeg,,20630,T14,"[['1', '1', '1']]",3,3,1,"[1312868, 1484814, 1325481]"
80048622,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_030.jpeg,,20630,T15,"[['9.3', '9.3', '9.3']]",3,3,9.3,"[1312868, 1484814, 1325481]"
80048622,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_FishBig_GROW_030.jpeg,,20630,T16,"[['9.3', '9.3', '9.3']]",3,3,9.3,"[1312868, 1484814, 1325481]"
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20630,T2,"[['2', '2', '2']]",3,3,2,"[1312868, 1325481, 2376369]"
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20630,T3,"[['6.3-6.9', '6.3-6.9', '6.3-6.9']]",3,3,6.3-6.9,"[1312868, 1325481, 2376369]"
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20630,T4,"[['6.6', '6.6', '6.6']]",3,3,6.6,"[1312868, 1325481, 2376369]"
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20630,T8,"[['19', '19', '19']]",3,3,19,"[1312868, 1325481, 2376369]"
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20630,T9,"[['6.6-8.0', '6.6-8.0', '6.6-8.0']]",3,3,6.6-8.0,"[1312868, 1325481, 2376369]"
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20630,T10,"[['7.2', '7.2', '7.2']]",3,3,7.2,"[1312868, 1325481, 2376369]"
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20630,T14,"[['24', '24', '24']]",3,3,24,"[1312868, 1325481, 2376369]"
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20630,T15,"[['7.1-9.1', '7.1-9.1', '7.1-9.1']]",3,3,7.1-9.1,"[1312868, 1325481, 2376369]"
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20630,T16,"[['7.7', '7.7', '7.7']]",3,3,7.7,"[1312868, 1325481, 2376369]"
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20630,T20,"[['8', '8', '8']]",3,3,8,"[1312868, 1325481, 2376369]"
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20630,T21,"[['7.4-9.9', '7.4-9.9', '7.4-9.9']]",3,3,7.4-9.9,"[1312868, 1325481, 2376369]"
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20630,T22,"[['8.3', '8.3', '8.3']]",3,3,8.3,"[1312868, 1325481, 2376369]"
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20630,T26,"[['2', '2', '2']]",3,3,2,"[1312868, 1325481, 2376369]"
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20630,T27,"[['9.2-9.4', '9.2-9.4', '9.2-9.4']]",3,3,9.2-9.4,"[1312868, 1325481, 2376369]"
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20630,T28,"[['9.3', '9.3', '9.3']]",3,3,9.3,"[1312868, 1325481, 2376369]"
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20630,T32,"[['1', '1', '1']]",3,3,1,"[1312868, 1325481, 2376369]"
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20630,T33,"[['10.8', '10.8', '10.8']]",3,3,10.8,"[1312868, 1325481, 2376369]"
80048623,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_MinnewannaLake_GROW_120.jpeg,,20630,T34,"[['10.8', '10.8', '10.8']]",3,3,10.8,"[1312868, 1325481, 2376369]"
80048626,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_Otter_GROW_035.jpeg,,20630,T2,"[['9', '9', '9']]",3,3,9,"[1312868, 1484814, 1061480]"
80048626,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_Otter_GROW_035.jpeg,,20630,T3,"[['5.5-6.6', '5.5-6.6', '5.5-6.6']]",3,3,5.5-6.6,"[1312868, 1484814, 1061480]"
80048626,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_Otter_GROW_035.jpeg,,20630,T4,"[['6.1', '6.1', '6.1']]",3,3,6.1,"[1312868, 1484814, 1061480]"
80048626,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_Otter_GROW_035.jpeg,,20630,T8,"[['5', '5', '5']]",3,3,5,"[1312868, 1484814, 1061480]"
80048626,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_Otter_GROW_035.jpeg,,20630,T9,"[['5.9-9.0', '5.9-9.0', '5.9-9.0']]",3,3,5.9-9.0,"[1312868, 1484814, 1061480]"
80048626,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_Otter_GROW_035.jpeg,,20630,T10,"[['7.6', '7.6', '7.6']]",3,3,7.6,"[1312868, 1484814, 1061480]"
80048626,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_Otter_GROW_035.jpeg,,20630,T14,"[['3', '3', '3']]",3,3,3,"[1312868, 1484814, 1061480]"
80048626,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_Otter_GROW_035.jpeg,,20630,T15,"[['9.0-9.7', '9.0-9.7', '9.0-9.7']]",3,3,9.0-9.7,"[1312868, 1484814, 1061480]"
80048626,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Lapeer_Otter_GROW_035.jpeg,,20630,T16,"[['9.3', '9.3', '9.3']]",3,3,9.3,"[1312868, 1484814, 1061480]"
80048629,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_BaseLine_GROW_029.jpeg,,20630,T2,"[['6', '6', '6']]",3,3,6,"[1312868, 1484814, 1325481]"
80048629,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_BaseLine_GROW_029.jpeg,,20630,T3,"[['6.3-7.6', '6.3-7.6', '6.3-7.6']]",3,3,6.3-7.6,"[1312868, 1484814, 1325481]"
80048629,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_BaseLine_GROW_029.jpeg,,20630,T4,"[['6.9', '6.9', '6.9']]",3,3,6.9,"[1312868, 1484814, 1325481]"
80048629,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_BaseLine_GROW_029.jpeg,,20630,T8,"[['2', '2', '2']]",3,3,2,"[1312868, 1484814, 1325481]"
80048629,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_BaseLine_GROW_029.jpeg,,20630,T9,"[['7.3-9.2', '7.3-9.2', '7.3-9.2']]",3,3,7.3-9.2,"[1312868, 1484814, 1325481]"
80048629,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_BaseLine_GROW_029.jpeg,,20630,T10,"[['8.3', '8.3', '8.3']]",3,3,8.3,"[1312868, 1484814, 1325481]"
80048629,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_BaseLine_GROW_029.jpeg,,20630,T14,"[['4', '4', '4']]",3,3,4,"[1312868, 1484814, 1325481]"
80048629,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_BaseLine_GROW_029.jpeg,,20630,T15,"[['10.2-10.9', '10.2-10.9', '10.2-10.9']]",3,3,10.2-10.9,"[1312868, 1484814, 1325481]"
80048629,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_BaseLine_GROW_029.jpeg,,20630,T16,"[['10.6', '10.6', '10.6']]",3,3,10.6,"[1312868, 1484814, 1325481]"
80048629,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_BaseLine_GROW_029.jpeg,,20630,T20,"[['1', '1', '1']]",3,3,1,"[1312868, 1484814, 1325481]"
80048629,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_BaseLine_GROW_029.jpeg,,20630,T21,"[['11.0', '11.0', '11.0']]",3,3,11,"[1312868, 1484814, 1325481]"
80048629,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_BaseLine_GROW_029.jpeg,,20630,T22,"[['11.0', '11.0', '11.0']]",3,3,11,"[1312868, 1484814, 1325481]"
80048629,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_BaseLine_GROW_029.jpeg,,20630,T26,"[['1', '1', '1']]",3,3,1,"[1312868, 1484814, 1325481]"
80048629,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_BaseLine_GROW_029.jpeg,,20630,T27,"[['12.9', '12.9', '12.9']]",3,3,12.9,"[1312868, 1484814, 1325481]"
80048629,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_BaseLine_GROW_029.jpeg,,20630,T28,"[['12.9', '12.9', '12.9']]",3,3,12.9,"[1312868, 1484814, 1325481]"
80048630,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Bennett_GROW_019.jpeg,,20630,T2,"[['1', '1', '1']]",3,3,1,"[1312868, 1484814, 1325481]"
80048630,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Bennett_GROW_019.jpeg,,20630,T3,"[['7.0', '7.0', '7.0']]",3,3,7,"[1312868, 1484814, 1325481]"
80048630,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Bennett_GROW_019.jpeg,,20630,T4,"[['7.0', '7.0', '7.0']]",3,3,7,"[1312868, 1484814, 1325481]"
80048630,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Bennett_GROW_019.jpeg,,20630,T8,"[['3', '3', '3']]",3,3,3,"[1312868, 1484814, 1325481]"
80048630,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Bennett_GROW_019.jpeg,,20630,T9,"[['7.5-8.1', '7.5-8.1', '7.5-8.1']]",3,3,7.5-8.1,"[1312868, 1484814, 1325481]"
80048630,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Bennett_GROW_019.jpeg,,20630,T10,"[['7.9', '7.9', '7.9']]",3,3,7.9,"[1312868, 1484814, 1325481]"
80048631,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Chemung_GROW_064.jpeg,,20630,T2,"[['1', '1', '1']]",3,3,1,"[1312868, 1484814, 2376369]"
80048631,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Chemung_GROW_064.jpeg,,20630,T3,"[['5.5', '5.5', '5.5']]",3,3,5.5,"[1312868, 1484814, 2376369]"
80048631,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Chemung_GROW_064.jpeg,,20630,T4,"[['5.5', '5.5', '5.5']]",3,3,5.5,"[1312868, 1484814, 2376369]"
80048631,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Chemung_GROW_064.jpeg,,20630,T8,"[['20', '20', '20']]",3,3,20,"[1312868, 1484814, 2376369]"
80048631,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Chemung_GROW_064.jpeg,,20630,T9,"[['8.0-9.4', '8.0-9.4', '8.0-9.4']]",3,3,8.0-9.4,"[1312868, 1484814, 2376369]"
80048631,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Chemung_GROW_064.jpeg,,20630,T10,"[['8.8', '8.8', '8.8']]",3,3,8.8,"[1312868, 1484814, 2376369]"
80048632,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Chemung_GROW_065.jpeg,,20630,T2,"[['1', '1', '1']]",3,3,1,"[1312868, 1484814, 1325481]"
80048632,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Chemung_GROW_065.jpeg,,20630,T3,"[['1.1', '1.1', '1.1']]",3,3,1.1,"[1312868, 1484814, 1325481]"
80048632,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Chemung_GROW_065.jpeg,,20630,T4,"[['1.1', '1.1', '1.1']]",3,3,1.1,"[1312868, 1484814, 1325481]"
80048632,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Chemung_GROW_065.jpeg,,20630,T8,"[['2', '2', '2']]",3,3,2,"[1312868, 1484814, 1325481]"
80048632,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Chemung_GROW_065.jpeg,,20630,T9,"[['8.3-8.7', '8.3-8.7', '8.3-8.7']]",3,3,8.3-8.7,"[1312868, 1484814, 1325481]"
80048632,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Chemung_GROW_065.jpeg,,20630,T10,"[['8.5', '8.5', '8.5']]",3,3,8.5,"[1312868, 1484814, 1325481]"
80048634,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_ChilsonPond_GROW_022.jpeg,,20630,T2,"[['2', '2', '2']]",3,3,2,"[1312868, 1484814, 2376369]"
80048634,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_ChilsonPond_GROW_022.jpeg,,20630,T3,"[['7.9', '7.9', '7.9']]",3,3,7.9,"[1312868, 1484814, 2376369]"
80048634,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_ChilsonPond_GROW_022.jpeg,,20630,T4,"[['7.9', '7.9', '7.9']]",3,3,7.9,"[1312868, 1484814, 2376369]"
80048634,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_ChilsonPond_GROW_022.jpeg,,20630,T8,"[['4', '4', '4']]",3,3,4,"[1312868, 1484814, 2376369]"
80048634,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_ChilsonPond_GROW_022.jpeg,,20630,T9,"[['8.1-8.8', '8.1-8.8', '8.1-8.8']]",3,3,8.1-8.8,"[1312868, 1484814, 2376369]"
80048634,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_ChilsonPond_GROW_022.jpeg,,20630,T10,"[['8.4', '8.4', '8.4']]",3,3,8.4,"[1312868, 1484814, 2376369]"
80048635,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Gallagher_GROW_027.jpeg,,20630,T2,"[['1', '1', '1']]",3,3,1,"[2376369, 1312868, 1325481]"
80048635,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Gallagher_GROW_027.jpeg,,20630,T3,"[['5.3', '5.3', '5.3']]",3,3,5.3,"[2376369, 1312868, 1325481]"
80048635,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Gallagher_GROW_027.jpeg,,20630,T4,"[['5.3', '5.3', '5.3']]",3,3,5.3,"[2376369, 1312868, 1325481]"
80048635,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Gallagher_GROW_027.jpeg,,20630,T8,"[['1', '1', '1']]",3,3,1,"[2376369, 1312868, 1325481]"
80048635,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Gallagher_GROW_027.jpeg,,20630,T9,"[['6.4', '6.4', '6.4']]",3,3,6.4,"[2376369, 1312868, 1325481]"
80048635,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Gallagher_GROW_027.jpeg,,20630,T10,"[['6.4', '6.4', '6.4']]",3,3,6.4,"[2376369, 1312868, 1325481]"
80048635,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Gallagher_GROW_027.jpeg,,20630,T14,"[['2', '2', '2']]",3,3,2,"[2376369, 1312868, 1325481]"
80048635,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Gallagher_GROW_027.jpeg,,20630,T15,"[['8.0-8.5', '8.0-8.5', '8.0-8.5']]",3,3,8.0-8.5,"[2376369, 1312868, 1325481]"
80048635,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Gallagher_GROW_027.jpeg,,20630,T16,"[['8.3', '8.3', '8.3']]",3,3,8.3,"[2376369, 1312868, 1325481]"
80048635,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Gallagher_GROW_027.jpeg,,20630,T20,"[['3', '3', '3']]",3,3,3,"[2376369, 1312868, 1325481]"
80048635,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Gallagher_GROW_027.jpeg,,20630,T21,"[['9.2-9.9', '9.2-9.9', '9.2-9.9']]",3,3,9.2-9.9,"[2376369, 1312868, 1325481]"
80048635,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Gallagher_GROW_027.jpeg,,20630,T22,"[['9.6', '9.6', '9.6']]",3,3,9.6,"[2376369, 1312868, 1325481]"
80048635,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Gallagher_GROW_027.jpeg,,20630,T26,"[['3', '3', '3']]",3,3,3,"[2376369, 1312868, 1325481]"
80048635,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Gallagher_GROW_027.jpeg,,20630,T27,"[['9.9-10.4', '9.9-10.4', '9.9-10.4']]",3,3,9.9-10.4,"[2376369, 1312868, 1325481]"
80048635,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Gallagher_GROW_027.jpeg,,20630,T28,"[['10.1', '10.1', '10.1']]",3,3,10.1,"[2376369, 1312868, 1325481]"
80048635,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Gallagher_GROW_027.jpeg,,20630,T32,"[['1', '1', '1']]",3,3,1,"[2376369, 1312868, 1325481]"
80048635,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Gallagher_GROW_027.jpeg,,20630,T33,"[['11.8', '11.8', '11.8']]",3,3,11.8,"[2376369, 1312868, 1325481]"
80048635,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Gallagher_GROW_027.jpeg,,20630,T34,"[['11.8', '11.8', '11.8']]",3,3,11.8,"[2376369, 1312868, 1325481]"
80048635,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Gallagher_GROW_027.jpeg,,20630,T38,"[['1', '1', '1']]",3,3,1,"[2376369, 1312868, 1325481]"
80048635,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Gallagher_GROW_027.jpeg,,20630,T39,"[['12.0', '12.0', '12.0']]",3,3,12,"[2376369, 1312868, 1325481]"
80048635,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Gallagher_GROW_027.jpeg,,20630,T40,"[['12.0', '12.0', '12.0']]",3,3,12,"[2376369, 1312868, 1325481]"
80048637,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Portage(Big)_GROW_240.jpeg,,20630,T2,"[['24', '24', '24']]",3,3,24,"[1312868, 1484814, 1325481]"
