subject_id,data.aligned_text,data.consensus_score,data.consensus_text,data,column_name,front,back
58751209,[['low-grassy']],1,low-grassy,,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Hillsdale_HastingsBig_FISHc_015.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Hillsdale_HastingsBig_FISHc_016.jpg
58751210,"[['Shore'], ['wooded,'], ['and'], ['pasture']]",1,"Shore wooded, and pasture",,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Hillsdale_MoshervilleBig_FISHc_011.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Hillsdale_MoshervilleBig_FISHc_012.jpg
58751231,"[['spruce,'], ['hardwoods']]",1,"spruce, hardwoods",,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Houghton_Bob_31-585_1961_FISHc_001_01.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Houghton_Bob_31-585_1961_FISHc_001_02.jpg
58751236,[['68']],1,68,,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Houghton_Bob_FISHc_029.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Houghton_Bob_FISHc_030.jpg
58751246,"[['off'], ['USFS'], ['camp'], ['grounds'], ['about'], [""150'""], ['to'], [""200'""]]",1,off USFS camp grounds about 150' to 200',,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Houghton_Bob_FISHc_041.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Houghton_Bob_FISHc_042.jpg
58751298,"[[""125'"", '125', ""125'"", ""125'.""], ['', 'ft', '', '']]",1.5,125' ft,125feet,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Houghton_Emily_FISHc_041.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Houghton_Emily_FISHc_042.jpg
58751305,"[[""125'"", '125', '125’', ""125'""], ['', 'ft', '', '']]",1.5,125' ft,125feet,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Houghton_Emily_FISHc_063.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Houghton_Emily_FISHc_064.jpg
58751309,"[['1251', ""125'"", '125', ""125'.""], ['', '', 'ft', '']]",1,1251 ft,125feet,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Houghton_Emily_FISHc_061.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Houghton_Emily_FISHc_062.jpg
58751311,"[[""125'"", '125’', '125', '125'], ['', '', 'ft', 'feet']]",1.5,125 ft,125feet,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Houghton_Emily_FISHc_067.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Houghton_Emily_FISHc_068.jpg
58751314,"[['Deadheads', ""125'"", '125', ""125'""], ['', '', 'ft', '']]",1.5,125' ft,125feet,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Houghton_Emily_FISHc_073.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Houghton_Emily_FISHc_074.jpg
58751316,"[['125', '125’', ""125'"", ""125'""], ['ft', '', '', '']]",1.5,125' ft,125feet,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Houghton_Emily_FISHc_075.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Houghton_Emily_FISHc_076.jpg
58751318,"[[""125'"", ""125'"", '125', '125'], ['', '', '', 'ft']]",1.5,125' ft,125feet,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Houghton_Emily_FISHc_081.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Houghton_Emily_FISHc_082.jpg
58751341,"[['Good'], ['log'], ['and'], ['plant'], ['cover']]",1,Good log and plant cover,,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Houghton_Kunze_FISHc_005.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Houghton_Kunze_FISHc_006.jpg
58751359,[['Deadheads']],1,Deadheads,,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Houghton_Ongie_FISHc_019.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Houghton_Ongie_FISHc_020.jpg
58751360,"[['Pine'], ['and'], ['tag'], ['alder']]",1,Pine and tag alder,,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Houghton_Ongie_FISHc_013.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Houghton_Ongie_FISHc_014.jpg
58751393,"[[""125'"", ""125'"", '125'], ['', '', 'ft']]",1.5,125' ft,125feet,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Houghton_Otter_FISHc_065.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Houghton_Otter_FISHc_066.jpg
58751402,"[[""200'"", '200', ""200'"", '200;'], ['', 'ft', '', '']]",1.5,200' ft,200feet,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Houghton_Otter_FISHc_085.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Houghton_Otter_FISHc_086.jpg
58751423,"[['Nothing'], ['Written']]",1,Nothing Written,,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Houghton_Rice_FISHc_021.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Houghton_Rice_FISHc_022.jpg
58751452,"[['125’', '125', ""125'""], ['', 'ft', '']]",1,125’ ft,125feet,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Houghton_Sandy_FISHc_034.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Houghton_Sandy_FISHc_035.jpg
58751466,"[['125', ""125'"", ""125'."", ""125'""], ['ft', '', '', '']]",1.5,125' ft,125feet,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Houghton_Sandy_FISHc_060.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Houghton_Sandy_FISHc_061.jpg
58751474,"[['125', ""125'"", '125’', ""125'""], ['ft', '', '', '']]",1.5,125' ft,125feet,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Houghton_Sandy_FISHc_074.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Houghton_Sandy_FISHc_075.jpg
58751478,"[['24.2'], ['C']]",1,24.2 C,,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Houghton_Stonington_FISHc_012.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Houghton_Stonington_FISHc_013.jpg
58751479,[['Weeds']],1,Weeds,,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Houghton_Stonington_FISHc_016.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Houghton_Stonington_FISHc_017.jpg
58751495,"[['125’', ""25'"", ""125'"", '125'], ['', '', '', 'ft']]",1,125’ ft,125feet,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Houghton_Webber_FISHc_009.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Houghton_Webber_FISHc_010.jpg
58751528,"[['not'], ['specified']]",1,not specified,,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Ionia_Long_FISHc_071.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Ionia_Long_FISHc_072.jpg
58751544,"[['500', '', '500', ''], ['', '', 'x', ''], [""x300'"", '500x300', '300', '500x300'], ['', 'ft', 'ft.', 'ft.']]",1.75,500 x 500x300 ft.,500x300feet,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Ionia_Morrison_FISHc_075.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Ionia_Morrison_FISHc_076.jpg
58751567,[['none']],1,none,,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iosco_BassBig_FISHc_013.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iosco_BassBig_FISHc_014.jpg
58751571,"[['8-20'], ['ft.']]",1,8-20 ft.,,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iosco_BassBig_FISHc_021.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iosco_BassBig_FISHc_022.jpg
58751574,[['d']],1,d,,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iosco_BassBig_FISHc_027.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iosco_BassBig_FISHc_028.jpg
58751593,"[['150ft', '150', ""150'"", '150'], ['', 'ft.', '', 'Ft.']]",1.5,150 ft.,150feet,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iosco_FooteDamPond_FISHc_014.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iosco_FooteDamPond_FISHc_015.jpg
58751595,"[['150', ""150'"", ""150'""], ['ft', '', '']]",1.5,150' ft,150feet,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iosco_FooteDamPond_FISHc_026.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iosco_FooteDamPond_FISHc_027.jpg
58751597,"[['150', '150', ""150'""], ['ft.', 'ft', '']]",1.5,150 ft.,150feet,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iosco_FooteDamPond_FISHc_018.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iosco_FooteDamPond_FISHc_019.jpg
58751614,"[[""125'"", ""125'"", '125', '125’'], ['', '', 'feet', '']]",1.5,125' feet,125feet,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iosco_Long_FISHc_019.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iosco_Long_FISHc_020.jpg
58751624,[['slight']],1,slight,,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iosco_VanEtten_FISHc_053.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iosco_VanEtten_FISHc_054.jpg
58751639,[['N.A']],1,N.A,,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iron_Bass_FISHc_005.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iron_Bass_FISHc_006.jpg
58751674,"[['200’', '200', ""200'""], ['', 'ft', '']]",1,200’ ft,200feet,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iron_Brule_FISHc_066.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iron_Brule_FISHc_067.jpg
58751675,"[[""200'"", '200', ""200'""], ['', 'ft', '']]",1.5,200' ft,200feet,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iron_Brule_FISHc_068.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iron_Brule_FISHc_069.jpg
58751676,"[[""200'"", '200', ""200'"", '200’'], ['', 'ft', '', '']]",1.5,200' ft,200feet,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iron_Brule_FISHc_070.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iron_Brule_FISHc_071.jpg
58751678,"[['a'], ['few'], ['sgs'], ['and'], ['logs'], ['near'], ['shore']]",1,a few sgs and logs near shore,,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iron_Buck_FISHc_009.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iron_Buck_FISHc_010.jpg
58751727,[['wooded']],1,wooded,,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iron_Dawson_FISHc_024.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iron_Dawson_FISHc_025.jpg
58751738,"[['Immediate'], ['Shore'], ['Sand,'], ['Gravel,'], ['rubble']]",1,"Immediate Shore Sand, Gravel, rubble",,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iron_Deadmans_FISHc_028.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iron_Deadmans_FISHc_029.jpg
58751754,"[['3'], ['exp.']]",1,3 exp.,,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iron_Deer_FISHc_036.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iron_Deer_FISHc_037.jpg
58751796,"[['125’', '125', ""125'"", ""125'""], ['', 'ft', '', '']]",1.5,125' ft,125feet,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iron_Erickson_FISHc_026.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iron_Erickson_FISHc_027.jpg
58751799,"[['125', ""125'"", '125', ""125'""], ['ft', '', 'ft.', '']]",1.5,125 ft,125feet,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iron_Erickson_FISHc_036.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iron_Erickson_FISHc_037.jpg
58751848,"[['250’', ""250'"", ""250'"", '250'], ['', '', '', 'ft']]",1.5,250' ft,250feet,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iron_Gibson_FISHc_041.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iron_Gibson_FISHc_042.jpg
58751901,"[['3', '3'], ['sets', 'nets']]",1.5,3 sets,3 sets,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iron_Harding_FISHc_019.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iron_Harding_FISHc_020.jpg
58751951,"[['wooded'], ['sand'], ['slit'], ['and'], ['gravel']]",1,wooded sand slit and gravel,,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iron_Iron_FISHc_052.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iron_Iron_FISHc_053.jpg
58751955,"[['Sandy'], ['shoal']]",1,Sandy shoal,,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iron_James_FISHc_022.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iron_James_FISHc_023.jpg
58751958,[['85']],1,85,,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iron_Kidney_FISHc_015.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iron_Kidney_FISHc_016.jpg
58751984,"[['500', ""500'"", ""500'."", ""500'""], ['ft', '', '', '']]",1.5,500' ft,500feet,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iron_LaCrosse_FISHc_003.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iron_LaCrosse_FISHc_004.jpg
58751999,"[[""125'."", '125', ""125'"", ""125'""], ['', 'ft', '', '']]",1.5,125' ft,125feet,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iron_Loon_FISHc_019.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iron_Loon_FISHc_020.jpg
58752004,[['17.3C']],1,17.3C,,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iron_Lost_FISHc_015.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iron_Lost_FISHc_016.jpg
58752018,[['Wooded']],1,Wooded,,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iron_Mallard_FISHc_021.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iron_Mallard_FISHc_022.jpg
58752057,"[[""100'"", '100', ""100'""], ['', 'ft.', ''], ['x', 'x', 'x'], [""70'"", '70', ""70'""], ['', 'ft.', '']]",1.8,100' ft. x 70' ft.,100x70feet,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iron_Nelson_FISHc_015.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iron_Nelson_FISHc_016.jpg
58752075,"[['Wooded,'], ['sand'], ['and'], ['muck']]",1,"Wooded, sand and muck",,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iron_Norway_FISHc_013.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iron_Norway_FISHc_014.jpg
58752154,"[['Leatherleaf'], ['bog']]",1,Leatherleaf bog,,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iron_Skyline_FISHc_014.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iron_Skyline_FISHc_015.jpg
58752177,"[[""125'x6'"", ""125'"", '125', ""125'x6'""], ['', '', 'ft', ''], ['', 'x', 'x', ''], ['', ""6'"", '6', ''], ['', '', 'ft', '']]",1.4,125'x6' ft x 6' ft,125x6feet,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iron_Stager_FISHc_047.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iron_Stager_FISHc_048.jpg
58752178,[['none']],1,none,,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iron_Snipe_FISHc_014.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iron_Snipe_FISHc_015.jpg
58752181,"[[""125'"", ""125'"", '125'], ['', '', 'ft'], ['x', 'x', 'x'], [""6'"", ""6'"", '6'], ['', '', 'ft']]",1.8,125' ft x 6' ft,125x6feet,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iron_Stager_FISHc_051.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iron_Stager_FISHc_052.jpg
58752187,"[[""125'X6'"", ""125'"", '125', ""125'""], ['', '', 'ft', ''], ['', 'x', 'x', 'x'], ['', ""6'"", '6', ""6'""], ['', '', 'ft', '']]",1.8,125' ft x 6' ft,125x6feet,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iron_Stager_FISHc_067.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iron_Stager_FISHc_068.jpg
58752208,"[['3'], ['gill'], ['nets'], ['(1'], ['day)']]",1,3 gill nets (1 day),,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iron_Sunset_FISHc_014.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iron_Sunset_FISHc_015.jpg
58752211,"[['Rubble'], ['gravel'], ['sand']]",1,Rubble gravel sand,,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iron_Sunset_FISHc_022.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iron_Sunset_FISHc_023.jpg
58752240,"[['1-1'], ['1/2""'], ['bar']]",1,"1-1 1/2"" bar",,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iron_Timber_FISHc_011.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Iron_Timber_FISHc_012.jpg
58752259,"[[""125'""]]",1,125',125feet,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Isabella_Coldwater_FISHc_058.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Isabella_Coldwater_FISHc_059.jpg
58752260,"[[""125'"", '125', ""125'"", '125'], ['', 'ft.', '', 'ft']]",1.5,125' ft.,125feet,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Isabella_Coldwater_FISHc_068.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Isabella_Coldwater_FISHc_069.jpg
58752269,"[['125’', ""125'"", '125', '125'], ['', '', '', 'feet']]",1.5,125 feet,125feet,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Isabella_Coldwater_FISHc_078.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Isabella_Coldwater_FISHc_079.jpg
58752286,"[['125', ""125'."", ""125'"", ""125'""], ['ft', '', '', '']]",1.5,125' ft,125feet,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Isabella_Halls_FISHc_031.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Isabella_Halls_FISHc_032.jpg
58752295,"[['partly', 'Partly'], ['wooded', 'wooded.']]",1,partly wooded,NA,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Isabella_Halls_FISHc_063.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Isabella_Halls_FISHc_064.jpg
58752307,"[[""125'"", '125', '125’']]",1,125',125feet,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Isabella_Littlefield_FISHc_045.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Isabella_Littlefield_FISHc_046.jpg
58752322,"[[""125'"", '125', '125', ""125'""], ['', 'feet', 'ft', '']]",1.5,125' feet,125feet,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Isabella_Littlefield_FISHc_079.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Isabella_Littlefield_FISHc_080.jpg
58752327,"[['1251', ""125'"", '125', ""125'""], ['', '', 'ft', '']]",1.5,125' ft,125feet,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Isabella_Littlefield_FISHc_103.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Isabella_Littlefield_FISHc_104.jpg
58752340,"[[""125'"", '125', ""125'"", '125'], ['', 'ft', '', 'ft.']]",1.5,125' ft,125feet,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Isabella_Littlefield_FISHc_129.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Isabella_Littlefield_FISHc_130.jpg
58752342,"[['scanty'], ['vegetation']]",1,scanty vegetation,,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Isabella_Littlefield_FISHc_143.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Isabella_Littlefield_FISHc_144.jpg
58752390,"[['not'], ['specified']]",1,not specified,,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Jackson_Batteese_FISHc_050.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Jackson_Batteese_FISHc_051.jpg
58752391,"[['Highland'], ['wooded']]",1,Highland wooded,,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Jackson_Batteese_FISHc_052.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Jackson_Batteese_FISHc_053.jpg
58752430,[['none']],1,none,,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Jackson_Clear_FISHc_062.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Jackson_Clear_FISHc_063.jpg
58752469,[['59F']],1,59F,,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Jackson_Goose2S_1-2E_SMany_FISHc_058.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Jackson_Goose2S_1-2E_SMany_FISHc_059.jpg
58752499,[['9']],1,9,,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Jackson_LimeNorth_FISHc_013.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Jackson_LimeNorth_FISHc_014.jpg
58752515,[['vegetation']],1,vegetation,,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Jackson_Merkle_FISHc_030.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Jackson_Merkle_FISHc_031.jpg
58752564,"[['125', ""125'"", '125ft', '125'], ['ft', '', '', 'ft.']]",1.5,125 ft,125feet,area_covered,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Jackson_Swains_FISHc_084.jpg,https://changes-ifr.s3.us-east-2.amazows.com/ss1/FISHc/double/a_first/part2/Jackson_Swains_FISHc_085.jpg
