"subject_id","task","data.aligned_text","data.number_views","data.consensus_score","data.consensus_text"
58754465,"T15","[['7.8-8.8', '7.8-8.8', '7.8-8.8']]",3,3,"7.8-8.8"
58754465,"T16","[['8.2', '8.2', '8.2']]",3,3,"8.2"
58754465,"T20","[['1', '1']]",2,2,"1"
58754465,"T21","[['9.1', '9.1', '9.1']]",3,3,"9.1"
58754465,"T22","[['9.1', '9.1', '9.1']]",3,3,"9.1"
58754465,"T26","[['9', '9', '9']]",3,3,"9"
58754465,"T27","[['10.1-14.2', '10.1-14.2', '10.1-14.2']]",3,3,"10.1-14.2"
58754465,"T28","[['12.0', '12.0', '12.0']]",3,3,"12.0"
58754465,"T32","[['7', '7', '7']]",3,3,"7"
58754465,"T33","[['12.6-14.2', '12.6-14.2', '12.6-14.2']]",3,3,"12.6-14.2"
58754465,"T34","[['13.4', '13.4', '13.4']]",3,3,"13.4"
58754465,"T38","[['4', '4', '4']]",3,3,"4"
58754465,"T39","[['13.7-15.7', '13.7-15.7', '13.7-15.7']]",3,3,"13.7-15.7"
58754465,"T40","[['15.1', '15.1', '15.1']]",3,3,"15.1"
58754465,"T44","[['3', '3', '3']]",3,3,"3"
58754465,"T45","[['16.3-16.5', '16.3-16.5', '16.3-16.5']]",3,3,"16.3-16.5"
58754465,"T46","[['16.4', '16.4', '16.4']]",3,3,"16.4"
58754465,"T50","[['4', '4', '4']]",3,3,"4"
58754465,"T51","[['17.0-17.5', '17.0-17.5', '17.0-17.5']]",3,3,"17.0-17.5"
58754465,"T52","[['17.2', '17.2', '17.2']]",3,3,"17.2"
58754467,"T2","[['3', '3', '3']]",3,3,"3"
58754467,"T3","[['3.9-4.7', '3.9-4.7', '3.9-4.7']]",3,3,"3.9-4.7"
58754467,"T4","[['4.4', '4.4', '4.4']]",3,3,"4.4"
58754467,"T8","[['8', '8', '8']]",3,3,"8"
58754467,"T9","[['6.0-7.7', '6.0-7.7', '6.0-7.7']]",3,3,"6.0-7.7"
58754467,"T10","[['6.9', '6.9', '6.9']]",3,3,"6.9"
58754467,"T14","[['9', '9', '9']]",3,3,"9"
58754467,"T15","[['6.1-9.2', '6.1-9.2', '6.1-9.2']]",3,3,"6.1-9.2"
58754467,"T16","[['8.2', '8.2', '8.2']]",3,3,"8.2"
58754467,"T20","[['6', '6', '6']]",3,3,"6"
58754467,"T21","[['9.2-11.7', '9.2-11.7', '9.2-11.7']]",3,3,"9.2-11.7"
58754467,"T22","[['10.2', '10.2', '10.2']]",3,3,"10.2"
58754467,"T26","[['3', '3', '3']]",3,3,"3"
58754467,"T27","[['10.7-12.0', '10.7-12.0', '10.7-12.0']]",3,3,"10.7-12.0"
58754467,"T28","[['11.5', '11.5', '11.5']]",3,3,"11.5"
58754467,"T32","[['5', '5', '5']]",3,3,"5"
58754467,"T33","[['11.2-16.5', '11.2-16.5', '11.2-16.5']]",3,3,"11.2-16.5"
58754467,"T34","[['14.2', '14.2', '14.2']]",3,3,"14.2"
58754467,"T38","[['3', '3', '3']]",3,3,"3"
58754467,"T39","[['15.4-16.2', '15.4-17.3', '15.4-16.2']]",3,2,"15.4-16.2"
58754467,"T40","[['15.9', '16.4', '15.9']]",3,2,"15.9"
58754467,"T44","[['4', '4', '4']]",3,3,"4"
58754467,"T45","[['15.8-17.3', '15.8-17.3', '15.8-17.3']]",3,3,"15.8-17.3"
58754467,"T46","[['16.4', '16.4', '16.4']]",3,3,"16.4"
58754467,"T50","[['2', '2', '2']]",3,3,"2"
58754467,"T51","[['18.0-18.1', '18.0-18.1', '18.0-18.1']]",3,3,"18.0-18.1"
58754467,"T52","[['18.0', '18.0', '18.0']]",3,3,"18.0"
58754469,"T2","[['2', '2', '2']]",3,3,"2"
58754469,"T3","[['5.8-5.9', '5.8-5.9', '5.8-5.9']]",3,3,"5.8-5.9"
58754469,"T4","[['5.9', '5.9', '5.9']]",3,3,"5.9"
58754469,"T8","[['2']]",1,1,"2"
58754469,"T9","[['8.7-9.5']]",1,1,"8.7-9.5"
58754469,"T10","[['9.1']]",1,1,"9.1"
58754469,"T14","[['5']]",1,1,"5"
58754469,"T15","[['9.7-11.1']]",1,1,"9.7-11.1"
58754469,"T16","[['10.5']]",1,1,"10.5"
58754469,"T20","[['5']]",1,1,"5"
58754469,"T21","[['11.5-12.9']]",1,1,"11.5-12.9"
58754469,"T22","[['12.4']]",1,1,"12.4"
58754471,"T2","[['10', '10', '10']]",3,3,"10"
58754471,"T3","[['5.0-5.6', '5.0-5.6', '5.0-5.6']]",3,3,"5.0-5.6"
58754471,"T4","[['5.1', '5.1', '5.1']]",3,3,"5.1"
58754471,"T8","[['6', '6', '6']]",3,3,"6"
58754471,"T9","[['5.8-6.8', '5.8-6.8', '5.8-6.8']]",3,3,"5.8-6.8"
58754471,"T10","[['6.2', '6.2', '6.2']]",3,3,"6.2"
58754471,"T14","[['5', '5', '5']]",3,3,"5"
58754471,"T15","[['7.2-9.4', '7.2-9.4', '7.2-9.4']]",3,3,"7.2-9.4"
58754471,"T16","[['8.1', '8.1', '8.1']]",3,3,"8.1"
58754471,"T20","[['1', '1', '1']]",3,3,"1"
58754471,"T21","[['9.8']]",1,1,"9.8"
58754471,"T22","[['9.8', '9.8', '9.8']]",3,3,"9.8"
58754471,"T26","[['1', '1', '1']]",3,3,"1"
58754471,"T28","[['12.2', '12.2', '12.2']]",3,3,"12.2"
58754472,"T2","[['20', '20', '20']]",3,3,"20"
58754472,"T3","[['4.3-8.0', '4.3-8.0', '4.3-8.0']]",3,3,"4.3-8.0"
58754472,"T4","[['6.3', '6.3', '6.3']]",3,3,"6.3"
58754472,"T8","[['6', '6', '6']]",3,3,"6"
58754472,"T9","[['8.3-9.9', '8.3-9.9', '8.3-9.9']]",3,3,"8.3-9.9"
58754472,"T10","[['9.2', '9.2', '9.2']]",3,3,"9.2"
58754472,"T14","[['2', '2', '2']]",3,3,"2"
58754472,"T15","[['10.4-12.0', '10.4-12.0', '10.4-12.0']]",3,3,"10.4-12.0"
58754472,"T16","[['11.2', '11.2', '11.2']]",3,3,"11.2"
58754473,"T2","[['10', '10', '10']]",3,3,"10"
58754473,"T3","[['4.7-5.9', '4.7-5.9', '4.7-5.9']]",3,3,"4.7-5.9"
58754473,"T4","[['5.4', '5.4', '5.4']]",3,3,"5.4"
58754473,"T8","[['34', '34', '34']]",3,3,"34"
58754473,"T9","[['6.4-8.2', '6.4-8.2', '6.4-8.2']]",3,3,"6.4-8.2"
58754473,"T10","[['7.2', '7.2', '7.2']]",3,3,"7.2"
58754473,"T14","[['21', '21', '21']]",3,3,"21"
58754473,"T15","[['7.1-9.8', '7.1-9.8', '7.1-9.8']]",3,3,"7.1-9.8"
58754473,"T16","[['8.2', '8.2', '8.2']]",3,3,"8.2"
58754473,"T20","[['6', '6', '6']]",3,3,"6"
58754473,"T21","[['9.5-10.8', '9.5-10.8', '9.5-10.8']]",3,3,"9.5-10.8"
58754473,"T22","[['10.3', '10.3', '10.3']]",3,3,"10.3"
58754474,"T2","[['5', '5', '5']]",3,3,"5"
58754474,"T3","[['11.3-12.3', '11.3-12.3', '11.3-12.3']]",3,3,"11.3-12.3"
58754474,"T4","[['11.8', '11.8', '11.8']]",3,3,"11.8"
58754474,"T8","[['7', '7', '7']]",3,3,"7"
58754474,"T9","[['11.7-14.6', '11.7-14.6', '11.7-14.6']]",3,3,"11.7-14.6"
58754474,"T10","[['12.8', '12.8', '12.8']]",3,3,"12.8"
58754474,"T14","[['4', '4', '4']]",3,3,"4"
58754474,"T15","[['15.3-16.0', '15.3-16.0', '15.3-16.0']]",3,3,"15.3-16.0"
58754474,"T16","[['15.7', '15.7', '15.7']]",3,3,"15.7"
58754475,"T2","[['4', '4', '4']]",3,3,"4"
58754475,"T3","[['6.6-8.4', '6.6-8.4', '6.6-8.4']]",3,3,"6.6-8.4"
58754475,"T4","[['7.3', '7.3', '7.3']]",3,3,"7.3"
58754475,"T8","[['10', '10', '10']]",3,3,"10"
58754475,"T9","[['8.9-10.5', '8.9-10.5', '8.9-10.5']]",3,3,"8.9-10.5"
58754475,"T10","[['9.7', '9.7', '9.7']]",3,3,"9.7"
58754475,"T14","[['8', '8', '8']]",3,3,"8"
58754475,"T15","[['10.8-12.9', '10.8-12.9', '10.8-12.9']]",3,3,"10.8-12.9"
58754475,"T16","[['11.6', '11.6', '11.6']]",3,3,"11.6"
58754475,"T20","[['4', '4', '4']]",3,3,"4"
58754475,"T21","[['12.6-13.2', '12.6-13.2', '12.6-13.2']]",3,3,"12.6-13.2"
58754475,"T22","[['12.9', '12.9', '12.9']]",3,3,"12.9"
58754475,"T26","[['2', '2', '2']]",3,3,"2"
58754475,"T27","[['13.8-14.4', '13.8-14.4', '13.8-14.4']]",3,3,"13.8-14.4"
58754475,"T28","[['14.1', '14.1', '14.1']]",3,3,"14.1"
58754475,"T32","[['7', '7', '7']]",3,3,"7"
58754475,"T33","[['13.1-16.0', '13.1-16.0', '13.1-16.0']]",3,3,"13.1-16.0"
58754475,"T34","[['14.6', '14.6', '14.6']]",3,3,"14.6"
58754475,"T38","[['4', '4', '4']]",3,3,"4"
58754475,"T39","[['14.8-16.1', '14.8-16.1', '14.8-16.1']]",3,3,"14.8-16.1"
58754475,"T40","[['15.5', '15.5', '15.5']]",3,3,"15.5"
58754475,"T44","[['4', '4', '4']]",3,3,"4"
58754475,"T45","[['14.6-16.8', '14.6-16.8', '14.6-16.8']]",3,3,"14.6-16.8"
58754475,"T46","[['15.7', '15.7', '15.7']]",3,3,"15.7"
58754478,"T2","[['3', '3', '3']]",3,3,"3"
58754478,"T3","[['3.7-4.3', '3.7-4.3', '3.7-4.3']]",3,3,"3.7-4.3"
58754478,"T4","[['3.9', '3.9', '3.9']]",3,3,"3.9"
58754478,"T8","[['23', '23', '23']]",3,3,"23"
58754478,"T9","[['5.0-7.1', '5.0-7.1', '5.0-7.1']]",3,3,"5.0-7.1"
58754478,"T10","[['6.1', '6.1', '6.1']]",3,3,"6.1"
58754478,"T14","[['16', '16', '16']]",3,3,"16"
58754478,"T15","[['6.5-10.4', '6.5-10.4', '6.5-10.4']]",3,3,"6.5-10.4"
58754478,"T16","[['8.0', '8.0', '8.0']]",3,3,"8.0"
58754478,"T20","[['16', '16', '16']]",3,3,"16"
58754478,"T21","[['8.0-11.3', '8.0-11.3', '8.0-11.3']]",3,3,"8.0-11.3"
58754478,"T22","[['9.5', '9.5', '9.5']]",3,3,"9.5"
58754478,"T26","[['6', '6', '6']]",3,3,"6"
58754478,"T27","[['10.6-11.4', '10.6-11.4', '10.6-11.4']]",3,3,"10.6-11.4"
58754478,"T28","[['10.8', '10.8', '10.8']]",3,3,"10.8"
58754478,"T32","[['5', '5', '5']]",3,3,"5"
58754478,"T33","[['11.5-14.0', '11.5-14.0', '11.5-14.0']]",3,3,"11.5-14.0"
58754478,"T34","[['12.7', '12.7', '12.7']]",3,3,"12.7"
58754478,"T38","[['9', '9', '9']]",3,3,"9"
58754478,"T39","[['12.4-15.6', '12.4-15.6', '12.4-15.6']]",3,3,"12.4-15.6"
58754478,"T40","[['14.2', '14.2', '14.2']]",3,3,"14.2"
58754478,"T44","[['2', '2', '2']]",3,3,"2"
58754478,"T45","[['15.7-16.2', '15.7-16.2', '15.7-16.2']]",3,3,"15.7-16.2"
58754478,"T46","[['16.0', '16.0', '16.0']]",3,3,"16.0"
58754478,"T50","[['1', '1', '1']]",3,3,"1"
58754478,"T51","[['17.0', '17.0', '17.0']]",3,3,"17.0"
58754489,"T2","[['11', '11', '11']]",3,3,"11"
58754489,"T3","[['2.3-3.4', '2.3-3.4', '2.3-3.4']]",3,3,"2.3-3.4"
58754489,"T4","[['3.0', '3.0', '3.0']]",3,3,"3.0"
58754489,"T8","[['5', '5', '5']]",3,3,"5"
58754489,"T9","[['6.8-7.6', '6.8-7.6', '6.8-7.6']]",3,3,"6.8-7.6"
58754489,"T10","[['7.2', '7.2', '7.2']]",3,3,"7.2"
58754489,"T14","[['1', '1', '1']]",3,3,"1"
58754489,"T15","[['9.6', '9.6', '9.6']]",3,3,"9.6"
58754489,"T16","[['9.6', '9.6', '9.6']]",3,3,"9.6"
58754489,"T20","[['2', '2', '2']]",3,3,"2"
58754489,"T21","[['11.1-12.4', '11.1-12.4', '11.1-12.4']]",3,3,"11.1-12.4"
58754489,"T22","[['11.8', '11.8', '11.8']]",3,3,"11.8"
58754490,"T2","[['1', '1', '1']]",3,3,"1"
58754490,"T3","[['6.0', '6.0', '6.0']]",3,3,"6.0"
58754490,"T4","[['6.0', '6.0', '6.0']]",3,3,"6.0"
58754495,"T2","[['4', '4', '4']]",3,3,"4"
58754495,"T3","[['5.7-7.8', '5.7-7.8', '5.7-7.8']]",3,3,"5.7-7.8"
58754495,"T4","[['6.5', '6.5', '6.5']]",3,3,"6.5"
58754495,"T8","[['5', '5', '5']]",3,3,"5"
58754495,"T9","[['8.3-9.5', '8.3-9.5', '8.3-9.5']]",3,3,"8.3-9.5"
58754495,"T10","[['8.8', '8.8', '8.8']]",3,3,"8.8"
58754495,"T14","[['2', '2', '2']]",3,3,"2"
58754495,"T15","[['9.8-10.2', '9.8-10.2', '9.8-10.2']]",3,3,"9.8-10.2"
58754495,"T16","[['10.0', '10.0', '10.0']]",3,3,"10.0"
58754495,"T20","[['1', '1', '1']]",3,3,"1"
58754495,"T21","[['11.5', '11.5', '11.5']]",3,3,"11.5"
58754495,"T22","[['11.5', '11.5', '11.5']]",3,3,"11.5"
58754495,"T26","[['1', '1', '1']]",3,3,"1"
58754495,"T27","[['13.5', '13.5', '13.5']]",3,3,"13.5"
58754495,"T28","[['13.5', '13.5', '13.5']]",3,3,"13.5"
58754496,"T2","[['2', '2', '2']]",3,3,"2"
58754496,"T3","[['12.3-15.7', '12.3-15.7', '12.3-15.7']]",3,3,"12.3-15.7"
58754496,"T4","[['14.0', '14.0', '14.0']]",3,3,"14.0"
58754496,"T8","[['1', '1', '1']]",3,3,"1"
58754496,"T9","[['13.4', '13.4', '13.4']]",3,3,"13.4"
58754496,"T10","[['13.4', '13.4', '13.4']]",3,3,"13.4"
58754496,"T14","[['2', '2', '2']]",3,3,"2"
58754496,"T15","[['14.7-18.4', '14.7-18.4', '14.7-18.4']]",3,3,"14.7-18.4"
58754496,"T16","[['16.6', '16.6', '16.6']]",3,3,"16.6"
58754496,"T20","[['1', '1', '1']]",3,3,"1"
58754496,"T21","[['16.3', '16.3', '16.3']]",3,3,"16.3"
58754496,"T22","[['16.3', '16.3', '16.3']]",3,3,"16.3"
58754497,"T2","[['2', '2']]",2,2,"2"
58754497,"T3","[['8.8-9.1', '8.8-9.1']]",2,2,"8.8-9.1"
58754497,"T4","[['8.9', '8.9']]",2,2,"8.9"
58754497,"T8","[['2', '2']]",2,2,"2"
58754497,"T9","[['10.5-10.8', '10.5-10.8']]",2,2,"10.5-10.8"
58754497,"T10","[['10.6', '10.6']]",2,2,"10.6"
58754497,"T14","[['1', '1']]",2,2,"1"
58754497,"T15","[['10.5', '10.5']]",2,2,"10.5"
58754498,"T2","[['1', '1', '1']]",3,3,"1"
58754498,"T3","[['...', '...']]",2,2,""
58754498,"T4","[['8.8', '8.8', '8.8']]",3,3,"8.8"
58754498,"T8","[['2', '2', '2']]",3,3,"2"
58754498,"T9","[['10.6-11.0', '10.6-11.0', '10.6-11.0']]",3,3,"10.6-11.0"
58754498,"T10","[['10.8', '10.8', '10.8']]",3,3,"10.8"
58754498,"T14","[['1', '1', '1']]",3,3,"1"
58754498,"T15","[['...', '...']]",2,2,""
58754498,"T16","[['14.9', '14.9', '14.9']]",3,3,"14.9"
58754498,"T20","[['1', '1', '1']]",3,3,"1"
58754498,"T21","[['...', '...']]",2,2,""
58754498,"T22","[['15.5', '15.5', '15.5']]",3,3,"15.5"
58754499,"T2","[['1', '1', '1']]",3,3,"1"
58754499,"T3","[['5.7', '5.7', '5.7']]",3,3,"5.7"
58754499,"T4","[['5.7', '5.7', '5.7']]",3,3,"5.7"
58754499,"T8","[['3', '3', '3']]",3,3,"3"
58754499,"T9","[['7.8-9.7', '7.8-9.7', '7.8-9.7']]",3,3,"7.8-9.7"
58754499,"T10","[['8.6', '8.6', '8.6']]",3,3,"8.6"
58754499,"T14","[['2', '2', '2']]",3,3,"2"
58754499,"T15","[['10.8-11.1', '10.8-11.1', '10.8-11.1']]",3,3,"10.8-11.1"
58754499,"T16","[['10.7', '10.7', '10.7']]",3,3,"10.7"
58754503,"T2","[['1', '1', '1']]",3,3,"1"
58754503,"T3","[['8.4', '8.4', '8.4']]",3,3,"8.4"
58754503,"T4","[['8.4', '8.4', '8.4']]",3,3,"8.4"
58754503,"T8","[['3', '3', '3']]",3,3,"3"
58754503,"T9","[['9.6-12.4', '9.6-12.4', '9.6-12.4']]",3,3,"9.6-12.4"
58754503,"T10","[['10.7', '10.7', '10.7']]",3,3,"10.7"
58754503,"T14","[['3', '3', '3']]",3,3,"3"
58754503,"T15","[['13.1-15.8', '13.1-15.8', '13.1-15.8']]",3,3,"13.1-15.8"
58754503,"T16","[['14.9', '14.9', '14.9']]",3,3,"14.9"
58754504,"T2","[['3', '3', '3']]",3,3,"3"
58754504,"T3","[['2.9-3.5', '2.9-3.5', '2.9-3.5']]",3,3,"2.9-3.5"
58754504,"T4","[['3.2', '3.2', '3.2']]",3,3,"3.2"
58754504,"T8","[['2', '2', '2']]",3,3,"2"
58754504,"T9","[['5.2-5.6', '5.2-5.6', '5.2-5.6']]",3,3,"5.2-5.6"
58754504,"T10","[['5.4', '5.4', '5.4']]",3,3,"5.4"
58754504,"T14","[['9', '9', '9']]",3,3,"9"
58754504,"T15","[['5.7-7.3', '5.7-7.3', '5.7-7.3']]",3,3,"5.7-7.3"
58754504,"T16","[['6.7', '6.7', '6.7']]",3,3,"6.7"
58754504,"T20","[['13', '13', '13']]",3,3,"13"
58754504,"T21","[['7.5-11.4', '7.5-11.4', '7.5-11.4']]",3,3,"7.5-11.4"
58754504,"T22","[['9.3', '9.3', '9.3']]",3,3,"9.3"
58754504,"T26","[['9', '9', '9']]",3,3,"9"
58754504,"T27","[['11.8-13.2', '11.8-13.2', '11.8-13.2']]",3,3,"11.8-13.2"
58754504,"T28","[['12.5', '12.5', '12.5']]",3,3,"12.5"
58754504,"T32","[['15', '15', '15']]",3,3,"15"
58754504,"T33","[['13.5-15.0', '13.5-15.0', '13.5-15.0']]",3,3,"13.5-15.0"
58754504,"T34","[['14.3', '14.3', '14.3']]",3,3,"14.3"
58754504,"T38","[['5', '5', '5']]",3,3,"5"
58754504,"T39","[['15.3-16.2', '15.3-16.2', '15.3-16.2']]",3,3,"15.3-16.2"
58754504,"T40","[['15.6', '15.6', '15.6']]",3,3,"15.6"
58754505,"T2","[['2', '2', '2']]",3,3,"2"
58754505,"T3","[['7.5-7.9', '7.5-7.9', '7.5-7.9']]",3,3,"7.5-7.9"
58754505,"T4","[['7.7', '7.7', '7.7']]",3,3,"7.7"
58754505,"T8","[['4', '4', '4']]",3,3,"4"
58754505,"T9","[['9.4-10.5', '9.4-10.5', '9.4-10.5']]",3,3,"9.4-10.5"
58754505,"T10","[['9.9', '9.9', '9.9']]",3,3,"9.9"
58754505,"T14","[['3', '3', '3']]",3,3,"3"
58754505,"T15","[['13.3-14.4', '13.3-14.4', '13.3-14.4']]",3,3,"13.3-14.4"
58754505,"T16","[['13.9', '13.9', '13.9']]",3,3,"13.9"
58754505,"T20","[['5', '5', '5']]",3,3,"5"
58754505,"T21","[['14.3-15.0', '14.3-15.0', '14.3-15.0']]",3,3,"14.3-15.0"
58754505,"T22","[['14.6', '14.6', '14.6']]",3,3,"14.6"
58754505,"T26","[['7', '7', '7']]",3,3,"7"
58754505,"T27","[['14.0-17.0', '14.0-17.0', '14.0-17.0']]",3,3,"14.0-17.0"
58754505,"T28","[['15.5', '15.5', '15.5']]",3,3,"15.5"
58754505,"T32","[['23', '23', '23']]",3,3,"23"
58754505,"T33","[['15.4-18.0', '15.4-18.0', '15.4-18.0']]",3,3,"15.4-18.0"
58754505,"T34","[['16.7', '16.7', '16.7']]",3,3,"16.7"
58754505,"T38","[['13', '13', '13']]",3,3,"13"
58754505,"T39","[['16.4-18.4', '16.4', '16.4-18.4']]",3,2,"16.4-18.4"
58754505,"T40","[['17.7', '18.4', '17.7']]",3,2,"17.7"
58754505,"T44","[['10', '10', '10']]",3,3,"10"
58754505,"T45","[['17.0-18.3', '17.0-18.3', '17.0-18.3']]",3,3,"17.0-18.3"
58754505,"T46","[['17.7', '17.7', '17.7']]",3,3,"17.7"
58754505,"T50","[['5', '5', '5']]",3,3,"5"
58754505,"T51","[['17.3-17.5', '17.3-17.5', '17.3-17.5']]",3,3,"17.3-17.5"
58754505,"T52","[['17.4', '17.4', '17.4']]",3,3,"17.4"
58754506,"T2","[['3', '3', '3']]",3,3,"3"
58754506,"T3","[['2.9-3.5', '2.9-3.5', '2.9-3.5']]",3,3,"2.9-3.5"
58754506,"T4","[['3.2', '3.2', '3.2']]",3,3,"3.2"
58754506,"T8","[['2', '2', '2']]",3,3,"2"
58754506,"T9","[['5.2-5.6', '5.2-5.6', '5.2-5.6']]",3,3,"5.2-5.6"
58754506,"T10","[['5.4', '5.4', '5.4']]",3,3,"5.4"
58754506,"T14","[['9', '9', '9']]",3,3,"9"
58754506,"T15","[['5.7-7.3', '5.7-7.3', '5.7-7.3']]",3,3,"5.7-7.3"
58754506,"T16","[['6.7', '6.7', '6.7']]",3,3,"6.7"
58754506,"T20","[['13', '13', '13']]",3,3,"13"
58754506,"T21","[['7.5-11.4', '7.5-11.4', '7.5-11.4']]",3,3,"7.5-11.4"
58754506,"T22","[['9.3', '9.3', '9.3']]",3,3,"9.3"
58754506,"T26","[['9', '9', '9']]",3,3,"9"
58754506,"T27","[['11.8-13.2', '11.8-13.2', '11.8-13.2']]",3,3,"11.8-13.2"
58754506,"T28","[['12.5', '12.5', '12.5']]",3,3,"12.5"
58754506,"T32","[['15', '15', '15']]",3,3,"15"
58754506,"T33","[['13.5-15.0', '13.5-15.0', '13.5-15.0']]",3,3,"13.5-15.0"
58754506,"T34","[['14.3', '14.3', '14.3']]",3,3,"14.3"
58754506,"T38","[['5', '5', '5']]",3,3,"5"
58754506,"T39","[['15.3-16.2', '15.3-16.2', '15.3-16.2']]",3,3,"15.3-16.2"
58754506,"T40","[['15.6', '15.6', '15.6']]",3,3,"15.6"
58754509,"T2","[['1', '1', '1']]",3,3,"1"
58754509,"T4","[['11.2', '11.2', '11.2']]",3,3,"11.2"
58754515,"T2","[['1', '1', '1']]",3,3,"1"
58754515,"T3","[['4', '4', '4']]",3,3,"4"
58754515,"T4","[['4', '4', '4']]",3,3,"4"
58754517,"T2","[['2', '2', '2']]",3,3,"2"
58754517,"T3","[['10.0-10.3', '10.0-10.3', '10.0-10.3']]",3,3,"10.0-10.3"
58754517,"T4","[['10.2', '10.2', '10.2']]",3,3,"10.2"
58754517,"T8","[['5', '5', '5']]",3,3,"5"
58754517,"T9","[['10.8-13.7', '10.8-13.7', '10.8-13.7']]",3,3,"10.8-13.7"
58754517,"T10","[['12.3', '12.3', '12.3']]",3,3,"12.3"
58754518,"T2","[['5', '5', '5']]",3,3,"5"
58754518,"T3","[['9.1-10.5', '9.1-10.5', '9.1-10.5']]",3,3,"9.1-10.5"
58754518,"T4","[['9.9', '9.9', '9.9']]",3,3,"9.9"
58754518,"T8","[['1', '1', '1']]",3,3,"1"
58754518,"T9","[['13.6', '13.6', '13.6']]",3,3,"13.6"
58754518,"T10","[['13.6', '13.6', '13.6']]",3,3,"13.6"
58754518,"T14","[['1', '1', '1']]",3,3,"1"
58754518,"T15","[['18.6-18.6', '18.6', '18.6']]",3,2,"18.6"
58754518,"T16","[['18.6', '18.6']]",2,2,"18.6"
58754520,"T2","[['5', '5', '5']]",3,3,"5"
58754520,"T3","[['9.0-11.7', '9.0-11.7', '9.0-10.7']]",3,2,"9.0-11.7"
58754520,"T4","[['10.7', '10.7', '10.7']]",3,3,"10.7"
58754520,"T8","[['1', '1', '1']]",3,3,"1"
58754520,"T9","[['14.4', '14.4', '14.4']]",3,3,"14.4"
58754520,"T10","[['14.4', '14.4', '14.4']]",3,3,"14.4"
58754520,"T14","[['1', '1', '1']]",3,3,"1"
58754520,"T15","[['15.7', '15.7', '15.7']]",3,3,"15.7"
58754520,"T16","[['15.7', '15.7', '15.7']]",3,3,"15.7"
58754522,"T2","[['1', '1', '1']]",3,3,"1"
58754522,"T3","[['14.7', '14.7', '14.7']]",3,3,"14.7"
58754522,"T4","[['14.7', '14.7', '14.7']]",3,3,"14.7"
58754522,"T8","[['3', '3', '3']]",3,3,"3"
58754522,"T9","[['14.3-14.9', '14.3-14.9', '14.3-14.9']]",3,3,"14.3-14.9"
58754522,"T10","[['14.6', '14.6', '14.6']]",3,3,"14.6"
58754523,"T2","[['1', '1', '1']]",3,3,"1"
58754523,"T3","[['...']]",1,1,""
58754523,"T4","[['16.2', '16.2', '16.2']]",3,3,"16.2"
58754525,"T2","[['1', '1', '1']]",3,3,"1"
58754525,"T3","[['13.0', '13.0', '13.0']]",3,3,"13.0"
58754525,"T4","[['13.0', '13.0', '13.0']]",3,3,"13.0"
58754525,"T8","[['1', '1', '1']]",3,3,"1"
58754525,"T9","[['17.0', '17.0', '17.0']]",3,3,"17.0"
58754525,"T10","[['17.0', '17.0', '17.0']]",3,3,"17.0"
58754526,"T2","[['1', '1', '1']]",3,3,"1"
58754526,"T3","[['13.0', '13.0', '13.0']]",3,3,"13.0"
58754526,"T4","[['13.0', '13.0', '13.0']]",3,3,"13.0"
58754526,"T8","[['1', '1', '1']]",3,3,"1"
58754526,"T9","[['17.0', '17.0', '17.0']]",3,3,"17.0"
58754526,"T10","[['17.0', '17.0', '17.0']]",3,3,"17.0"
58754528,"T2","[['5', '5', '5']]",3,3,"5"
58754528,"T3","[['5.8-8.7', '5.8-8.7', '5.8--8.7']]",3,2,"5.8-8.7"
58754528,"T4","[['7.6', '6.7', '7.6']]",3,2,"7.6"
58754528,"T8","[['5', '5', '5']]",3,3,"5"
58754528,"T9","[['7.8-9.5', '7.8-9.5', '7.8-9.5']]",3,3,"7.8-9.5"
58754528,"T10","[['8.6', '8.6', '8.6']]",3,3,"8.6"
58754528,"T14","[['5', '5', '5']]",3,3,"5"
58754528,"T15","[['9.3-11.1', '9.3-11.1', '9.3-11.1']]",3,3,"9.3-11.1"
58754528,"T16","[['10.0', '10.0', '10.0']]",3,3,"10.0"
58754528,"T20","[['2', '2', '2']]",3,3,"2"
58754528,"T21","[['9.2-17.9', '9.2-17.9', '9.2-17.9']]",3,3,"9.2-17.9"
58754528,"T22","[['13.5', '13.5', '13.5']]",3,3,"13.5"
58754530,"T2","[['2', '2', '2']]",3,3,"2"
58754530,"T3","[['5.3-5.6', '5.3-5.6', '5.3-5.6']]",3,3,"5.3-5.6"
58754530,"T4","[['5.3', '5.3', '5.3']]",3,3,"5.3"
58754530,"T8","[['7', '7', '7']]",3,3,"7"
58754530,"T9","[['11.1-12.6', '11.1-12.6', '11.1-12.6']]",3,3,"11.1-12.6"
58754530,"T10","[['11.6', '11.6', '11.6']]",3,3,"11.6"
58754532,"T2","[['1', '1', '1']]",3,3,"1"
58754532,"T3","[['16.9', '16.9', '16.9']]",3,3,"16.9"
58754532,"T4","[['16.9', '16.9', '16.9']]",3,3,"16.9"
58754532,"T8","[['1', '1', '1']]",3,3,"1"
58754532,"T9","[['19.3', '19.3', '19.3']]",3,3,"19.3"
58754532,"T10","[['19.3', '19.3', '19.3']]",3,3,"19.3"
58754534,"T2","[['3', '3', '3']]",3,3,"3"
58754534,"T3","[['6.6-9.9', '6.6-9.9', '6.6-9.9']]",3,3,"6.6-9.9"
